fold,n_estimators,max_depth,learning_rate,num_leaves,subsample,colsample_bytree,reg_alpha,reg_lambda
1,100,3,0.013468311434120587,29,0.608391164014662,0.897128526048127,0.018735024003330363,0.01715117488568663
2,250,4,0.16488846528848453,28,0.8961670940735766,0.9076280992232004,2.3148705346889787e-08,4.450860034427206e-05
3,50,4,0.011320863617573155,58,0.9923683428049246,0.5299709944090186,1.0349360202996285,0.0015563723067563927
4,100,4,0.010195361167134594,22,0.9182650033893149,0.5076274856231695,0.0024523948325711462,0.0027179461717410165
5,200,6,0.025998261502279192,12,0.6102374268433569,0.9957620318415045,3.133345250321749e-08,7.319608481927239
