Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
ExtraTrees,0.7288888888888888,0.728170764549845,0.6360148094658965,0.8205575757052288,0.7631305431562956,0.7690970368967512,0.6598587409180977,0.8671808652894636,0.6814159292035398,0.6833333333333333,0.6666666666666666,0.7,0.7368421052631579,0.625,0.7,0.36218250235183447,0.2246363873318808,35,15,21,42,8.8,5.019960159204453
LogisticRegression,0.7253968253968254,0.7261794627386833,0.6343967427898104,0.8143934694580854,0.7898977766181194,0.7935075943805686,0.6933775282033332,0.8760623734528988,0.672566371681416,0.6671428571428571,0.7142857142857143,0.62,0.703125,0.6326530612244898,0.7086614173228346,0.3349769365357086,0.21658556133672488,31,19,18,45,8.8,5.019960159204453
SVM_Linear,0.7079365079365079,0.7081507757574181,0.6169600827380647,0.796478692283365,0.7669994975750949,0.7712158642476217,0.665952961267342,0.8587535204582329,0.6371681415929203,0.623015873015873,0.746031746031746,0.5,0.6527777777777778,0.6097560975609756,0.6962962962962963,0.2506873685912987,0.2185462471345567,25,25,16,47,8.8,5.019960159204453
SVM_RBF,0.7053968253968255,0.7055592307273594,0.6144350117096018,0.7984786395215728,0.7455213202903659,0.7518658235569503,0.6354848148241558,0.8491537913020165,0.672566371681416,0.6630158730158731,0.746031746031746,0.58,0.6911764705882353,0.6444444444444445,0.7175572519083969,0.3294306335204491,0.2161921397173479,29,21,16,47,8.8,5.019960159204453
KNN,0.6750793650793651,0.6749937754902241,0.5808629131941789,0.7691508891479981,0.7272985161961596,0.7359920475090416,0.6178717447543328,0.8398246402496983,0.6194690265486725,0.6133333333333333,0.6666666666666666,0.56,0.65625,0.5714285714285714,0.6614173228346457,0.22713535867663437,0.22895800867598667,28,22,21,42,8.8,5.019960159204453
LightGBM,0.6749206349206348,0.6748758733714232,0.5661856153827031,0.7710653112051272,0.7021286418240549,0.7137894343839878,0.5884327964171284,0.8268116639561027,0.6460176991150443,0.6433333333333333,0.6666666666666666,0.62,0.6885245901639344,0.5961538461538461,0.6774193548387096,0.28548846032247865,0.23483952930854074,31,19,21,42,8.8,5.019960159204453
XGBoost,0.666984126984127,0.6661067946612885,0.5600702411814339,0.7635712974362296,0.6886389732146903,0.70347214757885,0.5735074363240164,0.8233782710956837,0.6371681415929203,0.6374603174603175,0.6349206349206349,0.64,0.6896551724137931,0.5818181818181818,0.6611570247933884,0.27211311861743914,0.2645241422523399,32,18,23,40,8.8,5.019960159204453
RandomForest,0.6619047619047619,0.6618168618434708,0.5557984989904228,0.763405114979583,0.6658196927062314,0.6823429866880526,0.5554405278002998,0.806888700898469,0.6460176991150443,0.6453968253968254,0.6507936507936508,0.64,0.6949152542372882,0.5925925925925926,0.6721311475409836,0.28841309823677586,0.23503222928239992,32,18,22,41,8.8,5.019960159204453
GradientBoosting,0.6530158730158729,0.652949557705861,0.5488513783523404,0.7595285132304193,0.6494533280973263,0.6654383439829915,0.5439754222746309,0.788997242485034,0.6371681415929203,0.6250793650793651,0.7301587301587301,0.52,0.6571428571428571,0.6046511627906976,0.6917293233082706,0.2538250926075053,0.23875315908126016,26,24,17,46,8.8,5.019960159204453
NaiveBayes,0.6209523809523809,0.6216443223698196,0.518792149071167,0.7181891264473231,0.6817927675542572,0.6904907275882359,0.5670348944470307,0.8023118531135714,0.6371681415929203,0.6168253968253968,0.7936507936507936,0.44,0.6410256410256411,0.6285714285714286,0.7092198581560284,0.24111384111384115,0.3270716671204019,22,28,13,50,8.8,5.019960159204453
