Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
ExtraTrees vs GradientBoosting,ExtraTrees,GradientBoosting,0.761031746031746,0.6752777777777778,0.08575396825396822,0.0,0.0625,0.1875
ExtraTrees vs KNN,ExtraTrees,KNN,0.761031746031746,0.6962301587301587,0.06480158730158725,0.0,0.0625,0.1875
ExtraTrees vs LightGBM,ExtraTrees,LightGBM,0.761031746031746,0.6721825396825397,0.0888492063492063,1.0,0.125,0.1875
ExtraTrees vs LogisticRegression,ExtraTrees,LogisticRegression,0.761031746031746,0.7346825396825396,0.0263492063492063,6.0,0.8125,0.8125
ExtraTrees vs NaiveBayes,ExtraTrees,NaiveBayes,0.761031746031746,0.6832936507936507,0.0777380952380952,3.0,0.3125,0.3515625
ExtraTrees vs RandomForest,ExtraTrees,RandomForest,0.761031746031746,0.6804365079365079,0.08059523809523803,1.0,0.125,0.1875
ExtraTrees vs SVM_Linear,ExtraTrees,SVM_Linear,0.761031746031746,0.7290476190476192,0.03198412698412696,3.0,0.3125,0.3515625
ExtraTrees vs SVM_RBF,ExtraTrees,SVM_RBF,0.761031746031746,0.7429365079365079,0.018095238095238074,1.0,0.125,0.1875
ExtraTrees vs XGBoost,ExtraTrees,XGBoost,0.761031746031746,0.6763095238095238,0.08472222222222217,1.0,0.125,0.1875
