precision,recall,threshold
0.5555555555555556,1.0,0.14963418633193074
0.5603448275862069,1.0,0.16606054244137844
0.5652173913043478,1.0,0.18830500274547782
0.5701754385964912,1.0,0.24738093277566514
0.5663716814159292,0.9846153846153847,0.2487325179526905
0.5714285714285714,0.9846153846153847,0.25019413089691805
0.5765765765765766,0.9846153846153847,0.2637939444587029
0.5818181818181818,0.9846153846153847,0.2753132226368342
0.5871559633027523,0.9846153846153847,0.30816510390124396
0.5925925925925926,0.9846153846153847,0.3192666531029551
0.5981308411214953,0.9846153846153847,0.3237767056028118
0.6037735849056604,0.9846153846153847,0.3332407313148998
0.6095238095238096,0.9846153846153847,0.33657274041741503
0.6153846153846154,0.9846153846153847,0.36144556626855007
0.6213592233009708,0.9846153846153847,0.36451952344065325
0.6274509803921569,0.9846153846153847,0.36462257353646255
0.6336633663366337,0.9846153846153847,0.3694065532500382
0.6262626262626263,0.9538461538461539,0.3736034773892995
0.6326530612244898,0.9538461538461539,0.3954568927077913
0.6391752577319587,0.9538461538461539,0.4046861480271027
0.6354166666666666,0.9384615384615385,0.40951473122835497
0.631578947368421,0.9230769230769231,0.4095669238995341
0.6382978723404256,0.9230769230769231,0.414837586976466
0.6451612903225806,0.9230769230769231,0.41716418631824825
0.6521739130434783,0.9230769230769231,0.41899098145427793
0.6547619047619048,0.8461538461538461,0.42637515358432293
0.6626506024096386,0.8461538461538461,0.4373700232597449
0.6585365853658537,0.8307692307692308,0.44958709146583437
0.6666666666666666,0.8,0.46767102052939336
0.684931506849315,0.7692307692307693,0.4684115766529128
0.6901408450704225,0.7538461538461538,0.47376060725717756
0.7121212121212122,0.7230769230769231,0.4764856920718835
0.7230769230769231,0.7230769230769231,0.4767556563190473
0.7096774193548387,0.676923076923077,0.4803312249056464
0.7049180327868853,0.6615384615384615,0.48663014705438096
0.7090909090909091,0.6,0.49961399851341126
0.7037037037037037,0.5846153846153846,0.4998542515184723
0.7450980392156863,0.5846153846153846,0.5010601552688626
0.74,0.5692307692307692,0.5053842024258683
0.7551020408163265,0.5692307692307692,0.5112278569133399
0.7708333333333334,0.5692307692307692,0.5169447553040561
0.7659574468085106,0.5538461538461539,0.5176935516694162
0.7608695652173914,0.5384615384615384,0.52427056247094
0.7555555555555555,0.5230769230769231,0.528583957326707
0.75,0.5076923076923077,0.5297188423922817
0.7674418604651163,0.5076923076923077,0.542246779156786
0.7619047619047619,0.49230769230769234,0.5438588062355684
0.7804878048780488,0.49230769230769234,0.5497478277703943
0.8,0.49230769230769234,0.5668422711003909
0.8205128205128205,0.49230769230769234,0.5710029586630602
0.8157894736842105,0.47692307692307695,0.5862349999164669
0.8108108108108109,0.46153846153846156,0.5933826909821655
0.8,0.4307692307692308,0.6020382140715329
0.7941176470588235,0.4153846153846154,0.6034982963940849
0.7878787878787878,0.4,0.6074899262709191
0.78125,0.38461538461538464,0.6161974719381073
0.7741935483870968,0.36923076923076925,0.6814089602060409
0.7666666666666667,0.35384615384615387,0.6856660090007763
0.7857142857142857,0.3384615384615385,0.6958462760200808
0.7692307692307693,0.3076923076923077,0.7018362779338864
0.76,0.2923076923076923,0.7070044410586873
0.7916666666666666,0.2923076923076923,0.707509450917548
0.782608695652174,0.27692307692307694,0.7216990773034203
0.8181818181818182,0.27692307692307694,0.7310003756529627
0.8,0.24615384615384617,0.744942337452363
0.7894736842105263,0.23076923076923078,0.7576615714118399
0.7777777777777778,0.2153846153846154,0.7664146666432755
0.8125,0.2,0.7748385296181741
0.8,0.18461538461538463,0.7863743159550236
0.7857142857142857,0.16923076923076924,0.7968028718921384
0.7692307692307693,0.15384615384615385,0.8071987153876796
0.75,0.13846153846153847,0.8298969836823156
0.7272727272727273,0.12307692307692308,0.836648243987132
0.7,0.1076923076923077,0.8381231877760715
0.6666666666666666,0.09230769230769231,0.850494011012746
0.625,0.07692307692307693,0.8514045071913536
0.7142857142857143,0.07692307692307693,0.8776601768822296
0.6666666666666666,0.06153846153846154,0.9049155386248499
0.6,0.046153846153846156,0.9068801674975424
0.5,0.03076923076923077,0.9072284209874626
0.3333333333333333,0.015384615384615385,0.9142431443943245
0.5,0.015384615384615385,0.9223983191668494
1.0,0.015384615384615385,0.972302396495949
1.0,0.0,
