k,mean_score,std_score,fold_scores,metric,tuning_model
6,0.6538817663817663,0.0805068136662733,"[0.6222222222222222, 0.7644230769230769, 0.575]",auc,LogisticRegression
16,0.648411680911681,0.049463531582854804,"[0.6288888888888889, 0.7163461538461537, 0.6]",auc,LogisticRegression
18,0.6449857549857549,0.05350833048677451,"[0.6311111111111111, 0.7163461538461537, 0.5875]",auc,LogisticRegression
8,0.6436680911680912,0.08414595809821962,"[0.6088888888888889, 0.7596153846153846, 0.5625]",auc,LogisticRegression
10,0.641025641025641,0.06705232386306388,"[0.6000000000000001, 0.735576923076923, 0.5875]",auc,LogisticRegression
14,0.6408190883190884,0.058111200399911994,"[0.6311111111111111, 0.7163461538461539, 0.5750000000000001]",auc,LogisticRegression
4,0.6366951566951567,0.03998814769087351,"[0.6177777777777778, 0.6923076923076923, 0.6]",auc,LogisticRegression
12,0.630448717948718,0.061590189263743246,"[0.6, 0.7163461538461537, 0.5750000000000001]",auc,LogisticRegression
