feature,nan_count,inf_count,variance,is_constant,is_near_zero_variance
FEATURE_RESULTS,0,0,231.9601186782886,False,False
Morph_Volume_cm3,0,0,232.26670655378584,False,False
Morph_ApproximateVolume_cm3,0,0,232266706.55378577,False,False
Morph_voxelsCounting_vx,0,0,545.5082549771757,False,False
Morph_SurfaceArea_cm2,0,0,12.054112753712971,False,False
Morph_SurfaceToVolumeRatio_cm,0,0,9.236342470437002,False,False
Morph_Compacity,0,0,2.3439941326773996e-05,False,False
Morph_Compactness1,0,0,0.012769604875587185,False,False
Morph_Compactness2,0,0,0.02383397260567497,False,False
Morph_SphericalDisproportion,0,0,0.0052180005089197574,False,False
Morph_Sphericity,0,0,0.023833972605674963,False,False
Morph_Asphericity,0,0,13.546061071654178,False,False
Morph_MaxIntensityCoor_RoiCentroidCoor_Dist_cm,0,0,0.08275960275697529,False,False
Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,0,0,0.030964555953092072,False,False
Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,0,0,1.4848505190755092,False,False
Morph_CentreOfMassShift_mm,0,0,0.028124947465735267,False,False
Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,0,0,0.01320319376732546,False,False
Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,0,0,0.3051690046919124,False,False
Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm,0,0,0.006950365071914309,False,False
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0,0,0.0035673402882288154,False,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0,0,1.7566470203778528,False,False
Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm,0,0,0.09282101892516094,False,False
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,0,0,0.052269977939664286,False,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,0,0,3.0504992381152327,False,False
Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,0,0,0.12689951127797205,False,False
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,0,0,0.04812147377261086,False,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,0,0,2.635930732315384,False,False
Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,0,0,0.10595982646915425,False,False
