file_name,old_column_name,cleaned_column_name,final_column_name
CT_PET1_AfterComet.csv,INFO_PatientName,INFO_PatientName_PET,INFO_PatientName_PET
CT_PET1_AfterComet.csv,INFO_NameOfRoi,INFO_NameOfRoi_PET,INFO_NameOfRoi_PET
CT_PET1_AfterComet.csv,label,label_PET,label_PET
CT_PET1_AfterComet.csv,Batch,Batch_PET,Batch_PET
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_Volume(IBSI:RNU0)[cm3],Morph_Volume[cm3]_CT,Morph_Volume[cm3]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_ApproximateVolume(IBSI:YEKZ)[cm3],Morph_ApproximateVolume[cm3]_CT,Morph_ApproximateVolume[cm3]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_voxelsCounting(IBSI:No)[#vx],Morph_voxelsCounting[#vx]_CT,Morph_voxelsCounting[#vx]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_SurfaceArea(IBSI:C0JK)[cm2],Morph_SurfaceArea[cm2]_CT,Morph_SurfaceArea[cm2]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_SurfaceToVolumeRatio(IBSI:2PR5)[cm],Morph_SurfaceToVolumeRatio[cm]_CT,Morph_SurfaceToVolumeRatio[cm]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_Compacity(IBSI:No)[],Morph_Compacity[]_CT,Morph_Compacity[]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_Compactness1(IBSI:SKGS)[],Morph_Compactness1[]_CT,Morph_Compactness1[]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_Compactness2(IBSI:BQWJ)[],Morph_Compactness2[]_CT,Morph_Compactness2[]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_SphericalDisproportion(IBSI:KRCK)[],Morph_SphericalDisproportion[]_CT,Morph_SphericalDisproportion[]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_Sphericity(IBSI:QCFX)[],Morph_Sphericity[]_CT,Morph_Sphericity[]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_Asphericity(IBSI:25C7)[],Morph_Asphericity[]_CT,Morph_Asphericity[]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_MaxIntensityCoor-RoiCentroidCoor-Dist(IBSI:No)[cm],Morph_MaxIntensityCoor-RoiCentroidCoor-Dist[cm]_CT,Morph_MaxIntensityCoor-RoiCentroidCoor-Dist[cm]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_RadiusSphereNorm-MaxIntensityCoor-RoiCentroidCoor-Dist(IBSI:No)[],Morph_RadiusSphereNorm-MaxIntensityCoor-RoiCentroidCoor-Dist[]_CT,Morph_RadiusSphereNorm-MaxIntensityCoor-RoiCentroidCoor-Dist[]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_RadiusRoiNorm-MaxIntensityCoor-RoiCentroidCoor-Dist(IBSI:No)[],Morph_RadiusRoiNorm-MaxIntensityCoor-RoiCentroidCoor-Dist[]_CT,Morph_RadiusRoiNorm-MaxIntensityCoor-RoiCentroidCoor-Dist[]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_CentreOfMassShift(IBSI:KLMA)[mm],Morph_CentreOfMassShift[mm]_CT,Morph_CentreOfMassShift[mm]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_RadiusSphereNorm-CentroidCoor-WCentroidCoor-Dist(IBSI:No)[],Morph_RadiusSphereNorm-CentroidCoor-WCentroidCoor-Dist[]_CT,Morph_RadiusSphereNorm-CentroidCoor-WCentroidCoor-Dist[]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_RadiusRoiNorm-CentroidCoor-WCentroidCoor-Dist(IBSI:No)[],Morph_RadiusRoiNorm-CentroidCoor-WCentroidCoor-Dist[]_CT,Morph_RadiusRoiNorm-CentroidCoor-WCentroidCoor-Dist[]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_MaxIntensityCoor-PerimeterCoor-3DSmallestDist(IBSI:No)[mm],Morph_MaxIntensityCoor-PerimeterCoor-3DSmallestDist[mm]_CT,Morph_MaxIntensityCoor-PerimeterCoor-3DSmallestDist[mm]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_RadiusSphereNorm-MaxIntensityCoor-PerimeterCoor-3DSmallestDist(IBSI:No)[],Morph_RadiusSphereNorm-MaxIntensityCoor-PerimeterCoor-3DSmallestDist[]_CT,Morph_RadiusSphereNorm-MaxIntensityCoor-PerimeterCoor-3DSmallestDist[]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_RadiusRoiNorm-MaxIntensityCoor-PerimeterCoor-3DSmallestDist(IBSI:No)[],Morph_RadiusRoiNorm-MaxIntensityCoor-PerimeterCoor-3DSmallestDist[]_CT,Morph_RadiusRoiNorm-MaxIntensityCoor-PerimeterCoor-3DSmallestDist[]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_MaxIntensityCoor-PerimeterCoor-2DAxialSmallestDist(IBSI:No)[mm],Morph_MaxIntensityCoor-PerimeterCoor-2DAxialSmallestDist[mm]_CT,Morph_MaxIntensityCoor-PerimeterCoor-2DAxialSmallestDist[mm]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_RadiusSphereNorm-MaxIntensityCoor-PerimeterCoor-2DAxialSmallestDist(IBSI:No)[],Morph_RadiusSphereNorm-MaxIntensityCoor-PerimeterCoor-2DAxialSmallestDist[]_CT,Morph_RadiusSphereNorm-MaxIntensityCoor-PerimeterCoor-2DAxialSmallestDist[]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_RadiusRoiNorm-MaxIntensityCoor-PerimeterCoor-2DAxialSmallestDist(IBSI:No)[],Morph_RadiusRoiNorm-MaxIntensityCoor-PerimeterCoor-2DAxialSmallestDist[]_CT,Morph_RadiusRoiNorm-MaxIntensityCoor-PerimeterCoor-2DAxialSmallestDist[]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_MaxIntensityCoor-PerimeterCoor-2DCoronalSmallestDist(IBSI:No)[mm],Morph_MaxIntensityCoor-PerimeterCoor-2DCoronalSmallestDist[mm]_CT,Morph_MaxIntensityCoor-PerimeterCoor-2DCoronalSmallestDist[mm]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_RadiusSphereNorm-MaxIntensityCoor-PerimeterCoor-2DCoronalSmallestDist(IBSI:No)[],Morph_RadiusSphereNorm-MaxIntensityCoor-PerimeterCoor-2DCoronalSmallestDist[]_CT,Morph_RadiusSphereNorm-MaxIntensityCoor-PerimeterCoor-2DCoronalSmallestDist[]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_RadiusRoiNorm-MaxIntensityCoor-PerimeterCoor-2DCoronalSmallestDist(IBSI:No)[],Morph_RadiusRoiNorm-MaxIntensityCoor-PerimeterCoor-2DCoronalSmallestDist[]_CT,Morph_RadiusRoiNorm-MaxIntensityCoor-PerimeterCoor-2DCoronalSmallestDist[]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_MaxIntensityCoor-PerimeterCoor-2DSagittalSmallestDist(IBSI:No)[mm],Morph_MaxIntensityCoor-PerimeterCoor-2DSagittalSmallestDist[mm]_CT,Morph_MaxIntensityCoor-PerimeterCoor-2DSagittalSmallestDist[mm]_CT
CT_PET1_AfterComet.csv,CT_MORPHOLOGICAL_RadiusSphereNorm-MaxIntensityCoor-PerimeterCoor-2DSagittalSmallestDist(IBSI:No)[],Morph_RadiusSphereNorm-MaxIntensityCoor-PerimeterCoor-2DSagittalSmallestDist[]_CT,Morph_RadiusSphereNorm-MaxIntensityCoor-PerimeterCoor-2DSagittalSmallestDist[]_CT
