Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC,Kappa
1,92,22,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",LogisticRegression,0.5,0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.0,0.484,0.0
1,92,22,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",SVM_RBF,0.22314049586776857,0.5,0.5,0.38080557213684146,0.5,1.0,0.6666666666666666,0.0,0.5756666666666667,0.0
1,92,22,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",SVM_Linear,0.22314049586776857,0.5,0.5,0.38080557213684146,0.5,1.0,0.6666666666666666,0.0,0.5756666666666667,0.0
1,92,22,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",RandomForest,0.7024793388429752,0.6363636363636364,0.6363636363636364,0.7853691715920819,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5423333333333333,0.2727272727272727
1,92,22,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",GradientBoosting,0.768595041322314,0.5909090909090909,0.5909090909090909,0.780702749419327,0.5625,0.8181818181818182,0.6666666666666666,0.36363636363636365,0.5506666666666666,0.18181818181818177
1,92,22,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",ExtraTrees,0.8264462809917356,0.7727272727272727,0.7727272727272727,0.8769822282980178,0.8,0.7272727272727273,0.7619047619047619,0.8181818181818182,0.5506666666666666,0.5454545454545454
1,92,22,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",KNN,0.8140495867768595,0.5909090909090909,0.5909090909090909,0.8,0.55,1.0,0.7096774193548387,0.18181818181818182,0.5715,0.18181818181818177
1,92,22,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",NaiveBayes,0.6776859504132232,0.5,0.5,0.7437098255280075,0.5,1.0,0.6666666666666666,0.0,0.5148641975308642,0.0
1,92,22,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",XGBoost,0.7272727272727273,0.6818181818181818,0.6818181818181819,0.7721763085399449,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.6363636363636364,0.609,0.36363636363636365
1,92,22,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",LightGBM,0.71900826446281,0.5909090909090909,0.5909090909090908,0.7964923964923964,0.5833333333333334,0.6363636363636364,0.6086956521739131,0.5454545454545454,0.5673333333333334,0.18181818181818177
2,91,23,4,4,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",LogisticRegression,0.6166666666666667,0.6086956521739131,0.6416666666666666,0.8403842204071037,0.8,0.5333333333333333,0.64,0.75,0.8323636363636364,0.2472727272727272
2,91,23,4,4,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",SVM_RBF,0.6166666666666667,0.5652173913043478,0.5791666666666666,0.8403842204071037,0.7272727272727273,0.5333333333333333,0.6153846153846154,0.625,0.8263030303030303,0.14179104477611937
2,91,23,4,4,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",SVM_Linear,0.625,0.6086956521739131,0.5833333333333333,0.8425284699197741,0.7142857142857143,0.6666666666666666,0.6896551724137931,0.5,0.8444848484848485,0.16194331983805677
2,91,23,4,4,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",RandomForest,0.5541666666666667,0.5217391304347826,0.4875,0.798774533797417,0.6428571428571429,0.6,0.6206896551724138,0.375,0.8278181818181818,-0.02429149797570851
2,91,23,4,4,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",GradientBoosting,0.5708333333333333,0.6086956521739131,0.5833333333333333,0.7956894707123539,0.7142857142857143,0.6666666666666666,0.6896551724137931,0.5,0.8050909090909091,0.16194331983805677
