metric,mean,std,min,max,pooled
AUC,0.6263433257918551,0.07896708646049827,0.548076923076923,0.7475961538461539,0.6173076923076922
PR_AUC,0.6770701249341248,0.09065570241896122,0.5613430006812359,0.79941692900463,0.6670996567059309
Accuracy,0.5902298850574712,0.04326406854917444,0.5333333333333333,0.6551724137931034,0.5897435897435898
Bal_Accuracy,0.5854072398190044,0.04225493113049964,0.5339366515837104,0.6514423076923077,0.5846153846153845
F1_Score,0.6305147058823529,0.045214609839150155,0.5625,0.6875,0.6307692307692307
Precision,0.6309027777777778,0.03385550211041254,0.6,0.6875,0.6307692307692307
Recall,0.6323529411764706,0.0646787209035264,0.5294117647058824,0.6875,0.6307692307692307
