Experiment_ID,FS_METHOD,Model,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Mean_Specificity_No_SMOTE,Mean_Specificity_SMOTE,Delta_Mean_Specificity_SMOTE_minus_No_SMOTE,Pooled_Specificity_No_SMOTE,Pooled_Specificity_SMOTE,Delta_Pooled_Specificity_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
corr_mrmr_auto_k,corr_mrmr,ExtraTrees,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6948730872175848,0.6851080985291511,-0.009764988688433673,0.1054605028077354,0.1187652801057351,0.013304777297999698,0.6115625,0.6040625,-0.007500000000000062,0.8036536861794161,0.7962509123293213,-0.0074027738500948015,0.7135055779502113,0.7191134477965746,0.0056078698463633,0.6326574010784537,0.6047387407913724,-0.027918660287081343,0.6090625000000001,0.58125,-0.027812500000000018,0.6168161950770645,0.5941568898090637,-0.022659305268000862,0.6218487394957983,0.6,-0.021848739495798353,0.6502164502164501,0.6153679653679653,-0.034848484848484795,0.64,0.6,-0.040000000000000036,14.0,14.0,0.0,53,53,0
corr_mrmr_auto_k,corr_mrmr,GradientBoosting,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6417444782755787,0.6045201157162879,-0.037224362559290736,0.1608077537130917,0.1651060954855369,0.004298341772445202,0.5425,0.5364062499999999,-0.00609375000000012,0.7427137278611131,0.7012157374870651,-0.041497990374048,0.6667660952061237,0.6579011149344439,-0.008864980271679812,0.5457820688083845,0.5304682159945318,-0.01531385281385278,0.4990624999999999,0.5021875,0.0031250000000001,0.5587513935340023,0.5144876020665494,-0.04426379146745285,0.5692307692307692,0.5210084033613446,-0.04822236586942463,0.4524891774891775,0.5248917748917749,0.07240259740259736,0.42,0.52,0.10000000000000003,14.0,14.0,0.0,53,53,0
corr_mrmr_auto_k,corr_mrmr,KNN,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6481001171431793,0.6376557785648694,-0.010444338578309842,0.100696809263871,0.0878197809919328,-0.012877028271938207,0.60859375,0.5928125000000001,-0.01578124999999997,0.7529112951767079,0.7397192702253949,-0.013192024951312997,0.7079858375044855,0.7096114753453436,0.0016256378408581185,0.6194322928533456,0.625940229361282,0.006507936507936463,0.5825,0.6078125,0.02531249999999996,0.6312206119162641,0.5777713027713027,-0.05344930914496138,0.6299212598425197,0.5892857142857143,-0.040635545556805375,0.5686147186147186,0.7153679653679654,0.14675324675324686,0.54,0.7,0.15999999999999992,14.0,14.0,0.0,53,53,0
corr_mrmr_auto_k,corr_mrmr,LightGBM,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6610158200828058,0.6130382314832076,-0.04797758859959822,0.0987917336005823,0.1131386647854925,0.014346931184910205,0.5746875,0.5315624999999999,-0.04312500000000008,0.7590790872042881,0.7271813454400986,-0.03189774176418947,0.6734758052803425,0.6274449506920186,-0.0460308545883239,0.6079425837320575,0.5158578263841422,-0.09208475734791521,0.5634375,0.4778125,-0.08562500000000006,0.5700832013143227,0.5166666666666667,-0.053416534647655944,0.5833333333333334,0.528,-0.055333333333333345,0.6272727272727272,0.4623376623376624,-0.16493506493506482,0.58,0.44,-0.13999999999999996,14.0,14.0,0.0,53,53,0
corr_mrmr_auto_k,corr_mrmr,LogisticRegression,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.715084129055421,0.6462350320245058,-0.06884909703091513,0.1095810933770847,0.1270554858412215,0.017474392464136804,0.6321875,0.59109375,-0.04109375000000004,0.8078322689893772,0.7330519998922631,-0.0747802690971141,0.7356387137813727,0.707094985922953,-0.028543727858419743,0.643905407458039,0.5975417710944028,-0.046363636363636274,0.6146875,0.5603125,-0.05437500000000006,0.6401656314699793,0.6200828157349896,-0.020082815734989712,0.639344262295082,0.6259541984732825,-0.013390063821799525,0.6403679653679654,0.5130952380952382,-0.1272727272727272,0.62,0.48,-0.14,14.0,14.0,0.0,53,53,0
corr_mrmr_auto_k,corr_mrmr,NaiveBayes,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5786789747555299,0.5603594155268796,-0.01831955922865025,0.0886810538106147,0.0842910498529196,-0.004390003957695093,0.589375,0.5868749999999999,-0.0025000000000000577,0.6401706736555197,0.6407760343537597,0.0006053606982400206,0.6252647459093684,0.6294222585100552,0.0041575126006867524,0.5026378446115287,0.4933954203691045,-0.009242424242424219,0.5028125,0.495,-0.0078125,0.6330549410345675,0.6212169219034207,-0.011838019131146793,0.6490066225165563,0.64,-0.009006622516556262,0.2455627705627706,0.2470779220779221,0.0015151515151514972,0.24,0.24,0.0,14.0,14.0,0.0,53,53,0
corr_mrmr_auto_k,corr_mrmr,RandomForest,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6608821525807171,0.6683773253151244,0.007495172734407252,0.1459681575396749,0.1393993915182455,-0.00656876602142939,0.5775,0.5465625000000001,-0.03093749999999995,0.7686684695543341,0.7776897676477146,0.009021298093380481,0.6307163828946212,0.6113318867465964,-0.019384496148024732,0.5751539834434573,0.5885885167464115,0.013434533302954299,0.54125,0.5434375,0.002187500000000009,0.5813131313131312,0.5677489177489178,-0.013564213564213445,0.5806451612903226,0.5737704918032787,-0.006874669487043961,0.5420995670995671,0.5772727272727273,0.03517316017316019,0.52,0.54,0.020000000000000018,14.0,14.0,0.0,53,53,0
corr_mrmr_auto_k,corr_mrmr,SVM_Linear,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6934450105981206,0.6653602900732086,-0.028084720524911955,0.1282580793765803,0.1424903432161578,0.014232263839577514,0.5807812499999999,0.6112500000000001,0.030468750000000155,0.7966455719092469,0.7624620055589904,-0.034183566350256545,0.6711784338293043,0.6911865985558098,0.020008164726505462,0.5996589959747854,0.6102405635300372,0.010581567555251747,0.5784374999999999,0.57125,-0.007187499999999902,0.6858947368421052,0.5894398934398934,-0.09645484340221178,0.6938775510204082,0.5950413223140496,-0.09883622870635855,0.3744588744588745,0.615909090909091,0.24145021645021647,0.36,0.58,0.21999999999999997,14.0,14.0,0.0,53,53,0
corr_mrmr_auto_k,corr_mrmr,SVM_RBF,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.594308032477889,0.6664753021212351,0.07216726964334608,0.1755399031529744,0.0761981364319395,-0.09934176672103491,0.5553125,0.5978124999999999,0.04249999999999987,0.7403996518586938,0.7894050272601222,0.04900537540142835,0.64284382856028,0.6963380111391148,0.05349418257883476,0.517979797979798,0.5946703880914408,0.07669059011164281,0.543125,0.5634375,0.020312500000000067,0.6863074352548038,0.5755022755022756,-0.11080515975252814,0.7116564417177914,0.5833333333333334,-0.12832310838445804,0.1545454545454545,0.6106060606060606,0.45606060606060606,0.18,0.58,0.39999999999999997,14.0,14.0,0.0,53,53,0
corr_mrmr_auto_k,corr_mrmr,XGBoost,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6497385681835441,0.6083300307702222,-0.041408537413321955,0.0682040298561061,0.0825915874164412,0.014387557560335093,0.56125,0.524375,-0.03687499999999999,0.7412306558176123,0.7096763666205717,-0.03155428919704062,0.6388374918512703,0.6312953112808017,-0.007542180570468515,0.5860087719298246,0.5937724994303941,0.007763727500569528,0.5346875,0.54125,0.006562500000000027,0.5972253189644493,0.5792447552447553,-0.01798056371969403,0.6,0.5806451612903226,-0.019354838709677358,0.5128787878787878,0.5676406926406926,0.05476190476190479,0.46,0.52,0.06,14.0,14.0,0.0,53,53,0
