Model,Threshold,Net_Benefit
LogisticRegression,0.01,0.5569732411837675
LogisticRegression,0.02,0.5524525599713569
LogisticRegression,0.03,0.547838668837041
LogisticRegression,0.04,0.5431286549707602
LogisticRegression,0.05,0.5383194829178208
LogisticRegression,0.060000000000000005,0.5334079880552445
LogisticRegression,0.06999999999999999,0.5283908696472364
LogisticRegression,0.08,0.5232646834477498
LogisticRegression,0.09,0.5180258338153074
LogisticRegression,0.09999999999999999,0.503898635477583
LogisticRegression,0.11,0.4995071949536764
LogisticRegression,0.12,0.4964114832535886
LogisticRegression,0.13,0.48356523492639647
LogisticRegression,0.14,0.47817217462260303
LogisticRegression,0.15000000000000002,0.4726522187822497
LogisticRegression,0.16,0.47034252297410195
LogisticRegression,0.17,0.46480659480025366
LogisticRegression,0.18000000000000002,0.45913564398801887
LogisticRegression,0.19,0.4445527398743773
LogisticRegression,0.2,0.4320175438596491
LogisticRegression,0.21000000000000002,0.42194092827004226
LogisticRegression,0.22,0.40733243364822314
LogisticRegression,0.23,0.4039644565960356
LogisticRegression,0.24000000000000002,0.38319482917820863
LogisticRegression,0.25,0.3771929824561403
LogisticRegression,0.26,0.37102892366050255
LogisticRegression,0.27,0.36794039894256186
LogisticRegression,0.28,0.3650097465886939
LogisticRegression,0.29000000000000004,0.35866073634791196
LogisticRegression,0.3,0.3558897243107769
LogisticRegression,0.31,0.3524027459954233
LogisticRegression,0.32,0.35036119711042313
LogisticRegression,0.33,0.3442000523697303
LogisticRegression,0.34,0.34688995215311
LogisticRegression,0.35000000000000003,0.33198380566801616
LogisticRegression,0.36000000000000004,0.34046052631578944
LogisticRegression,0.37,0.3448900027847396
LogisticRegression,0.38,0.34465195246179964
LogisticRegression,0.39,0.3271498418176589
LogisticRegression,0.4,0.3187134502923976
LogisticRegression,0.41000000000000003,0.3105857865001487
LogisticRegression,0.42000000000000004,0.3052026618269812
LogisticRegression,0.43,0.29747614650661747
LogisticRegression,0.44,0.28132832080200504
LogisticRegression,0.45,0.28149920255183414
LogisticRegression,0.46,0.2664067576348278
LogisticRegression,0.47000000000000003,0.2615028136378682
LogisticRegression,0.48000000000000004,0.2564102564102564
LogisticRegression,0.49,0.24234606123151017
LogisticRegression,0.5,0.2456140350877193
LogisticRegression,0.51,0.2226996061582528
LogisticRegression,0.52,0.19956140350877194
LogisticRegression,0.53,0.18495707353490104
LogisticRegression,0.54,0.18916857360793285
LogisticRegression,0.55,0.19395711500974655
LogisticRegression,0.56,0.1993620414673046
LogisticRegression,0.5700000000000001,0.16748266013871888
LogisticRegression,0.5800000000000001,0.16165413533834583
LogisticRegression,0.59,0.1593923833975182
LogisticRegression,0.6,0.1359649122807018
LogisticRegression,0.61,0.1309041835357625
LogisticRegression,0.62,0.12557710064635275
