Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
SVM_Linear vs ExtraTrees,SVM_Linear,ExtraTrees,0.7553423120089786,0.7441035353535352,0.011238776655443327,7.0,1.0,1.0
SVM_Linear vs GradientBoosting,SVM_Linear,GradientBoosting,0.7553423120089786,0.7087696408529742,0.046572671156004476,2.0,0.1875,0.5625
SVM_Linear vs KNN,SVM_Linear,KNN,0.7553423120089786,0.7191231762065096,0.03621913580246909,3.0,0.3125,0.5625
SVM_Linear vs LightGBM,SVM_Linear,LightGBM,0.7553423120089786,0.7320735129068463,0.02326879910213242,3.0,0.3125,0.5625
SVM_Linear vs LogisticRegression,SVM_Linear,LogisticRegression,0.7553423120089786,0.741703142536476,0.013639169472502788,2.0,0.375,0.5625
SVM_Linear vs NaiveBayes,SVM_Linear,NaiveBayes,0.7553423120089786,0.691017115600449,0.06432519640852971,1.0,0.25,0.5625
SVM_Linear vs RandomForest,SVM_Linear,RandomForest,0.7553423120089786,0.7254208754208754,0.0299214365881032,4.0,0.4375,0.5625
SVM_Linear vs SVM_RBF,SVM_Linear,SVM_RBF,0.7553423120089786,0.7582210998877665,-0.002878787878787881,5.0,1.0,1.0
SVM_Linear vs XGBoost,SVM_Linear,XGBoost,0.7553423120089786,0.7188888888888888,0.03645342312008977,3.0,0.3125,0.5625
