Metric,Value
ROC-AUC,0.7328402366863905
PR-AUC,0.7724343075236334
Balanced Acc.,0.698076923076923
Sensitivity,0.7230769230769231
Specificity,0.6730769230769231
PPV,0.734375
NPV,0.660377358490566
Kappa,0.39539347408829173
