Fold,Repeat,Fold_Within_Repeat,Split_Random_State,Outer_CV_Strategy,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,train_class_distribution,test_class_distribution,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,Decision_Threshold,BestInnerAUC
2,1,2,100,repeated_stratified_group_kfold,97,20,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 54, np.int64(0): 43}","{np.int64(0): 9, np.int64(1): 11}","['Post_D2_P13', 'Post_D2_P14', 'Post_D2_P24', 'Post_D2_P26', 'Post_D2_P29', 'Post_D2_P30', 'Post_D2_P33', 'Post_D2_P36', 'Post_D2_P40', 'Post_D2_P48', 'Post_D2_P5']",SVM_RBF,0.5353535353535352,0.7,0.7272727272727273,0.75832244381006,1.0,0.45454545454545453,0.625,1.0,0.6634894156923254,0.753157894736842
2,1,2,100,repeated_stratified_group_kfold,97,20,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 54, np.int64(0): 43}","{np.int64(0): 9, np.int64(1): 11}","['Post_D2_P13', 'Post_D2_P14', 'Post_D2_P24', 'Post_D2_P26', 'Post_D2_P29', 'Post_D2_P30', 'Post_D2_P33', 'Post_D2_P36', 'Post_D2_P40', 'Post_D2_P48', 'Post_D2_P5']",XGBoost,0.4848484848484848,0.5,0.5050505050505051,0.7128887108763271,0.5555555555555556,0.45454545454545453,0.5,0.5555555555555556,0.357749685049057,0.6900000000000001
2,1,2,100,repeated_stratified_group_kfold,97,20,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 54, np.int64(0): 43}","{np.int64(0): 9, np.int64(1): 11}","['Post_D2_P13', 'Post_D2_P14', 'Post_D2_P24', 'Post_D2_P26', 'Post_D2_P29', 'Post_D2_P30', 'Post_D2_P33', 'Post_D2_P36', 'Post_D2_P40', 'Post_D2_P48', 'Post_D2_P5']",LightGBM,0.5303030303030303,0.55,0.5505050505050505,0.7088744588744589,0.6,0.5454545454545454,0.5714285714285714,0.5555555555555556,0.3330912762371164,0.7138562091503268
2,1,2,100,repeated_stratified_group_kfold,97,20,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 54, np.int64(0): 43}","{np.int64(0): 9, np.int64(1): 11}","['Post_D2_P13', 'Post_D2_P14', 'Post_D2_P24', 'Post_D2_P26', 'Post_D2_P29', 'Post_D2_P30', 'Post_D2_P33', 'Post_D2_P36', 'Post_D2_P40', 'Post_D2_P48', 'Post_D2_P5']",ExtraTrees,0.5555555555555556,0.65,0.6616161616161615,0.756581292804203,0.75,0.5454545454545454,0.631578947368421,0.7777777777777778,0.4475882960722336,0.7743137254901961
3,1,3,100,repeated_stratified_group_kfold,86,31,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 37}","{np.int64(1): 16, np.int64(0): 15}","['Post_D2_P15', 'Post_D2_P18', 'Post_D2_P27', 'Post_D2_P41', 'Post_D2_P43', 'Post_D2_P46', 'Post_D2_P47', 'Post_D2_P50', 'Post_D2_P6']",LogisticRegression,0.5,0.5161290322580645,0.5,0.5161290322580645,0.5161290322580645,1.0,0.6808510638297872,0.0,0.4946544132216476,0.49
3,1,3,100,repeated_stratified_group_kfold,86,31,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 37}","{np.int64(1): 16, np.int64(0): 15}","['Post_D2_P15', 'Post_D2_P18', 'Post_D2_P27', 'Post_D2_P41', 'Post_D2_P43', 'Post_D2_P46', 'Post_D2_P47', 'Post_D2_P50', 'Post_D2_P6']",NaiveBayes,0.7708333333333334,0.6774193548387096,0.6770833333333333,0.8208474113565227,0.6875,0.6875,0.6875,0.6666666666666666,0.9927774282917712,0.6900000000000001
3,1,3,100,repeated_stratified_group_kfold,86,31,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 37}","{np.int64(1): 16, np.int64(0): 15}","['Post_D2_P15', 'Post_D2_P18', 'Post_D2_P27', 'Post_D2_P41', 'Post_D2_P43', 'Post_D2_P46', 'Post_D2_P47', 'Post_D2_P50', 'Post_D2_P6']",SVM_Linear,0.8,0.7419354838709677,0.74375,0.8387185322847088,0.7857142857142857,0.6875,0.7333333333333333,0.8,0.6222634941400023,0.7233333333333334
3,1,3,100,repeated_stratified_group_kfold,86,31,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 37}","{np.int64(1): 16, np.int64(0): 15}","['Post_D2_P15', 'Post_D2_P18', 'Post_D2_P27', 'Post_D2_P41', 'Post_D2_P43', 'Post_D2_P46', 'Post_D2_P47', 'Post_D2_P50', 'Post_D2_P6']",SVM_RBF,0.7958333333333334,0.6451612903225806,0.64375,0.8403198175616654,0.6470588235294118,0.6875,0.6666666666666666,0.6,0.6567331085579396,0.74
3,1,3,100,repeated_stratified_group_kfold,86,31,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 37}","{np.int64(1): 16, np.int64(0): 15}","['Post_D2_P15', 'Post_D2_P18', 'Post_D2_P27', 'Post_D2_P41', 'Post_D2_P43', 'Post_D2_P46', 'Post_D2_P47', 'Post_D2_P50', 'Post_D2_P6']",XGBoost,0.7958333333333334,0.7096774193548387,0.7125,0.8201214395507874,0.7692307692307693,0.625,0.6896551724137931,0.8,0.9298261344432831,0.6566666666666667
3,1,3,100,repeated_stratified_group_kfold,86,31,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 37}","{np.int64(1): 16, np.int64(0): 15}","['Post_D2_P15', 'Post_D2_P18', 'Post_D2_P27', 'Post_D2_P41', 'Post_D2_P43', 'Post_D2_P46', 'Post_D2_P47', 'Post_D2_P50', 'Post_D2_P6']",LightGBM,0.71875,0.6129032258064516,0.6104166666666666,0.7702425885088424,0.6111111111111112,0.6875,0.6470588235294118,0.5333333333333333,0.48020146117677037,0.6844444444444444
3,1,3,100,repeated_stratified_group_kfold,86,31,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 37}","{np.int64(1): 16, np.int64(0): 15}","['Post_D2_P15', 'Post_D2_P18', 'Post_D2_P27', 'Post_D2_P41', 'Post_D2_P43', 'Post_D2_P46', 'Post_D2_P47', 'Post_D2_P50', 'Post_D2_P6']",ExtraTrees,0.75,0.6774193548387096,0.675,0.8120941263464441,0.6666666666666666,0.75,0.7058823529411765,0.6,0.5372464680945244,0.7733333333333334
4,1,4,100,repeated_stratified_group_kfold,91,26,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 42}","{np.int64(1): 16, np.int64(0): 10}","['Post_D2_P11', 'Post_D2_P12', 'Post_D2_P17', 'Post_D2_P19', 'Post_D2_P21', 'Post_D2_P34', 'Post_D2_P35', 'Post_D2_P39']",LogisticRegression,0.5,0.6153846153846154,0.5,0.6153846153846154,0.6153846153846154,1.0,0.7619047619047619,0.0,0.4783073327682485,0.49
4,1,4,100,repeated_stratified_group_kfold,91,26,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 42}","{np.int64(1): 16, np.int64(0): 10}","['Post_D2_P11', 'Post_D2_P12', 'Post_D2_P17', 'Post_D2_P19', 'Post_D2_P21', 'Post_D2_P34', 'Post_D2_P35', 'Post_D2_P39']",NaiveBayes,0.75,0.5,0.575,0.8362728264382676,0.8,0.25,0.38095238095238093,0.9,0.8430270860134205,0.7710457516339869
4,1,4,100,repeated_stratified_group_kfold,91,26,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 42}","{np.int64(1): 16, np.int64(0): 10}","['Post_D2_P11', 'Post_D2_P12', 'Post_D2_P17', 'Post_D2_P19', 'Post_D2_P21', 'Post_D2_P34', 'Post_D2_P35', 'Post_D2_P39']",SVM_Linear,0.725,0.5384615384615384,0.625,0.8128254421017578,1.0,0.25,0.4,1.0,0.6202146478767886,0.7971895424836601
4,1,4,100,repeated_stratified_group_kfold,91,26,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 42}","{np.int64(1): 16, np.int64(0): 10}","['Post_D2_P11', 'Post_D2_P12', 'Post_D2_P17', 'Post_D2_P19', 'Post_D2_P21', 'Post_D2_P34', 'Post_D2_P35', 'Post_D2_P39']",SVM_RBF,0.75625,0.5769230769230769,0.65625,0.845626146729088,1.0,0.3125,0.47619047619047616,1.0,0.6222563543833465,0.7481699346405228
4,1,4,100,repeated_stratified_group_kfold,91,26,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 42}","{np.int64(1): 16, np.int64(0): 10}","['Post_D2_P11', 'Post_D2_P12', 'Post_D2_P17', 'Post_D2_P19', 'Post_D2_P21', 'Post_D2_P34', 'Post_D2_P35', 'Post_D2_P39']",XGBoost,0.5937500000000001,0.46153846153846156,0.50625,0.7523299504638472,0.625,0.3125,0.4166666666666667,0.7,0.5721096754074096,0.6566666666666666
4,1,4,100,repeated_stratified_group_kfold,91,26,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 42}","{np.int64(1): 16, np.int64(0): 10}","['Post_D2_P11', 'Post_D2_P12', 'Post_D2_P17', 'Post_D2_P19', 'Post_D2_P21', 'Post_D2_P34', 'Post_D2_P35', 'Post_D2_P39']",LightGBM,0.609375,0.46153846153846156,0.5625,0.7366967045635524,1.0,0.125,0.2222222222222222,1.0,0.5540666724310359,0.720392156862745
4,1,4,100,repeated_stratified_group_kfold,91,26,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 42}","{np.int64(1): 16, np.int64(0): 10}","['Post_D2_P11', 'Post_D2_P12', 'Post_D2_P17', 'Post_D2_P19', 'Post_D2_P21', 'Post_D2_P34', 'Post_D2_P35', 'Post_D2_P39']",ExtraTrees,0.75625,0.5,0.59375,0.846110631177388,1.0,0.1875,0.3157894736842105,1.0,0.5368150650999546,0.816797385620915
5,1,5,100,repeated_stratified_group_kfold,104,13,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 61, np.int64(0): 43}","{np.int64(1): 4, np.int64(0): 9}","['Post_D2_P2', 'Post_D2_P23', 'Post_D2_P28', 'Post_D2_P32', 'Post_D2_P37', 'Post_D2_P42', 'Post_D2_P44', 'Post_D2_P45', 'Post_D2_P9']",LogisticRegression,0.5,0.3076923076923077,0.5,0.3076923076923077,0.3076923076923077,1.0,0.47058823529411764,0.0,0.4947068760731632,0.49
5,1,5,100,repeated_stratified_group_kfold,104,13,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 61, np.int64(0): 43}","{np.int64(1): 4, np.int64(0): 9}","['Post_D2_P2', 'Post_D2_P23', 'Post_D2_P28', 'Post_D2_P32', 'Post_D2_P37', 'Post_D2_P42', 'Post_D2_P44', 'Post_D2_P45', 'Post_D2_P9']",NaiveBayes,0.9166666666666666,0.9230769230769231,0.9444444444444444,0.8041666666666667,0.8,1.0,0.8888888888888888,0.8888888888888888,0.5139378424656633,0.7319354838709677
5,1,5,100,repeated_stratified_group_kfold,104,13,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 61, np.int64(0): 43}","{np.int64(1): 4, np.int64(0): 9}","['Post_D2_P2', 'Post_D2_P23', 'Post_D2_P28', 'Post_D2_P32', 'Post_D2_P37', 'Post_D2_P42', 'Post_D2_P44', 'Post_D2_P45', 'Post_D2_P9']",SVM_Linear,0.8888888888888888,0.7692307692307693,0.6944444444444444,0.6791666666666667,0.6666666666666666,0.5,0.5714285714285714,0.8888888888888888,0.7144044099580427,0.7319354838709677
5,1,5,100,repeated_stratified_group_kfold,104,13,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 61, np.int64(0): 43}","{np.int64(1): 4, np.int64(0): 9}","['Post_D2_P2', 'Post_D2_P23', 'Post_D2_P28', 'Post_D2_P32', 'Post_D2_P37', 'Post_D2_P42', 'Post_D2_P44', 'Post_D2_P45', 'Post_D2_P9']",SVM_RBF,0.9166666666666666,0.8461538461538461,0.8194444444444444,0.8041666666666667,0.75,0.75,0.75,0.8888888888888888,0.7122666717204436,0.74
5,1,5,100,repeated_stratified_group_kfold,104,13,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 61, np.int64(0): 43}","{np.int64(1): 4, np.int64(0): 9}","['Post_D2_P2', 'Post_D2_P23', 'Post_D2_P28', 'Post_D2_P32', 'Post_D2_P37', 'Post_D2_P42', 'Post_D2_P44', 'Post_D2_P45', 'Post_D2_P9']",XGBoost,0.9444444444444444,0.6153846153846154,0.7222222222222222,0.8875,0.4444444444444444,1.0,0.6153846153846154,0.4444444444444444,0.3676940333843232,0.7117741935483871
5,1,5,100,repeated_stratified_group_kfold,104,13,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 61, np.int64(0): 43}","{np.int64(1): 4, np.int64(0): 9}","['Post_D2_P2', 'Post_D2_P23', 'Post_D2_P28', 'Post_D2_P32', 'Post_D2_P37', 'Post_D2_P42', 'Post_D2_P44', 'Post_D2_P45', 'Post_D2_P9']",LightGBM,0.9444444444444444,0.7692307692307693,0.6944444444444444,0.8875,0.6666666666666666,0.5,0.5714285714285714,0.8888888888888888,0.85081316127374,0.7037096774193548
5,1,5,100,repeated_stratified_group_kfold,104,13,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 61, np.int64(0): 43}","{np.int64(1): 4, np.int64(0): 9}","['Post_D2_P2', 'Post_D2_P23', 'Post_D2_P28', 'Post_D2_P32', 'Post_D2_P37', 'Post_D2_P42', 'Post_D2_P44', 'Post_D2_P45', 'Post_D2_P9']",ExtraTrees,0.9444444444444444,0.8461538461538461,0.8194444444444444,0.9166666666666666,0.75,0.75,0.75,0.8888888888888888,0.5649455271217313,0.7117741935483871
6,2,1,101,repeated_stratified_group_kfold,98,19,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 43}","{np.int64(1): 10, np.int64(0): 9}","['Post_D2_P1', 'Post_D2_P11', 'Post_D2_P17', 'Post_D2_P23', 'Post_D2_P28', 'Post_D2_P30', 'Post_D2_P31', 'Post_D2_P37', 'Post_D2_P47', 'Post_D2_P6', 'Post_D2_P7']",LogisticRegression,0.5,0.5263157894736842,0.5,0.5263157894736842,0.5263157894736842,1.0,0.6896551724137931,0.0,0.4945663385679923,0.49
6,2,1,101,repeated_stratified_group_kfold,98,19,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 43}","{np.int64(1): 10, np.int64(0): 9}","['Post_D2_P1', 'Post_D2_P11', 'Post_D2_P17', 'Post_D2_P23', 'Post_D2_P28', 'Post_D2_P30', 'Post_D2_P31', 'Post_D2_P37', 'Post_D2_P47', 'Post_D2_P6', 'Post_D2_P7']",NaiveBayes,0.7555555555555555,0.6842105263157895,0.6888888888888889,0.8357069757727652,0.75,0.6,0.6666666666666666,0.7777777777777778,0.946372188528016,0.741207729468599
6,2,1,101,repeated_stratified_group_kfold,98,19,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 43}","{np.int64(1): 10, np.int64(0): 9}","['Post_D2_P1', 'Post_D2_P11', 'Post_D2_P17', 'Post_D2_P23', 'Post_D2_P28', 'Post_D2_P30', 'Post_D2_P31', 'Post_D2_P37', 'Post_D2_P47', 'Post_D2_P6', 'Post_D2_P7']",SVM_Linear,0.8,0.7894736842105263,0.7944444444444444,0.7938888888888889,0.875,0.7,0.7777777777777778,0.8888888888888888,0.5730749434240379,0.7566666666666666
6,2,1,101,repeated_stratified_group_kfold,98,19,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 43}","{np.int64(1): 10, np.int64(0): 9}","['Post_D2_P1', 'Post_D2_P11', 'Post_D2_P17', 'Post_D2_P23', 'Post_D2_P28', 'Post_D2_P30', 'Post_D2_P31', 'Post_D2_P37', 'Post_D2_P47', 'Post_D2_P6', 'Post_D2_P7']",SVM_RBF,0.8222222222222223,0.7368421052631579,0.7444444444444445,0.8679365079365079,0.8571428571428571,0.6,0.7058823529411765,0.8888888888888888,0.6081319257401476,0.7233333333333334
6,2,1,101,repeated_stratified_group_kfold,98,19,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 43}","{np.int64(1): 10, np.int64(0): 9}","['Post_D2_P1', 'Post_D2_P11', 'Post_D2_P17', 'Post_D2_P23', 'Post_D2_P28', 'Post_D2_P30', 'Post_D2_P31', 'Post_D2_P37', 'Post_D2_P47', 'Post_D2_P6', 'Post_D2_P7']",XGBoost,0.7000000000000001,0.6842105263157895,0.6777777777777778,0.6878008021390374,0.6666666666666666,0.8,0.7272727272727273,0.5555555555555556,0.6203103876113892,0.74
6,2,1,101,repeated_stratified_group_kfold,98,19,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 43}","{np.int64(1): 10, np.int64(0): 9}","['Post_D2_P1', 'Post_D2_P11', 'Post_D2_P17', 'Post_D2_P23', 'Post_D2_P28', 'Post_D2_P30', 'Post_D2_P31', 'Post_D2_P37', 'Post_D2_P47', 'Post_D2_P6', 'Post_D2_P7']",LightGBM,0.6333333333333333,0.631578947368421,0.6388888888888888,0.7254014939309057,0.7142857142857143,0.5,0.5882352941176471,0.7777777777777778,0.6285253729467616,0.7233333333333334
6,2,1,101,repeated_stratified_group_kfold,98,19,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 43}","{np.int64(1): 10, np.int64(0): 9}","['Post_D2_P1', 'Post_D2_P11', 'Post_D2_P17', 'Post_D2_P23', 'Post_D2_P28', 'Post_D2_P30', 'Post_D2_P31', 'Post_D2_P37', 'Post_D2_P47', 'Post_D2_P6', 'Post_D2_P7']",ExtraTrees,0.8444444444444444,0.7368421052631579,0.7444444444444445,0.877167277167277,0.8571428571428571,0.6,0.7058823529411765,0.8888888888888888,0.49710191427733796,0.7073913043478262
7,2,2,101,repeated_stratified_group_kfold,86,31,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 44, np.int64(0): 42}","{np.int64(1): 21, np.int64(0): 10}","['Post_D2_P16', 'Post_D2_P19', 'Post_D2_P24', 'Post_D2_P27', 'Post_D2_P29', 'Post_D2_P39', 'Post_D2_P40', 'Post_D2_P41', 'Post_D2_P42', 'Post_D2_P48', 'Post_D2_P50']",LogisticRegression,0.5,0.6774193548387096,0.5,0.6774193548387096,0.6774193548387096,1.0,0.8076923076923077,0.0,0.4841241173205257,0.49
7,2,2,101,repeated_stratified_group_kfold,86,31,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 44, np.int64(0): 42}","{np.int64(1): 21, np.int64(0): 10}","['Post_D2_P16', 'Post_D2_P19', 'Post_D2_P24', 'Post_D2_P27', 'Post_D2_P29', 'Post_D2_P39', 'Post_D2_P40', 'Post_D2_P41', 'Post_D2_P42', 'Post_D2_P48', 'Post_D2_P50']",NaiveBayes,0.8428571428571429,0.5806451612903226,0.6904761904761905,0.9296886642833033,1.0,0.38095238095238093,0.5517241379310345,1.0,0.9575460967581989,0.7504166666666667
7,2,2,101,repeated_stratified_group_kfold,86,31,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 44, np.int64(0): 42}","{np.int64(1): 21, np.int64(0): 10}","['Post_D2_P16', 'Post_D2_P19', 'Post_D2_P24', 'Post_D2_P27', 'Post_D2_P29', 'Post_D2_P39', 'Post_D2_P40', 'Post_D2_P41', 'Post_D2_P42', 'Post_D2_P48', 'Post_D2_P50']",SVM_Linear,0.8857142857142857,0.6774193548387096,0.7619047619047619,0.9479441918654563,1.0,0.5238095238095238,0.6875,1.0,0.5637152704062373,0.6275
7,2,2,101,repeated_stratified_group_kfold,86,31,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 44, np.int64(0): 42}","{np.int64(1): 21, np.int64(0): 10}","['Post_D2_P16', 'Post_D2_P19', 'Post_D2_P24', 'Post_D2_P27', 'Post_D2_P29', 'Post_D2_P39', 'Post_D2_P40', 'Post_D2_P41', 'Post_D2_P42', 'Post_D2_P48', 'Post_D2_P50']",SVM_RBF,0.8714285714285714,0.7741935483870968,0.7547619047619047,0.9437797788641942,0.85,0.8095238095238095,0.8292682926829268,0.7,0.42635694077039976,0.6025
7,2,2,101,repeated_stratified_group_kfold,86,31,10,10,10,fixed,elasticnet_then_mrmr,"{np.int64(1): 44, np.int64(0): 42}","{np.int64(1): 21, np.int64(0): 10}","['Post_D2_P16', 'Post_D2_P19', 'Post_D2_P24', 'Post_D2_P27', 'Post_D2_P29', 'Post_D2_P39', 'Post_D2_P40', 'Post_D2_P41', 'Post_D2_P42', 'Post_D2_P48', 'Post_D2_P50']",XGBoost,0.5571428571428572,0.4838709677419355,0.6190476190476191,0.804466817064754,1.0,0.23809523809523808,0.38461538461538464,1.0,0.9152375847101212,0.70875
