Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
KNN,0.7602579365079365,0.13771593136809737,0.7174603174603175,0.811952314629105,0.13354489864890787,0.7999321180156695,0.6459383753501401,0.12595358870201553,0.6371681415929203,0.652063492063492,0.12910295773585176,0.6312698412698412,0.6731643356643356,0.19006469889309807,0.671875,0.6950793650793651,0.19675907740865722,0.6825396825396826,0.6712833403155983,0.16321990414878917,0.6771653543307087,0.6090476190476191,0.1440143605840118,0.58,5.6,5.6,1.4966629547095764,4,6.0,8
SVM_Linear,0.7518650793650794,0.16829896074083447,0.7577777777777777,0.8217491031228764,0.15140351090605467,0.8262862399940916,0.6970868347338934,0.10163512070862868,0.6902654867256637,0.7080952380952382,0.10417905444103322,0.6912698412698413,0.7370739064856712,0.1584366311382143,0.7413793103448276,0.6942857142857143,0.21906510167178878,0.6825396825396826,0.6992147389802551,0.15125690279730103,0.7107438016528925,0.7219047619047619,0.094609832513134,0.7,5.6,5.6,1.4966629547095764,4,6.0,8
LogisticRegression,0.750357142857143,0.1567211352540676,0.7596825396825396,0.8273896371426513,0.14531887863903703,0.8310056702854449,0.695420168067227,0.09759888711520256,0.6902654867256637,0.7080952380952382,0.09369335863472379,0.6953968253968255,0.7508974358974358,0.13427160008877922,0.7592592592592593,0.6633333333333333,0.2067861064654985,0.6507936507936508,0.6894811156271257,0.14302097333847424,0.7008547008547008,0.7528571428571429,0.059369323335271264,0.74,5.6,5.6,1.4966629547095764,4,6.0,8
SVM_RBF,0.7423015873015872,0.1567378137287124,0.7511111111111111,0.8184694167677427,0.14749983213173412,0.8248408647012908,0.6899439775910364,0.12513750959461606,0.6814159292035398,0.6992857142857142,0.12644488679987498,0.6812698412698412,0.724920634920635,0.1687724864407415,0.7288135593220338,0.6942857142857143,0.21906510167178878,0.6825396825396826,0.6964800588427591,0.1643173679384654,0.7049180327868853,0.7042857142857144,0.08698007173955767,0.68,5.6,5.6,1.4966629547095764,4,6.0,8
RandomForest,0.7273015873015872,0.13361728079626245,0.7046031746031746,0.77907995980037,0.14599223082075477,0.7410555542596626,0.6710364145658263,0.07379155086561362,0.6637168141592921,0.6737698412698412,0.07383388401556144,0.6674603174603174,0.7155844155844157,0.11633348403407115,0.7272727272727273,0.653015873015873,0.18744842240125836,0.6349206349206349,0.6708729737695254,0.12849105330341842,0.6779661016949152,0.6945238095238095,0.059835375062278505,0.7,5.6,5.6,1.4966629547095764,4,6.0,8
ExtraTrees,0.7133730158730159,0.14935769932681256,0.6984126984126984,0.7912920525379511,0.13952898482011827,0.7586249891979175,0.6698459383753501,0.08120993118535465,0.6637168141592921,0.6802380952380952,0.09200271666654024,0.6736507936507936,0.7357142857142858,0.16081174783382782,0.7551020408163265,0.590952380952381,0.17116499431369625,0.5873015873015873,0.6486075589656152,0.15292044299641477,0.6607142857142857,0.7695238095238095,0.041985852276489766,0.76,5.6,5.6,1.4966629547095764,4,6.0,8
XGBoost,0.7034920634920635,0.09049895285931155,0.6482539682539683,0.7671923969752428,0.14121608603363156,0.6541427124425868,0.6330812324929972,0.053110724754491044,0.6283185840707964,0.6223015873015874,0.06600121394243084,0.6295238095238096,0.6626373626373627,0.1396675965606037,0.6842105263157895,0.6250793650793651,0.19482961527229484,0.6190476190476191,0.6324506691565516,0.14685937839738508,0.65,0.6195238095238096,0.11952665524975067,0.64,5.6,5.6,1.4966629547095764,4,6.0,8
GradientBoosting,0.7025793650793652,0.10207256371839768,0.6722222222222222,0.7485323543299732,0.13554047055709792,0.7187704041164771,0.6832773109243696,0.07981077905396541,0.672566371681416,0.6851587301587303,0.0792362446365093,0.6671428571428571,0.7133333333333334,0.13759844960366863,0.703125,0.7317460317460318,0.19063485455241178,0.7142857142857143,0.7056005398110661,0.1169966547433669,0.7086614173228346,0.6385714285714286,0.1627596477872996,0.62,5.6,5.6,1.4966629547095764,4,6.0,8
NaiveBayes,0.6590079365079364,0.14407809376357225,0.6774603174603175,0.7792376635761157,0.10269060755700501,0.7713561592519786,0.5697478991596638,0.09159048155151313,0.5663716814159292,0.5360714285714285,0.10903837672531358,0.5285714285714286,0.5900517598343685,0.09764873996526992,0.574468085106383,0.8595238095238095,0.10162449715878803,0.8571428571428571,0.6876281613123718,0.05562564203686328,0.6878980891719745,0.21261904761904762,0.2179314211131337,0.2,5.6,5.6,1.4966629547095764,4,6.0,8
LightGBM,0.6376984126984128,0.09097052368980892,0.6434920634920636,0.6956921547090047,0.12306605869910252,0.6782671202918549,0.6342717086834735,0.041933568342979316,0.6283185840707964,0.6252777777777777,0.05201192762015674,0.6357142857142857,0.6847552447552447,0.11103820560648611,0.7058823529411765,0.5750793650793651,0.16842728420000175,0.5714285714285714,0.6163936306700452,0.13290495735092758,0.631578947368421,0.6754761904761905,0.11052236309346708,0.7,5.6,5.6,1.4966629547095764,4,6.0,8
