Feature_Original,Feature_Sanitized,MeanAbsSHAP,Selection_Count
Post1_IH_MinimumHistogramGradientGreyLevel_Intensity,Post1_IH_MinimumHistogramGradientGreyLevel_Intensity,0.01699620725722851,2
Post1_GLRLM_LongRunHighGreyLevelEmphasis,Post1_GLRLM_LongRunHighGreyLevelEmphasis,0.016656560939796117,2
Pre_Morph_Compacity,Pre_Morph_Compacity,0.014578048918170543,2
Post1_GLRLM_HighGreyLevelRunEmphasis,Post1_GLRLM_HighGreyLevelRunEmphasis,0.014513378467052116,2
Post1_IH_AreaUnderCurveCIVH_Intensity,Post1_IH_AreaUnderCurveCIVH_Intensity,0.014509220581216098,2
Pre_IH_IntensityHistogramSkewness_Intensity,Pre_IH_IntensityHistogramSkewness_Intensity,0.013616775297709523,2
Pre_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,Pre_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,0.012475929615281095,3
Post1_IH_IntensityHistogramMode_Intensity,Post1_IH_IntensityHistogramMode_Intensity,0.012156347822035245,3
Pre_GLSZM_GreyLevelVariance,Pre_GLSZM_GreyLevelVariance,0.01192886420918713,3
Post1_Morph_Asphericity,Post1_Morph_Asphericity,0.011782533309749363,3
Post1_IH_IntensityHistogramMean_Intensity,Post1_IH_IntensityHistogramMean_Intensity,0.011304504710588343,3
Pre_Morph_SphericalDisproportion,Pre_Morph_SphericalDisproportion,0.010260695439677866,2
Post1_Morph_SphericalDisproportion,Post1_Morph_SphericalDisproportion,0.00857962767431075,3
Post1_Morph_Compacity,Post1_Morph_Compacity,0.008099283680008543,4
Pre_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,Pre_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,0.007861812223297083,2
Pre_Morph_Asphericity,Pre_Morph_Asphericity,0.00702851885434056,2
Pre_GLSZM_SmallZoneHighGreyLevelEmphasis,Pre_GLSZM_SmallZoneHighGreyLevelEmphasis,0.005404023754337553,2
Pre_Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,Pre_Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,0.00502139473990156,2
Post1_IB_25thIntensityPercentile,Post1_IB_25thIntensityPercentile,0.0039707872809284245,2
Post1_Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,Post1_Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,0.0025474369483987217,2
Post1_GLCM_ClusterShade,Post1_GLCM_ClusterShade,0.002128586773482615,2
Pre_GLRLM_LongRunLowGreyLevelEmphasis,Pre_GLRLM_LongRunLowGreyLevelEmphasis,0.0018049736624310463,2
Pre_Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,Pre_Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,0.0016005686710243864,2
Pre_IH_IntensityHistogramMinimumGreyLevel_Intensity,Pre_IH_IntensityHistogramMinimumGreyLevel_Intensity,0.0012608096344285742,2
Post1_IH_IntensityHistogramMinimumGreyLevel_Intensity,Post1_IH_IntensityHistogramMinimumGreyLevel_Intensity,0.00086726252283471,2
Post1_IB_IntensityBasedEnergy,Post1_IB_IntensityBasedEnergy,0.0006798367843296938,2
Post1_Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm,Post1_Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm,0.0004639093868341062,2
Pre_GLSZM_ZoneSizeVariance,Pre_GLSZM_ZoneSizeVariance,0.0002144025127669447,2
