fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.7768595041322314,0.7674685163321526,0.6363636363636364,0.6363636363636364,0.7333333333333333,0.5789473684210527,1.0,8
2,0.8083333333333333,0.8695183629007158,0.6956521739130435,0.5625,0.8108108108108109,0.6818181818181818,1.0,8
3,0.7037037037037037,0.6943843193843193,0.6666666666666666,0.6666666666666666,0.631578947368421,0.6,0.6666666666666666,8
4,0.7593984962406015,0.9102795167416389,0.6923076923076923,0.744360902255639,0.75,0.9230769230769231,0.631578947368421,8
5,0.7666666666666666,0.789345238095238,0.7272727272727273,0.725,0.7,0.7,0.7,8
6,0.5784313725490196,0.5124745624745625,0.5517241379310345,0.5931372549019608,0.6060606060606061,0.47619047619047616,0.8333333333333334,8
7,0.6923076923076923,0.8549207454184828,0.6666666666666666,0.6826923076923077,0.6956521739130435,0.8,0.6153846153846154,8
8,0.6527777777777778,0.7437101415526337,0.6,0.5902777777777778,0.6666666666666666,0.7142857142857143,0.625,8
9,0.6481481481481481,0.791188777773731,0.6333333333333333,0.6428571428571428,0.7027027027027027,0.8125,0.6190476190476191,8
10,0.7142857142857143,0.41666666666666663,0.7777777777777778,0.8571428571428572,0.6666666666666666,0.5,1.0,8
11,0.7053571428571429,0.7198302591875106,0.6,0.5848214285714286,0.6842105263157895,0.5909090909090909,0.8125,8
12,0.5380952380952381,0.69864936146251,0.4838709677419355,0.5142857142857142,0.5294117647058824,0.6923076923076923,0.42857142857142855,8
13,0.9166666666666666,0.9880952380952382,0.8571428571428571,0.7083333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666,8
14,0.35238095238095235,0.28929571828731493,0.3181818181818182,0.5,0.4827586206896552,0.3181818181818182,1.0,8
15,0.6805555555555556,0.7284000721500722,0.5882352941176471,0.5972222222222222,0.631578947368421,0.5454545454545454,0.75,8
