Model,Mean_AUC,Std_AUC,Min_AUC,Max_AUC,Mean_PR_AUC,Std_PR_AUC,Min_PR_AUC,Max_PR_AUC,Mean_Accuracy,Std_Accuracy,Min_Accuracy,Max_Accuracy,Mean_Balanced_Accuracy,Std_Balanced_Accuracy,Min_Balanced_Accuracy,Max_Balanced_Accuracy,Mean_Precision,Std_Precision,Min_Precision,Max_Precision,Mean_Recall,Std_Recall,Min_Recall,Max_Recall,Mean_F1,Std_F1,Min_F1,Max_F1,Mean_Specificity,Std_Specificity,Min_Specificity,Max_Specificity,Mean_n_feats,Std_n_feats,Min_n_feats,Max_n_feats
SVM_RBF,0.7992573605731501,0.09406542229166676,0.6333333333333333,0.8583333333333334,0.8374717903522562,0.12050749774084073,0.642860706544917,0.9341152201842171,0.6570168961473309,0.18667379824264177,0.45454545454545453,0.8571428571428571,0.6897501329080276,0.13754995971080788,0.5,0.8611111111111112,0.7413502673796791,0.19751064024092185,0.45454545454545453,1.0,0.8037426900584794,0.3084133129225115,0.2631578947368421,1.0,0.7022173489278752,0.18159762671533786,0.4166666666666667,0.8421052631578947,0.5757575757575758,0.3822568427740262,0.0,1.0,10.4,6.542170893518451,4.0,18.0
LogisticRegression,0.768654015663585,0.08755922488951116,0.6166666666666667,0.8416666666666667,0.79756689858008,0.13494831311088096,0.632072372072372,0.9286943620534951,0.710163749294184,0.13353688085082063,0.5,0.8571428571428571,0.7333466241360979,0.08337585835127993,0.6578947368421053,0.8611111111111112,0.7735180995475113,0.14532576313174242,0.6153846153846154,1.0,0.7742690058479532,0.26622128601367334,0.3157894736842105,1.0,0.7290144503771506,0.1502017888178903,0.48,0.8421052631578947,0.6924242424242425,0.2150501254913124,0.5,1.0,10.4,6.542170893518451,4.0,18.0
KNN,0.7682969015744134,0.0636133636831075,0.7,0.871900826446281,0.8053433897673976,0.08455156048638739,0.6940865234982883,0.9072733853693604,0.6955783347087695,0.04967811494533938,0.6153846153846154,0.7391304347826086,0.7015781878939775,0.021500785315527293,0.6833333333333333,0.7272727272727273,0.7187165775401069,0.11943225048251231,0.6363636363636364,0.9090909090909091,0.7741520467836256,0.17783470925902772,0.5263157894736842,1.0,0.7263095238095237,0.06849170712997475,0.6666666666666666,0.8125,0.629004329004329,0.15965752969787578,0.45454545454545453,0.8571428571428571,10.4,6.542170893518451,4.0,18.0
SVM_Linear,0.7604528078690758,0.07517811016647126,0.6333333333333333,0.8333333333333334,0.7907617370429646,0.12928011149876703,0.6479453879453878,0.9198485610250315,0.6715733541820499,0.1631036136375609,0.45454545454545453,0.8095238095238095,0.6927764486975013,0.12216882838833552,0.5,0.8194444444444444,0.7238636363636364,0.19416527742796263,0.45454545454545453,1.0,0.8514619883040936,0.27428085112639666,0.3684210526315789,1.0,0.727083842083842,0.13777547069242874,0.5384615384615384,0.8571428571428571,0.5340909090909091,0.3789393636484788,0.0,1.0,10.4,6.542170893518451,4.0,18.0
ExtraTrees,0.726285795986753,0.10909384333410617,0.5458333333333334,0.8429752066115703,0.7628026444491034,0.1392056400130097,0.5431379731379732,0.9066690928158256,0.6729343120647469,0.14102470778656145,0.5,0.8181818181818182,0.6949375332270069,0.12098904528135809,0.5083333333333333,0.8181818181818181,0.74,0.1831817555204545,0.5,1.0,0.62093567251462,0.391165214926493,0.1,1.0,0.6109450549450549,0.286523853519561,0.16666666666666666,0.8461538461538461,0.7689393939393938,0.17604469755488258,0.625,1.0,10.4,6.542170893518451,4.0,18.0
RandomForest,0.7137330815560482,0.0639001967869265,0.6333333333333333,0.7768595041322315,0.7564862223750934,0.09321825786884264,0.6782186948853615,0.8974483959677122,0.6652420043724392,0.12347073836311317,0.46153846153846156,0.7619047619047619,0.6694322928533454,0.08795313674641192,0.5413533834586466,0.7777777777777777,0.7284967320261437,0.09362799278949874,0.6,0.8333333333333334,0.6884316852737905,0.23806469765703614,0.3684210526315789,0.8888888888888888,0.6783424908424909,0.12229818337733028,0.5,0.8125,0.6504329004329004,0.18454205772332247,0.45454545454545453,0.9166666666666666,10.4,6.542170893518451,4.0,18.0
NaiveBayes,0.7089730179443098,0.19659260163132394,0.375,0.8888888888888888,0.7531221073961926,0.14070067651908102,0.5219391392920804,0.8977066408506851,0.5822539779061519,0.17214910371335143,0.3181818181818182,0.7307692307692307,0.5676127819548873,0.15842988054385176,0.3416666666666667,0.7255639097744361,0.594451871657754,0.19660214808036808,0.35294117647058826,0.875,0.8673684210526316,0.18794706627928964,0.6,1.0,0.6883843843843843,0.14868101446412083,0.4444444444444444,0.8108108108108109,0.26785714285714285,0.29480815469142363,0.0,0.7142857142857143,10.4,6.542170893518451,4.0,18.0
XGBoost,0.6771232028648296,0.10466514889518308,0.5166666666666666,0.7685185185185185,0.7574000675317012,0.0933859610349099,0.6173453017570664,0.8777475566860515,0.5714604236343367,0.12656133833462338,0.36363636363636365,0.6666666666666666,0.5763474975317081,0.11418316681662155,0.3833333333333333,0.6805555555555556,0.614126559714795,0.1649680015070207,0.375,0.8181818181818182,0.7121105794790006,0.17338821821927752,0.47368421052631576,0.9090909090909091,0.6384981684981685,0.11376150675734915,0.46153846153846156,0.75,0.4405844155844155,0.21245170384559242,0.16666666666666666,0.7142857142857143,10.4,6.542170893518451,4.0,18.0
LightGBM,0.6696768551314006,0.03854369976767267,0.6291666666666667,0.7142857142857143,0.7137867308977148,0.09835874439085308,0.6329984829984829,0.8840524137249806,0.6611837437924395,0.09892055099168762,0.5384615384615384,0.782608695652174,0.6761350345560873,0.050069351127423514,0.5909090909090909,0.7166666666666667,0.7513888888888889,0.1824420675850045,0.5625,1.0,0.6795427963849016,0.23575033496713022,0.3684210526315789,0.9333333333333333,0.669055944055944,0.11313926596971025,0.5384615384615384,0.8484848484848485,0.6727272727272727,0.27385080023566727,0.36363636363636365,1.0,10.4,6.542170893518451,4.0,18.0
GradientBoosting,0.6645058698168747,0.09748694463436028,0.5125,0.7396694214876032,0.7308044869548558,0.10157449195149283,0.6310847975553858,0.8883797489060645,0.5656155438764134,0.10767121861458881,0.4782608695652174,0.7307692307692307,0.5653905597326649,0.11287129088884029,0.45416666666666666,0.7255639097744361,0.5980769230769231,0.1649255704461326,0.46153846153846156,0.875,0.7114088250930356,0.1485367825056257,0.5333333333333333,0.9090909090909091,0.6349385257099143,0.10511831849752895,0.5217391304347826,0.8,0.41937229437229434,0.22546565654122908,0.09090909090909091,0.7142857142857143,10.4,6.542170893518451,4.0,18.0
