Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful
SVM_RBF,0.7992573605731501,0.08413467143055636,0.721875,0.721875,0.7274930747922437,0.8374717903522562,0.10778518269876888,0.7693060774488253,0.6570168961473309,0.1669661209954511,0.6491228070175439,0.6897501329080276,0.1230284240862895,0.6371875,0.7413502673796791,0.17665888714328268,0.6714285714285714,0.8037426900584794,0.27585325314426,0.734375,0.7022173489278752,0.1624258551552509,0.7014925373134329,0.5757575757575758,0.34190091412286877,0.54,0.3616908332263859,0.25630583508291677,0.27802406586447115,0.2113052347603677,10.4,10.4,5.851495535331118,4,10.0,18,0.587378128175813,0.8454596336499323,0.5691680150067259,0.9014299266906503,0.5267857142857143,0.7711924939467313,0.5253635825276659,0.7604462480976807,0.47138528138528146,0.8382352941176471,0.5740514905149052,0.8857412398921831,0.543951401869159,0.8205357142857141,0.3537962962962964,0.7442088463292292,0.050782976962881685,0.5165412072948742,0.16658238931820424,0.2575133760997949,2000,2000
LogisticRegression,0.768654015663585,0.07831535156405539,0.7134375,0.7134375,0.7134502923976608,0.79756689858008,0.12070144062594239,0.7430466336196124,0.710163749294184,0.11943901723428996,0.7017543859649122,0.7333466241360979,0.07457363478234219,0.6993750000000001,0.7735180995475113,0.1299833140978435,0.7419354838709677,0.7742690058479532,0.23811555703359505,0.71875,0.7290144503771506,0.1343445640555482,0.7301587301587301,0.6924242424242425,0.19234667966737395,0.68,0.4440399432180209,0.17330802916195762,0.3970130678282514,0.22349957173489768,10.4,10.4,5.851495535331118,4,10.0,18,0.5920729166666666,0.8203739316239316,0.5589425394834149,0.8902139142784458,0.5904642857142858,0.79832102195717,0.5905554771315641,0.7970990247777276,0.56,0.875,0.5625,0.8611217948717949,0.584052359882006,0.8333333333333334,0.5217164855072464,0.8148290598290597,0.17487372426378014,0.5850997388243309,0.18088925926543414,0.27283884915240997,2000,2000
KNN,0.7682969015744134,0.0568975221891379,0.73171875,0.73171875,0.7359956909818406,0.8053433897673976,0.07562521474049895,0.7812219985009948,0.6955783347087695,0.04443345680473084,0.6929824561403509,0.7015781878939775,0.019230887014059315,0.685,0.7187165775401069,0.10682345231387183,0.7164179104477612,0.7741520467836256,0.1590601994648389,0.75,0.7263095238095237,0.06126084521505223,0.732824427480916,0.629004329004329,0.14280203580965667,0.62,0.38435254747776143,0.06036018369806051,0.37244416483170806,0.21308793980477847,10.4,10.4,5.851495535331118,4,10.0,18,0.6190476190476191,0.8306317934782608,0.6010145781246599,0.8946419157334251,0.6030281196448045,0.7777777777777778,0.6011022190866194,0.7660184854242303,0.530604514533086,0.8472373188405796,0.6196798975672215,0.8732834507042251,0.5976522377109319,0.8271621097537328,0.4905359293456444,0.7547266076241818,0.1977284339357094,0.5287270739974264,0.16639668299789345,0.26749115063416323,2000,2000
SVM_Linear,0.7604528078690758,0.0672413459008791,0.7024999999999999,0.7025,0.7017543859649122,0.7907617370429646,0.11563164697999812,0.7282488661829747,0.6715733541820499,0.14588430698777916,0.6666666666666666,0.6927764486975013,0.10927112200312972,0.6484375,0.7238636363636364,0.17366670367961198,0.6710526315789473,0.8514619883040936,0.24532425121804907,0.796875,0.727083842083842,0.12323012724012028,0.7285714285714285,0.5340909090909091,0.33893367058740453,0.5,0.36902498951279433,0.22490529631844108,0.30487804878048785,0.22665261783437574,10.4,10.4,5.851495535331118,4,10.0,18,0.5806766994266994,0.8105326996737127,0.5354287633361946,0.8853298329277264,0.5338841807909604,0.7857564679415071,0.535480692553061,0.7637597334531295,0.48148148148148145,0.8289553915275995,0.6349130036630036,0.938790970933828,0.5714285714285714,0.845780711825488,0.3260597826086957,0.696969696969697,0.06996180200055642,0.5351259454557493,0.1766480531617308,0.2818546560199793,2000,2000
ExtraTrees,0.726285795986753,0.09757649984870947,0.69421875,0.6942187499999999,0.6909048938134811,0.7628026444491034,0.12450930956818176,0.7639116590376783,0.6729343120647469,0.12613633324711812,0.6666666666666666,0.6949375332270069,0.10821589191276675,0.676875,0.74,0.16384274303259344,0.76,0.62093567251462,0.3498688044035815,0.59375,0.6109450549450549,0.2562747254579723,0.6666666666666666,0.7689393939393938,0.1574591643244434,0.76,0.3623212490511069,0.22520449091642403,0.3432383262583384,0.22858016285866462,10.4,10.4,5.851495535331118,4,10.0,18,0.5739236914401389,0.806215645564702,0.5844468303370547,0.8868561484796124,0.5546149981731824,0.7734493885869564,0.5618825841903926,0.7803808267726343,0.5454545454545454,0.9041258969341159,0.4230769230769231,0.7534351949420443,0.5,0.7887323943661971,0.618168449197861,0.8889492753623185,0.1190218337805382,0.5457538884419414,0.2061463278350282,0.2550393923769602,2000,2000
RandomForest,0.7137330815560482,0.05715407351647252,0.6931249999999999,0.693125,0.6944444444444445,0.7564862223750934,0.08337694453553472,0.7264857638943755,0.6652420043724392,0.11043558568480487,0.6578947368421053,0.6694322928533454,0.0786676770397247,0.6581250000000001,0.7284967320261437,0.08374342258967173,0.711864406779661,0.6884316852737905,0.2129315388016271,0.65625,0.6783424908424909,0.10938682062257812,0.6829268292682927,0.6504329004329004,0.16505943431081566,0.66,0.3366940876891055,0.1628903919150144,0.31282843894899537,0.22605461667181984,10.4,10.4,5.851495535331118,4,10.0,18,0.5934188596491228,0.788362332112332,0.5340421481155455,0.8756749800131609,0.5636231244483672,0.745462249614792,0.5588889013052029,0.7457375535758397,0.5217164855072464,0.8571428571428571,0.5111111111111111,0.7777777777777778,0.541160572337043,0.7831346364478894,0.5,0.7959278155706726,0.11732505806283973,0.48215105533031233,0.1931225343548232,0.2610394735670046,2000,2000
NaiveBayes,0.7089730179443098,0.17583776844847057,0.6693749999999999,0.669140625,0.6464681440443213,0.7531221073961926,0.12584651087074944,0.7356557414412492,0.5822539779061519,0.15397483926748612,0.5877192982456141,0.5676127819548873,0.14170399302528955,0.5496875,0.594451871657754,0.1758463070520731,0.5913978494623656,0.8673684210526316,0.16810496654886004,0.859375,0.6883843843843843,0.13298434212216145,0.7006369426751592,0.26785714285714285,0.2636844296845187,0.24,0.12699065864450995,0.25909878018581933,0.10610610610610616,0.38871858273213344,10.4,10.4,5.851495535331118,4,10.0,18,0.5132147341045646,0.7769630537400145,0.4975140500638509,0.8751651505567514,0.42857142857142855,0.7183345688164071,0.4574937941037013,0.6261399238549175,0.3877278911564626,0.7473710792131845,0.7049180327868853,0.957750185322461,0.5106274424663482,0.8202764976958525,0.11903753026634384,0.3777927927927927,-0.08461939632505393,0.2783147055650976,0.2630281427015814,0.5393437185852087,2000,2000
XGBoost,0.6771232028648296,0.09361535512190654,0.6490625,0.6490625,0.6508925823330256,0.7574000675317012,0.08352694280728205,0.730216454424469,0.5714604236343367,0.11319990233582715,0.5701754385964912,0.5763474975317081,0.10212852915526562,0.55375,0.614126559714795,0.14755186619279442,0.6027397260273972,0.7121105794790006,0.15508313697434883,0.6875,0.6384981684981685,0.10175138493289375,0.6423357664233577,0.4405844155844155,0.19002258069375927,0.42,0.14422679441952893,0.19674762943706617,0.10965890978642012,0.26565809539887975,10.4,10.4,5.851495535331118,4,10.0,18,0.5400727193266457,0.7456440677966102,0.5151898631095587,0.8664944031300699,0.4594525648097077,0.6666666666666666,0.4668324829931973,0.641186552117121,0.4141558441558444,0.7638927902621722,0.5625,0.7916666666666666,0.49229508196721317,0.7455671447196871,0.27450980392156865,0.5790191387559805,-0.06689625484287554,0.2812602943924993,0.20911245593111888,0.32913747772181223,2000,2000
LightGBM,0.6696768551314006,0.03447453311394357,0.63828125,0.6382812499999999,0.6377346875961833,0.7137867308977148,0.08797473545578946,0.7144409278468513,0.6611837437924395,0.08847723055565909,0.6578947368421053,0.6761350345560873,0.04478338908408988,0.6581250000000001,0.7513888888888889,0.1631811460302724,0.711864406779661,0.6795427963849016,0.21086150988193952,0.65625,0.669055944055944,0.10119483585308031,0.6829268292682927,0.6727272727272727,0.24493960200786696,0.66,0.334685913247246,0.11099754626840158,0.31282843894899537,0.2519389577432805,10.4,10.4,5.851495535331118,4,10.0,18,0.5356030040972001,0.7416349977728476,0.5360691952971541,0.8391378412718289,0.5656355218855219,0.7500469924812028,0.5616191325014855,0.7519839015151515,0.5217391304347826,0.8490801886792452,0.5293709150326799,0.7777777777777778,0.5454545454545454,0.7801418439716312,0.5,0.8048949864498645,0.11625222692860594,0.49607239099517125,0.2129374516778002,0.2886373421593761,2000,2000
GradientBoosting,0.6645058698168747,0.08719497404847519,0.6256250000000001,0.6256250000000001,0.6438134810710987,0.7308044869548558,0.09085098751341729,0.6721832727795747,0.5656155438764134,0.09630406561698453,0.5701754385964912,0.5653905597326649,0.10095515165423982,0.5515625,0.5980769230769231,0.14751391469819314,0.6,0.7114088250930356,0.13285533713667222,0.703125,0.6349385257099143,0.09402068233637932,0.6474820143884892,0.41937229437229434,0.20166261384712333,0.4,0.11803097549752102,0.18179644743931553,0.10566762728146006,0.23516257075095223,10.4,10.4,5.851495535331118,4,10.0,18,0.5135379792831911,0.7348311817279046,0.48101720557705097,0.8212591566377354,0.45918367346938777,0.6639391190088849,0.44883228840125394,0.6392901359411185,0.4264705882352941,0.7407407407407407,0.5254131355932204,0.8387240783410138,0.5,0.7534415001122837,0.2702702702702703,0.5349044850498337,-0.10123366109219582,0.2786025371500239,0.2049223343331257,0.26818349623358556,2000,2000
