Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
KNN,GradientBoosting,0.7317187500000001,0.625625,0.1060937500000001,2.3877907657220874,0.016949988725553488,✓,✗,0.762749492649907,✗
KNN,LightGBM,0.7317187500000001,0.63828125,0.09343750000000006,2.359818536403236,0.01828387633297013,✓,✗,0.8227744349836559,✗
LogisticRegression,GradientBoosting,0.7134375000000001,0.625625,0.08781250000000007,2.217706233704639,0.026574868944311412,✓,✗,1.0,✗
SVM_RBF,GradientBoosting,0.7218749999999999,0.625625,0.09624999999999995,2.2155970939834324,0.026719108067724248,✓,✗,1.0,✗
KNN,XGBoost,0.7317187500000001,0.6490625,0.0826562500000001,2.075539685744779,0.0379365447585928,✓,✗,1.0,✗
RandomForest,GradientBoosting,0.6931249999999999,0.625625,0.0674999999999999,2.0039832325801377,0.04507185658944127,✓,✗,1.0,✗
SVM_RBF,LightGBM,0.7218749999999999,0.63828125,0.08359374999999991,1.9262258706952593,0.05407617683860382,✗,✗,1.0,✗
LogisticRegression,LightGBM,0.7134375000000001,0.63828125,0.07515625000000004,1.860623075220837,0.06279742385615979,✗,✗,1.0,✗
SVM_Linear,GradientBoosting,0.7025,0.625625,0.07687500000000003,1.8472423203493868,0.06471202835852351,✗,✗,1.0,✗
SVM_RBF,XGBoost,0.7218749999999999,0.6490625,0.07281249999999995,1.8187040180305234,0.06895659839513939,✗,✗,1.0,✗
LogisticRegression,XGBoost,0.7134375000000001,0.6490625,0.06437500000000007,1.80857394595795,0.07051721919420727,✗,✗,1.0,✗
RandomForest,LightGBM,0.6931249999999999,0.63828125,0.05484374999999986,1.6504026164888106,0.09886061632604536,✗,✗,1.0,✗
SVM_Linear,LightGBM,0.7025,0.63828125,0.06421874999999999,1.5206663984368651,0.12834357501171875,✗,✗,1.0,✗
RandomForest,XGBoost,0.6931249999999999,0.6490625,0.04406249999999989,1.469540981497628,0.14168611472257395,✗,✗,1.0,✗
SVM_Linear,XGBoost,0.7025,0.6490625,0.05343750000000003,1.4431445080213932,0.1489797676970984,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.69421875,0.625625,0.06859375000000001,1.4266696552440874,0.15367513621346757,✗,✗,1.0,✗
ExtraTrees,LightGBM,0.69421875,0.63828125,0.05593749999999997,1.3844238999401828,0.16622869498025827,✗,✗,1.0,✗
ExtraTrees,XGBoost,0.69421875,0.6490625,0.04515625000000001,1.1359243007153919,0.25598824705236223,✗,✗,1.0,✗
SVM_RBF,NaiveBayes,0.7218749999999999,0.6693749999999999,0.05249999999999999,1.1108369608166864,0.2666385339290164,✗,✗,1.0,✗
KNN,ExtraTrees,0.7317187500000001,0.69421875,0.03750000000000009,1.1039480336579637,0.26961568071171504,✗,✗,1.0,✗
LogisticRegression,SVM_Linear,0.7134375000000001,0.7025,0.010937500000000044,1.0846301451525808,0.27808549806296634,✗,✗,1.0,✗
KNN,NaiveBayes,0.7317187500000001,0.6693749999999999,0.06234375000000014,1.0844000356997543,0.27818746791840043,✗,✗,1.0,✗
KNN,RandomForest,0.7317187500000001,0.6931249999999999,0.038593750000000204,1.0814159338317157,0.2795121370013599,✗,✗,1.0,✗
SVM_RBF,ExtraTrees,0.7218749999999999,0.69421875,0.027656249999999938,0.9553365386782673,0.339407535369629,✗,✗,1.0,✗
KNN,SVM_Linear,0.7317187500000001,0.7025,0.02921875000000007,0.9395679554760026,0.34743921971423497,✗,✗,1.0,✗
LogisticRegression,NaiveBayes,0.7134375000000001,0.6693749999999999,0.044062500000000115,0.9124945614074863,0.36150843119723286,✗,✗,1.0,✗
SVM_RBF,SVM_Linear,0.7218749999999999,0.7025,0.01937499999999992,0.8186244554963029,0.4130007097284816,✗,✗,1.0,✗
SVM_RBF,RandomForest,0.7218749999999999,0.6931249999999999,0.028750000000000053,0.7186000367878678,0.47238739071852753,✗,✗,1.0,✗
NaiveBayes,GradientBoosting,0.6693749999999999,0.625625,0.043749999999999956,0.6960482021808173,0.48639864344935246,✗,✗,1.0,✗
SVM_Linear,NaiveBayes,0.7025,0.6693749999999999,0.03312500000000007,0.6639843552322688,0.5067003242675254,✗,✗,1.0,✗
LogisticRegression,ExtraTrees,0.7134375000000001,0.69421875,0.019218750000000062,0.6439075590622592,0.5196353797646502,✗,✗,1.0,✗
LogisticRegression,RandomForest,0.7134375000000001,0.6931249999999999,0.020312500000000178,0.6173022363538624,0.5370353920358546,✗,✗,1.0,✗
LogisticRegression,KNN,0.7134375000000001,0.7317187500000001,-0.018281250000000027,-0.6027397221397052,0.5466818520412832,✗,✗,1.0,✗
XGBoost,GradientBoosting,0.6490625,0.625625,0.0234375,0.5852599948850851,0.5583729098446508,✗,✗,1.0,✗
NaiveBayes,LightGBM,0.6693749999999999,0.63828125,0.03109374999999992,0.5088916411392349,0.6108281793551865,✗,✗,1.0,✗
ExtraTrees,NaiveBayes,0.69421875,0.6693749999999999,0.024843750000000053,0.48434772723596037,0.6281391094564577,✗,✗,1.0,✗
RandomForest,NaiveBayes,0.6931249999999999,0.6693749999999999,0.023749999999999938,0.40089499935014433,0.6884974317780208,✗,✗,1.0,✗
NaiveBayes,XGBoost,0.6693749999999999,0.6490625,0.020312499999999956,0.3746610253943175,0.707912581540868,✗,✗,1.0,✗
SVM_RBF,LogisticRegression,0.7218749999999999,0.7134375000000001,0.008437499999999876,0.34654969814851705,0.7289296415414382,✗,✗,1.0,✗
LightGBM,GradientBoosting,0.63828125,0.625625,0.012656250000000036,0.28926666439599197,0.7723773203192617,✗,✗,1.0,✗
SVM_RBF,KNN,0.7218749999999999,0.7317187500000001,-0.009843750000000151,-0.269334508119135,0.7876722793217925,✗,✗,1.0,✗
SVM_Linear,ExtraTrees,0.7025,0.69421875,0.008281250000000018,0.2668336111066333,0.7895972742758963,✗,✗,1.0,✗
XGBoost,LightGBM,0.6490625,0.63828125,0.010781249999999964,0.2649109173541642,0.7910780878849987,✗,✗,1.0,✗
SVM_Linear,RandomForest,0.7025,0.6931249999999999,0.009375000000000133,0.25896383998272093,0.7956631404969517,✗,✗,1.0,✗
ExtraTrees,RandomForest,0.69421875,0.6931249999999999,0.0010937500000001155,0.027266964221738757,0.9782468057983135,✗,✗,1.0,✗
