Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
SVM_RBF vs ExtraTrees,SVM_RBF,ExtraTrees,0.8057539682539682,0.7669841269841269,0.038769841269841246,1.0,0.5,0.6428571428571429
SVM_RBF vs GradientBoosting,SVM_RBF,GradientBoosting,0.8057539682539682,0.7441666666666666,0.061587301587301545,0.0,0.0625,0.1875
SVM_RBF vs KNN,SVM_RBF,KNN,0.8057539682539682,0.7778968253968254,0.027857142857142823,1.0,0.125,0.225
SVM_RBF vs LightGBM,SVM_RBF,LightGBM,0.8057539682539682,0.6869444444444445,0.11880952380952377,0.0,0.0625,0.1875
SVM_RBF vs LogisticRegression,SVM_RBF,LogisticRegression,0.8057539682539682,0.7901587301587302,0.015595238095238084,3.0,0.625,0.703125
SVM_RBF vs NaiveBayes,SVM_RBF,NaiveBayes,0.8057539682539682,0.7398412698412697,0.0659126984126984,3.0,0.3125,0.46875
SVM_RBF vs RandomForest,SVM_RBF,RandomForest,0.8057539682539682,0.7475793650793652,0.05817460317460314,0.0,0.125,0.225
SVM_RBF vs SVM_Linear,SVM_RBF,SVM_Linear,0.8057539682539682,0.7903968253968254,0.015357142857142824,7.0,1.0,1.0
SVM_RBF vs XGBoost,SVM_RBF,XGBoost,0.8057539682539682,0.6928174603174604,0.11293650793650786,0.0,0.0625,0.1875
