k,mean_score,std_score,fold_scores,metric,tuning_model
4,0.6597476597476598,0.06685577910892175,"[0.6309523809523809, 0.7521367521367522, 0.5961538461538461]",auc,LogisticRegression
6,0.6361925111925112,0.10266461733756191,"[0.6607142857142857, 0.7478632478632479, 0.5]",auc,LogisticRegression
8,0.5627289377289376,0.07095444691688313,"[0.5535714285714286, 0.6538461538461537, 0.4807692307692307]",auc,LogisticRegression
16,0.5425315425315426,0.10386208609572152,"[0.45238095238095233, 0.688034188034188, 0.4871794871794872]",auc,LogisticRegression
18,0.5384106634106635,0.10672462871509607,"[0.4464285714285714, 0.688034188034188, 0.4807692307692308]",auc,LogisticRegression
14,0.5304232804232804,0.08295335784425649,"[0.45238095238095233, 0.6452991452991452, 0.4935897435897436]",auc,LogisticRegression
12,0.48560236060236056,0.07986679778973019,"[0.42261904761904756, 0.5982905982905983, 0.4358974358974359]",auc,LogisticRegression
10,0.480921855921856,0.07802206161943466,"[0.41071428571428575, 0.5897435897435898, 0.4423076923076924]",auc,LogisticRegression
