k,mean_score,std_score,fold_scores,metric,tuning_model
16,0.500403608736942,0.21732570469010354,"[0.3416666666666666, 0.8076923076923077, 0.35185185185185186]",auc,LogisticRegression
18,0.4858895220006331,0.2349588042399634,"[0.35833333333333334, 0.8153846153846154, 0.2839506172839506]",auc,LogisticRegression
12,0.4842830009496677,0.24621908136020246,"[0.3666666666666667, 0.826923076923077, 0.25925925925925924]",auc,LogisticRegression
8,0.47626622348844566,0.24919711517604526,"[0.375, 0.8192307692307692, 0.2345679012345679]",auc,LogisticRegression
14,0.47103513770180433,0.23823077027372772,"[0.35, 0.8038461538461539, 0.25925925925925924]",auc,LogisticRegression
6,0.4614672364672365,0.2483935733751915,"[0.35833333333333334, 0.8038461538461539, 0.2222222222222222]",auc,LogisticRegression
10,0.4586340614118392,0.2541536269080012,"[0.35833333333333334, 0.8076923076923077, 0.20987654320987653]",auc,LogisticRegression
4,0.4455523899968344,0.20223764943378714,"[0.3666666666666667, 0.723076923076923, 0.24691358024691357]",auc,LogisticRegression
