Fold,n_train,n_test,n_features,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC
1,89,24,14,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",SVM_RBF,0.7569444444444444,0.6666666666666666,0.6666666666666666,0.7865481253639148,0.6111111111111112,0.9166666666666666,0.7333333333333333,0.4166666666666667,0.7845347985347986
2,89,24,14,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",SVM_RBF,0.5785714285714285,0.5416666666666666,0.5928571428571429,0.5401277276738308,0.47368421052631576,0.9,0.6206896551724138,0.2857142857142857,0.7795222672064777
3,96,17,14,"['P15', 'P18', 'P20', 'P24', 'P32', 'P45', 'P47', 'P49', 'P7']",SVM_RBF,0.8333333333333334,0.7058823529411765,0.6944444444444444,0.900462962962963,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.5,0.6008148148148148
4,85,28,14,"['P10', 'P11', 'P12', 'P17', 'P19', 'P27', 'P40', 'P41', 'P50']",SVM_RBF,0.6722222222222223,0.5357142857142857,0.5722222222222222,0.8173056082955914,0.7272727272727273,0.4444444444444444,0.5517241379310345,0.7,0.7717142857142857
5,93,20,14,"['P2', 'P22', 'P29', 'P30', 'P39', 'P4', 'P43', 'P44', 'P5']",SVM_RBF,0.7142857142857144,0.6,0.5238095238095238,0.8757953181272508,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.3333333333333333,0.7679548872180451
