Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
NaiveBayes,0.7033146591970121,0.13683679657048228,0.6645132211538461,0.7246618607493007,0.2179479880208466,0.7117632935498626,0.5911806090337792,0.09516824543992175,0.6120689655172413,0.6239752567693745,0.04563035240686443,0.5997596153846154,0.6410730446024563,0.18875827531641318,0.6301369863013698,0.7388235294117647,0.22239962161726293,0.71875,0.6274710910005028,0.11292554096593209,0.6715328467153284,0.5091269841269842,0.2865332178970316,0.4807692307692308,14.0,14.0,0.0,14,14.0,14
SVM_Linear,0.6975855897914721,0.04895488786502899,0.6472355769230769,0.7245898044993403,0.15556266707445165,0.6820574246846622,0.5983690330186437,0.033153996369223726,0.603448275862069,0.6194817927170868,0.05555068986687922,0.5919471153846154,0.6140362511052165,0.13061035370973267,0.625,0.7270588235294118,0.24309424034431854,0.703125,0.6223715415019763,0.09594623729561547,0.6617647058823529,0.5119047619047619,0.21132582469356107,0.4807692307692308,14.0,14.0,0.0,14,14.0,14
RandomForest,0.6768534080298785,0.07171040011172777,0.6893028846153846,0.7264062315873323,0.09541103731901798,0.744229304958872,0.6227341870834641,0.0710152855801263,0.6293103448275862,0.6265662931839403,0.050029772329607064,0.6262019230769231,0.6402139037433155,0.16487577567090927,0.6666666666666666,0.6368627450980391,0.2081403719992315,0.65625,0.6045942930017535,0.14017154708361443,0.6614173228346457,0.6162698412698413,0.1497225955931213,0.5961538461538461,14.0,14.0,0.0,14,14.0,14
ExtraTrees,0.6744623404917522,0.07118136587533865,0.6409254807692308,0.747143975402574,0.08447533486697525,0.7221482704806091,0.5876439158419137,0.012126618260697108,0.5862068965517241,0.6035737628384686,0.02491010356803317,0.5889423076923077,0.6403030303030304,0.1683867165714763,0.6428571428571429,0.5662745098039215,0.13237487109531385,0.5625,0.5673125342090859,0.07614257155585326,0.6,0.6408730158730158,0.1761654493879974,0.6153846153846154,14.0,14.0,0.0,14,14.0,14
LogisticRegression,0.6736360099595393,0.10494797520579813,0.6826923076923078,0.7192657290612011,0.18434601638580952,0.7195818280117806,0.6243195193139576,0.08845009189052813,0.6206896551724138,0.6034920634920635,0.07216823566164395,0.6219951923076923,0.6197783461210571,0.16005317704699487,0.6724137931034483,0.5466666666666666,0.22709370181507751,0.609375,0.5636802413273002,0.1753011593332496,0.639344262295082,0.6603174603174603,0.15610124564335934,0.6346153846153846,14.0,14.0,0.0,14,14.0,14
XGBoost,0.6563009648303766,0.07901227681292827,0.6259014423076924,0.70738223133352,0.08743737511030181,0.6598659329707051,0.6483338562315202,0.08290825290651788,0.646551724137931,0.6685107376283846,0.08554011941771641,0.6418269230769231,0.6509848208057927,0.12919872213344327,0.676923076923077,0.7235294117647059,0.22751858359780844,0.6875,0.6523529411764706,0.11738794996015454,0.6821705426356589,0.6134920634920634,0.11121310511494197,0.5961538461538461,14.0,14.0,0.0,14,14.0,14
GradientBoosting,0.6494814036725802,0.10542121078898542,0.650390625,0.7079443351427652,0.10227191864169954,0.7026481317586425,0.5578596351121379,0.15166611502809837,0.5948275862068966,0.5673692810457516,0.1262084522206638,0.5859375,0.560769459298871,0.18930864063113528,0.6231884057971014,0.6486274509803921,0.22591230738205045,0.671875,0.5757326340502358,0.18688894120336144,0.6466165413533834,0.48611111111111116,0.12108052620946315,0.5,14.0,14.0,0.0,14,14.0,14
KNN,0.6279166666666667,0.09422701099930175,0.6045673076923077,0.6934732503172579,0.12706159487914576,0.6952321568423273,0.5472196077312874,0.08459949106872908,0.5517241379310345,0.5568067226890756,0.06400009340603065,0.546875,0.5604761904761905,0.15994330061128176,0.59375,0.5898039215686274,0.21373952103611754,0.59375,0.5423857623857623,0.15191598765220576,0.59375,0.523809523809524,0.15407867092973945,0.5,14.0,14.0,0.0,14,14.0,14
LightGBM,0.5889596949891067,0.11618171230209419,0.6039663461538463,0.6682351012173364,0.1168907380311724,0.6557954856520385,0.5498426551819211,0.06521336096223102,0.5517241379310345,0.566500933706816,0.06567969542942309,0.5486778846153846,0.5809523809523809,0.17100476714257862,0.5967741935483871,0.5945098039215686,0.11394434654671422,0.578125,0.5616764132553607,0.10079685098147619,0.5873015873015873,0.5384920634920635,0.14178166600913722,0.5192307692307693,14.0,14.0,0.0,14,14.0,14
SVM_RBF,0.5233099906629317,0.18216406988682177,0.5552884615384616,0.5970029283730771,0.17312485975507552,0.6483576436270445,0.4766240742325281,0.13110362301662384,0.5,0.5404901960784313,0.0522904819457095,0.4963942307692308,0.44685690653432586,0.2831901672364695,0.5483870967741935,0.5976470588235294,0.37950249713107254,0.53125,0.45499999999999996,0.2533991142666271,0.5396825396825397,0.4833333333333333,0.4096068575814836,0.46153846153846156,14.0,14.0,0.0,14,14.0,14
