fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.6604938271604939,0.8094497268982396,0.7037037037037037,0.6388888888888888,0.7894736842105263,0.75,0.8333333333333334,6
2,0.606060606060606,0.7670684113865933,0.55,0.5505050505050505,0.5714285714285714,0.6,0.5454545454545454,12
3,0.30000000000000004,0.4320670789162278,0.5161290322580645,0.5,0.6808510638297872,0.5161290322580645,1.0,14
4,0.675,0.754647089022089,0.5384615384615384,0.5875,0.5,0.75,0.375,4
5,0.8888888888888888,0.6791666666666667,0.9230769230769231,0.9444444444444444,0.8888888888888888,0.8,1.0,6
