Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC,Kappa
1,90,27,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['Post_D2_P1', 'Post_D2_P10', 'Post_D2_P16', 'Post_D2_P20', 'Post_D2_P22', 'Post_D2_P25', 'Post_D2_P3', 'Post_D2_P31', 'Post_D2_P4', 'Post_D2_P49', 'Post_D2_P7']",LogisticRegression,0.7530864197530864,0.6666666666666666,0.6111111111111112,0.8724827246022898,0.7368421052631579,0.7777777777777778,0.7567567567567568,0.4444444444444444,0.8341052631578947,0.22857142857142854
1,90,27,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['Post_D2_P1', 'Post_D2_P10', 'Post_D2_P16', 'Post_D2_P20', 'Post_D2_P22', 'Post_D2_P25', 'Post_D2_P3', 'Post_D2_P31', 'Post_D2_P4', 'Post_D2_P49', 'Post_D2_P7']",SVM_RBF,0.7839506172839507,0.7037037037037037,0.6666666666666667,0.8955251233799828,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.8045,0.33333333333333337
1,90,27,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['Post_D2_P1', 'Post_D2_P10', 'Post_D2_P16', 'Post_D2_P20', 'Post_D2_P22', 'Post_D2_P25', 'Post_D2_P3', 'Post_D2_P31', 'Post_D2_P4', 'Post_D2_P49', 'Post_D2_P7']",SVM_Linear,0.7777777777777778,0.6666666666666666,0.6111111111111112,0.8945569490422433,0.7368421052631579,0.7777777777777778,0.7567567567567568,0.4444444444444444,0.8312857142857143,0.22857142857142854
1,90,27,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['Post_D2_P1', 'Post_D2_P10', 'Post_D2_P16', 'Post_D2_P20', 'Post_D2_P22', 'Post_D2_P25', 'Post_D2_P3', 'Post_D2_P31', 'Post_D2_P4', 'Post_D2_P49', 'Post_D2_P7']",RandomForest,0.8395061728395061,0.7777777777777778,0.7222222222222222,0.9293607322155917,0.8,0.8888888888888888,0.8421052631578947,0.5555555555555556,0.7452894736842105,0.47058823529411764
1,90,27,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['Post_D2_P1', 'Post_D2_P10', 'Post_D2_P16', 'Post_D2_P20', 'Post_D2_P22', 'Post_D2_P25', 'Post_D2_P3', 'Post_D2_P31', 'Post_D2_P4', 'Post_D2_P49', 'Post_D2_P7']",GradientBoosting,0.7839506172839507,0.7037037037037037,0.6666666666666667,0.8969959211007805,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.7152142857142857,0.33333333333333337
1,90,27,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['Post_D2_P1', 'Post_D2_P10', 'Post_D2_P16', 'Post_D2_P20', 'Post_D2_P22', 'Post_D2_P25', 'Post_D2_P3', 'Post_D2_P31', 'Post_D2_P4', 'Post_D2_P49', 'Post_D2_P7']",ExtraTrees,0.808641975308642,0.7037037037037037,0.6666666666666667,0.9082104218069131,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.7509285714285714,0.33333333333333337
1,90,27,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['Post_D2_P1', 'Post_D2_P10', 'Post_D2_P16', 'Post_D2_P20', 'Post_D2_P22', 'Post_D2_P25', 'Post_D2_P3', 'Post_D2_P31', 'Post_D2_P4', 'Post_D2_P49', 'Post_D2_P7']",KNN,0.7160493827160495,0.6296296296296297,0.6111111111111112,0.8741547374003514,0.75,0.6666666666666666,0.7058823529411765,0.5555555555555556,0.7330714285714286,0.21052631578947367
1,90,27,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['Post_D2_P1', 'Post_D2_P10', 'Post_D2_P16', 'Post_D2_P20', 'Post_D2_P22', 'Post_D2_P25', 'Post_D2_P3', 'Post_D2_P31', 'Post_D2_P4', 'Post_D2_P49', 'Post_D2_P7']",NaiveBayes,0.771604938271605,0.6666666666666666,0.5555555555555556,0.8547936177838138,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.2222222222222222,0.7321315789473684,0.12903225806451613
1,90,27,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['Post_D2_P1', 'Post_D2_P10', 'Post_D2_P16', 'Post_D2_P20', 'Post_D2_P22', 'Post_D2_P25', 'Post_D2_P3', 'Post_D2_P31', 'Post_D2_P4', 'Post_D2_P49', 'Post_D2_P7']",XGBoost,0.7901234567901234,0.7037037037037037,0.6666666666666667,0.9060433085433086,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.6992368421052632,0.33333333333333337
1,90,27,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['Post_D2_P1', 'Post_D2_P10', 'Post_D2_P16', 'Post_D2_P20', 'Post_D2_P22', 'Post_D2_P25', 'Post_D2_P3', 'Post_D2_P31', 'Post_D2_P4', 'Post_D2_P49', 'Post_D2_P7']",LightGBM,0.7777777777777778,0.7777777777777778,0.7222222222222222,0.8876995779704758,0.8,0.8888888888888888,0.8421052631578947,0.5555555555555556,0.6843076923076923,0.47058823529411764
