Metric,Value
ROC-AUC,0.6303819444444445
PR-AUC,0.6415097644370751
Balanced Acc.,0.60125
Sensitivity,0.7291666666666666
Specificity,0.47333333333333333
PPV,0.639269406392694
NPV,0.5772357723577236
Kappa,0.20656678355116354
