Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
KNN vs ExtraTrees,KNN,ExtraTrees,0.7320833333333333,0.7275396825396825,0.004543650793650866,7.0,1.0,1.0
KNN vs GradientBoosting,KNN,GradientBoosting,0.7320833333333333,0.7010714285714286,0.031011904761904806,6.0,0.8125,0.9140625
KNN vs LightGBM,KNN,LightGBM,0.7320833333333333,0.6756349206349206,0.05644841269841274,4.0,0.4375,0.5625
KNN vs LogisticRegression,KNN,LogisticRegression,0.7320833333333333,0.6528968253968254,0.07918650793650794,4.0,0.4375,0.5625
KNN vs NaiveBayes,KNN,NaiveBayes,0.7320833333333333,0.6035317460317461,0.1285515873015873,0.0,0.125,0.5625
KNN vs RandomForest,KNN,RandomForest,0.7320833333333333,0.7158730158730158,0.01621031746031749,3.0,0.3125,0.5625
KNN vs SVM_Linear,KNN,SVM_Linear,0.7320833333333333,0.6260317460317462,0.1060515873015873,3.0,0.3125,0.5625
KNN vs SVM_RBF,KNN,SVM_RBF,0.7320833333333333,0.6048015873015873,0.12728174603174602,2.0,0.1875,0.5625
KNN vs XGBoost,KNN,XGBoost,0.7320833333333333,0.6507142857142858,0.08136904761904765,2.0,0.1875,0.5625
