Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count,Rank_Mean_AUC,Rank_Pooled_AUC,Rank_Mean_PR_AUC,Rank_Pooled_PR_AUC,Rank_Mean_Bal_Acc,Rank_Pooled_Bal_Acc,Rank_Mean_F1,Rank_Pooled_F1,Rank_N_Unique_Selected_Features,Composite_Rank_Score
SVM_RBF,0.7561840628507295,0.1474110908491408,0.7476331360946745,0.7476331360946746,0.745123822046899,0.8454317443781575,0.0779622888894605,0.8258012510908841,0.7069056152927121,0.1248741293977008,0.6837606837606838,0.716489898989899,0.1293875817518855,0.6865384615384615,0.7635497835497835,0.0571942573496717,0.7413793103448276,0.7063131313131313,0.1960669548667894,0.6615384615384615,0.7185185185185186,0.1037037037037037,0.6991869918699187,0.7266666666666667,0.1404753833713698,0.7115384615384616,0.4128678905332247,0.2446901950369891,0.3681214421252372,0.2066807562908049,10.4,10.4,5.122499389946279,4,10.0,18,0.5836790822636864,0.8657684061009977,0.6491106753655917,0.9247501427858268,0.5789268092105264,0.7777777777777778,0.5830073313782992,0.7777844551282052,0.5365635888501743,0.8775717043574185,0.4827266922094509,0.8055555555555556,0.5319148936170213,0.8095471521942109,0.5952220077220077,0.8301886792452831,0.1595930010434449,0.5435164641766724,0.1540305135288803,0.2752092866066128,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,28,4,1.8571428571428572,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.3333333333333333
SVM_RBF,0.7582210998877665,0.1479834539274216,0.7310650887573966,0.7310650887573965,0.7279567535977792,0.8456095310692664,0.0783700252622094,0.816734149410876,0.6844995864350703,0.0631573873041437,0.6752136752136753,0.7005176767676767,0.0816104655353055,0.6730769230769231,0.7175091575091574,0.1008582366703485,0.7142857142857143,0.7299242424242424,0.1789130275907532,0.6923076923076923,0.6997317066282583,0.0492134427660693,0.703125,0.671111111111111,0.1195877693073218,0.6538461538461539,0.3686739813144408,0.1324318698004687,0.3448275862068966,0.2134739704981947,10.4,10.4,5.122499389946279,4,10.0,18,0.5731780346594176,0.853001975136633,0.6393201609562518,0.9193939296832432,0.5652173913043478,0.7787773295158771,0.5653776003154884,0.7775862501125778,0.5,0.8709677419354839,0.5135135135135135,0.8333333333333334,0.5376344086021505,0.8160978184377199,0.519212962962963,0.8070548712206045,0.1301311681765933,0.5440822604254169,0.1638697760544187,0.2740420829687849,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,28,4,1.8571428571428572,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.6666666666666667
SVM_RBF,0.7485578002244668,0.1020990728067133,0.6859467455621302,0.6859467455621302,0.6893856381035868,0.8252164468729873,0.0413291802681493,0.7548411647947195,0.6776518702325154,0.0651170088876908,0.6666666666666666,0.7129545454545454,0.0900717469578602,0.6692307692307693,0.7576190476190476,0.1620615487345203,0.7241379310344828,0.6881313131313131,0.2135742680250895,0.6461538461538462,0.6779026652860324,0.0654061750843348,0.6829268292682927,0.7377777777777778,0.2298254839795181,0.6923076923076923,0.3743604899917663,0.1341022546222304,0.333965844402277,0.2262334369593733,11.6,11.6,4.800000000000001,4,14.0,16,0.5218166240767318,0.8194465867742445,0.558309933830349,0.8852718927341945,0.5408144368858655,0.7851387249114522,0.5423736171236172,0.7886656025770016,0.5,0.887534722222222,0.4411640079760718,0.8148148148148148,0.492657004830918,0.8101348556300156,0.5471269296740996,0.8507542076849793,0.0789942314786869,0.561966095478689,0.1842815376144527,0.2770504457323497,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,41,4,1.4146341463414633,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,3.3333333333333335
SVM_Linear,0.7398218294051627,0.1124761025427893,0.7118343195266272,0.7118343195266272,0.7147709840017532,0.7995740749683262,0.0747562148424511,0.7745716431496601,0.6372033820420917,0.0837031161250377,0.6410256410256411,0.6644823232323233,0.0920767083323723,0.6442307692307693,0.6772418757712876,0.1027218488737441,0.7017543859649122,0.6645202020202021,0.2085542140987447,0.6153846153846154,0.6437230253868623,0.086842551025787,0.6557377049180327,0.6644444444444444,0.0597938846536609,0.6730769230769231,0.2954763243442194,0.1655500385317787,0.2840909090909091,0.2186625162755933,11.6,11.6,4.800000000000001,4,14.0,16,0.5628187692366349,0.8231412060845558,0.5854712290611875,0.9069598266910264,0.5262892078681553,0.7410863095238095,0.5310595611285267,0.7420681448254978,0.4782608695652174,0.8620689655172413,0.4218544407894737,0.7777777777777778,0.4651045337091848,0.7752128605921972,0.5744582348305753,0.7960204081632647,0.0596669719705998,0.4718856019250222,0.1854855624457491,0.2608765504016093,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,41,4,1.4146341463414633,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.888888888888889
ExtraTrees,0.6904769921436589,0.1512064219127582,0.6473372781065089,0.6473372781065089,0.6505953685440865,0.7690289808415678,0.0912166905007137,0.7019100977360289,0.6078228104034556,0.0552397315295637,0.5982905982905983,0.6401136363636363,0.0826943245706271,0.5961538461538461,0.6877472527472527,0.138898621135224,0.6451612903225806,0.6602272727272728,0.2807623182317081,0.6153846153846154,0.61158357771261,0.0782614627361608,0.6299212598425197,0.6199999999999999,0.2590009294992616,0.5769230769230769,0.2440529601187077,0.1253017387324951,0.1912045889101339,0.2340985370348478,10.4,10.4,4.963869458396343,4,8.0,18,0.4749704545454545,0.8129436566755744,0.5174695456652391,0.8628951133092144,0.4552660753880266,0.7348533411033411,0.4557266301406926,0.7304830542145933,0.4254996776273372,0.8192951807228914,0.3888888888888889,0.8205128205128205,0.4193360840210053,0.7734888845040778,0.3888888888888889,0.7619360902255637,-0.0843305193677669,0.4516215646799943,0.2115066774092928,0.2574621425579475,2000,2000,corr_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_Pre/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,36,4,1.4444444444444444,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,3.0,5.0
ExtraTrees,0.6757673961840628,0.1540897456081765,0.6127218934911243,0.6127218934911243,0.629556578274527,0.7530727450661184,0.1142163055001884,0.6564934763500632,0.6087786049076371,0.0463076567157853,0.5982905982905983,0.6483080808080808,0.0770343421363535,0.5980769230769231,0.7203448275862069,0.1802310579366011,0.65,0.6477272727272727,0.2915830261812659,0.6,0.6046464646464647,0.0770160787106252,0.624,0.6488888888888888,0.3018952479598523,0.5961538461538461,0.2537138862424659,0.1120571791924646,0.1942857142857142,0.2365993742095302,10.4,10.4,4.963869458396343,4,8.0,18,0.4416160766018122,0.784228306444262,0.4552149857808275,0.8393117585745851,0.4489755744817612,0.7428636959370905,0.4516905949138171,0.7380137415621982,0.4285714285714285,0.8245614035087719,0.3661885949845414,0.8115942028985508,0.4117647058823529,0.7750189393939393,0.4031451612903227,0.7906976744186046,-0.0879430054210271,0.4730275619997205,0.2101770937645937,0.2647101749071673,2000,2000,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_Pre/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,36,4,1.4444444444444444,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,3.0,5.444444444444445
