fold,n_estimators,max_depth,learning_rate,subsample
1,100,1,0.06549750379683224,0.7822221241125097
2,100,1,0.03970483329496214,0.8811413617128561
3,100,1,0.06549750379683224,0.7822221241125097
4,100,1,0.06549750379683224,0.7822221241125097
5,75,1,0.026577711982616582,0.9534328396959711
