Model,Mean_AUC,Std_AUC,Min_AUC,Max_AUC,Mean_PR_AUC,Std_PR_AUC,Min_PR_AUC,Max_PR_AUC,Mean_Accuracy,Std_Accuracy,Min_Accuracy,Max_Accuracy,Mean_Balanced_Accuracy,Std_Balanced_Accuracy,Min_Balanced_Accuracy,Max_Balanced_Accuracy,Mean_Precision,Std_Precision,Min_Precision,Max_Precision,Mean_Recall,Std_Recall,Min_Recall,Max_Recall,Mean_F1,Std_F1,Min_F1,Max_F1,Mean_Specificity,Std_Specificity,Min_Specificity,Max_Specificity,Mean_n_feats,Std_n_feats,Min_n_feats,Max_n_feats
KNN,0.7672478991596638,0.10975496076549239,0.6125,0.888888888888889,0.798354315666422,0.0663962185767402,0.7222222222222222,0.873421298343899,0.6953162583307189,0.08025456883786473,0.6111111111111112,0.8064516129032258,0.6785504201680672,0.06931207047872232,0.611111111111111,0.7920168067226891,0.7328937728937729,0.1332224411056669,0.5,0.8333333333333334,0.5701960784313725,0.2362985098867575,0.3333333333333333,0.9411764705882353,0.6263520871143375,0.16738409034446877,0.4,0.8421052631578947,0.7869047619047619,0.1004446526396012,0.6428571428571429,0.8888888888888888,7.2,3.6331804249169903,4.0,12.0
SVM_RBF,0.7115149393090568,0.11159740719637219,0.5375,0.8137254901960783,0.786478322777017,0.12570142095279602,0.5777777777777777,0.8725283774196817,0.676306057062453,0.031120297933263954,0.6451612903225806,0.7222222222222222,0.6546218487394958,0.07154263821353257,0.5555555555555556,0.75,0.7105169340463459,0.24803971207876221,0.3333333333333333,1.0,0.5901960784313725,0.2016845626764516,0.3333333333333333,0.8235294117647058,0.6251023486317604,0.16976570506339614,0.3333333333333333,0.7647058823529411,0.719047619047619,0.2272392838262843,0.42857142857142855,1.0,7.2,3.6331804249169903,4.0,12.0
SVM_Linear,0.7093930905695611,0.10235906242880584,0.55,0.8025210084033614,0.7535593739446229,0.189148044987025,0.42499999999999993,0.8734080558042496,0.67467936833899,0.047054713454355426,0.6111111111111112,0.7307692307692307,0.6658496732026143,0.027170407105091318,0.625,0.6911764705882353,0.6614430014430014,0.15021812747101154,0.4,0.7777777777777778,0.7039215686274509,0.15194497071419114,0.5,0.8823529411764706,0.6689932126696833,0.12513332348590786,0.5,0.8,0.6277777777777778,0.09938079899999064,0.5,0.75,7.2,3.6331804249169903,4.0,12.0
NaiveBayes,0.7060076252723311,0.04365491174576442,0.6296296296296295,0.7352941176470589,0.7525031189465812,0.17911058843869543,0.43333333333333335,0.8578361767029588,0.604469828774612,0.037417791369492914,0.5555555555555556,0.6551724137931034,0.5751517273576097,0.03629223215995325,0.522875816993464,0.6111111111111112,0.5726761619190405,0.13725884472702146,0.3333333333333333,0.6666666666666666,0.7745098039215685,0.1948490873956058,0.5,1.0,0.6451945080091533,0.1383321739427208,0.4444444444444444,0.75,0.3757936507936508,0.2086052647048608,0.14285714285714285,0.625,7.2,3.6331804249169903,4.0,12.0
RandomForest,0.7009430438842202,0.10396651609349014,0.55,0.8137254901960784,0.7692098690968938,0.11952291244960642,0.5694444444444444,0.8837130830210416,0.6550801935674015,0.0904650865372022,0.5,0.7222222222222222,0.6374883286647993,0.12567779154462316,0.4444444444444444,0.75,0.6911111111111111,0.29911391776791185,0.2,1.0,0.6019607843137255,0.19894956750739679,0.3333333333333333,0.8235294117647058,0.621187147738872,0.21078357519779062,0.25,0.7567567567567568,0.6730158730158731,0.2562767109639783,0.3333333333333333,1.0,7.2,3.6331804249169903,4.0,12.0
LogisticRegression,0.6936749144102086,0.09627683347509108,0.5874999999999999,0.7899159663865547,0.7395266672889487,0.20068810972937612,0.38690476190476186,0.8652280144957312,0.6862354182710133,0.026639023195169382,0.6666666666666666,0.7307692307692307,0.658578431372549,0.0591928538488609,0.5555555555555556,0.6985294117647058,0.6793650793650794,0.20285503141211803,0.3333333333333333,0.8333333333333334,0.6254901960784314,0.21213656530066302,0.3333333333333333,0.8235294117647058,0.6409705715902659,0.18309701698698966,0.3333333333333333,0.8,0.6916666666666667,0.15786969153758693,0.5,0.875,7.2,3.6331804249169903,4.0,12.0
ExtraTrees,0.689360410830999,0.10516941439302105,0.525,0.8088235294117646,0.7693580360195732,0.12322990722189064,0.5694444444444444,0.8736534069767108,0.6541427797267619,0.09811203646893484,0.5,0.7692307692307693,0.6465359477124183,0.12014873768725759,0.4444444444444444,0.7450980392156863,0.7013725490196079,0.3064016456771471,0.2,1.0,0.5819607843137256,0.21605316389043347,0.3333333333333333,0.8235294117647058,0.6074631716619546,0.21885447498348953,0.25,0.8235294117647058,0.711111111111111,0.20563061692579718,0.5,1.0,7.2,3.6331804249169903,4.0,12.0
LightGBM,0.6673257080610022,0.05013795692517871,0.6125,0.7230392156862745,0.7277429699020888,0.09881396653196542,0.6111111111111112,0.8184349991063485,0.5766506945038647,0.12389951323205754,0.4166666666666667,0.7307692307692307,0.5848996265172736,0.08401057415131359,0.5,0.6813725490196079,0.597922077922078,0.21988522205626204,0.25,0.8181818181818182,0.6368627450980392,0.18273415771341875,0.4,0.8823529411764706,0.5873082402494167,0.1735327010072079,0.36363636363636365,0.8108108108108109,0.532936507936508,0.19829162972944903,0.3333333333333333,0.8333333333333334,7.2,3.6331804249169903,4.0,12.0
XGBoost,0.6293713040771864,0.06725090060118911,0.5185185185185185,0.7,0.7218256625310884,0.11878405797282433,0.5277777777777778,0.8128030303030302,0.6326987250791477,0.03884164594395346,0.5833333333333334,0.6774193548387096,0.6347712418300653,0.0574283529317131,0.5490196078431372,0.7,0.6968421052631579,0.2427730429531536,0.3333333333333333,1.0,0.6250980392156862,0.18380405125561758,0.4,0.8235294117647058,0.6135059871901977,0.12022967812398862,0.4444444444444444,0.7368421052631579,0.6444444444444445,0.26816707524771494,0.3333333333333333,1.0,7.2,3.6331804249169903,4.0,12.0
GradientBoosting,0.613391690009337,0.042512517325553015,0.5833333333333334,0.6869747899159664,0.6967334390648762,0.08825748727799922,0.5396825396825397,0.7442809151805433,0.556353212971678,0.08538044471765434,0.4827586206896552,0.6538461538461539,0.5420658263305322,0.08398915594412566,0.4444444444444444,0.6512605042016807,0.5582539682539683,0.21235580082165215,0.2,0.7222222222222222,0.4996078431372549,0.17565388356869402,0.3333333333333333,0.7647058823529411,0.5182730578326993,0.18844374883217985,0.25,0.7428571428571429,0.5845238095238094,0.09866519068986526,0.4444444444444444,0.7142857142857143,7.2,3.6331804249169903,4.0,12.0
