Model,Mean_AUC,Std_AUC,Min_AUC,Max_AUC,Mean_PR_AUC,Std_PR_AUC,Min_PR_AUC,Max_PR_AUC,Mean_Accuracy,Std_Accuracy,Min_Accuracy,Max_Accuracy,Mean_Balanced_Accuracy,Std_Balanced_Accuracy,Min_Balanced_Accuracy,Max_Balanced_Accuracy,Mean_Precision,Std_Precision,Min_Precision,Max_Precision,Mean_Recall,Std_Recall,Min_Recall,Max_Recall,Mean_F1,Std_F1,Min_F1,Max_F1,Mean_Specificity,Std_Specificity,Min_Specificity,Max_Specificity,Mean_n_feats,Std_n_feats,Min_n_feats,Max_n_feats
SVM_RBF,0.7353759820426488,0.19653630043166737,0.45,0.9444444444444444,0.8067359802726835,0.10457120682461551,0.638145714668253,0.8875,0.6497858652697361,0.12371257170573526,0.46153846153846156,0.7692307692307693,0.6676010101010101,0.15062701611895354,0.45,0.8333333333333333,0.6737928737928737,0.1453884182690052,0.5714285714285714,0.9230769230769231,0.7174242424242424,0.21453577062548243,0.5,1.0,0.674328342851263,0.10257732798887498,0.5333333333333333,0.7741935483870968,0.6177777777777778,0.1927065190104782,0.4,0.8888888888888888,13.2,4.8166378315169185,8.0,18.0
XGBoost,0.7272250280583614,0.11365146288124207,0.575,0.8333333333333334,0.7955379284169213,0.07452448621014231,0.7112844368636703,0.908913756903953,0.6359268449591029,0.06827884311699556,0.5384615384615384,0.7037037037037037,0.6621085858585858,0.08710540956081705,0.56875,0.7777777777777778,0.672034632034632,0.12839807865754735,0.5,0.8571428571428571,0.6731060606060606,0.2037618266551332,0.4375,1.0,0.6473306263628843,0.07565107720091879,0.5384615384615384,0.75,0.6511111111111111,0.09609665915750956,0.5555555555555556,0.7777777777777778,13.2,4.8166378315169185,8.0,18.0
ExtraTrees,0.7267255892255892,0.13948749305533056,0.5757575757575757,0.8888888888888888,0.77171674039511,0.09528618861589493,0.6791666666666667,0.9196458781443302,0.6574781729620438,0.06770573315918504,0.5769230769230769,0.7407407407407407,0.689760101010101,0.08533542053453738,0.6,0.7777777777777778,0.7104270729270729,0.15026961406575234,0.5,0.9230769230769231,0.6617424242424242,0.21459093904518395,0.45454545454545453,1.0,0.6553016726403823,0.08541500173635606,0.5555555555555556,0.7741935483870968,0.7177777777777777,0.12462288793608846,0.5555555555555556,0.8888888888888888,13.2,4.8166378315169185,8.0,18.0
SVM_Linear,0.7216863075196409,0.1557212933674371,0.4875,0.8456790123456791,0.7479987018257198,0.1362881961537071,0.5666666666666667,0.8942149988718617,0.6385451704806543,0.08318303966690982,0.55,0.7407407407407407,0.6671843434343435,0.09698780443047492,0.5505050505050505,0.7777777777777777,0.6652991452991452,0.17336485493654072,0.4444444444444444,0.9230769230769231,0.7299242424242424,0.20003084587660983,0.5454545454545454,1.0,0.6676906294258909,0.09149732411458357,0.5714285714285714,0.7741935483870968,0.6044444444444445,0.16880114679851504,0.4444444444444444,0.8888888888888888,13.2,4.8166378315169185,8.0,18.0
LogisticRegression,0.7168223905723906,0.17249012240177658,0.44375000000000003,0.8541666666666666,0.7469918141982546,0.15447451842727683,0.5428571428571428,0.8985169233453547,0.6679000091903318,0.12031092884016364,0.5,0.8064516129032258,0.6931565656565656,0.1337347249615628,0.5,0.8041666666666667,0.6965811965811965,0.16126463473601035,0.5,0.9230769230769231,0.7174242424242424,0.21453577062548243,0.5,1.0,0.6832227529499006,0.11451382065465766,0.5517241379310345,0.8235294117647058,0.6688888888888889,0.15323668451608274,0.5,0.8888888888888888,13.2,4.8166378315169185,8.0,18.0
LightGBM,0.716705948372615,0.11599138651238868,0.606060606060606,0.888888888888889,0.7929087809644646,0.055154059269872324,0.7232661137530263,0.8571534484034484,0.6208271298593878,0.12674380487770665,0.4230769230769231,0.7692307692307693,0.6391919191919191,0.13583381952220971,0.45625,0.8333333333333333,0.6420813173754351,0.09679139390189374,0.5555555555555556,0.8,0.6606060606060605,0.24377950364166373,0.3125,1.0,0.6315151515151515,0.1352751167378839,0.4,0.7272727272727273,0.6177777777777778,0.048176629752619535,0.5555555555555556,0.6666666666666666,13.2,4.8166378315169185,8.0,18.0
RandomForest,0.708733164983165,0.1342934889552992,0.5656565656565656,0.8703703703703705,0.7922290772253016,0.10921041770786079,0.6575757575757576,0.9379585856130479,0.6336191526514108,0.06836669075350496,0.55,0.7037037037037037,0.628371212121212,0.06524592349410586,0.5606060606060606,0.7083333333333333,0.6433006535947712,0.09939087304595658,0.5,0.7777777777777778,0.6589646464646465,0.12860702294343188,0.45454545454545453,0.7777777777777778,0.6431843048481418,0.09245791855548392,0.5263157894736842,0.7777777777777778,0.5977777777777777,0.07217947452849649,0.5,0.6666666666666666,13.2,4.8166378315169185,8.0,18.0
KNN,0.6946815375982043,0.1705410610564849,0.42500000000000004,0.8194444444444444,0.7337137425082452,0.1326803224331211,0.55,0.8829772079772079,0.6142275526146493,0.1175037272466769,0.5,0.7419354838709677,0.6354545454545454,0.12249867646068228,0.4625,0.75,0.6359803921568628,0.16985403757108722,0.4,0.8666666666666667,0.7353535353535353,0.21256904686173325,0.45454545454545453,1.0,0.6538923065238855,0.12110315236545857,0.5263157894736842,0.7878787878787878,0.5355555555555556,0.20999706053204356,0.3,0.7777777777777778,13.2,4.8166378315169185,8.0,18.0
GradientBoosting,0.6782982603815938,0.12932545448931348,0.5,0.8055555555555556,0.7696013124373108,0.0751806878807431,0.6753255629174747,0.8860033079331324,0.5445363477621543,0.07405986532499059,0.46153846153846156,0.6296296296296297,0.5437878787878788,0.08459513040449948,0.45,0.6527777777777778,0.564336917562724,0.11763763456049837,0.42857142857142855,0.75,0.6742424242424242,0.21825545895284748,0.45454545454545453,1.0,0.5931042591117686,0.09344766186319854,0.5,0.7058823529411765,0.4133333333333333,0.24067805451666327,0.0,0.5555555555555556,13.2,4.8166378315169185,8.0,18.0
NaiveBayes,0.5989113355780022,0.16378325728118284,0.393939393939394,0.7839506172839505,0.6876956207317362,0.14861486169300303,0.4965277777777778,0.878572637107321,0.5190662622920688,0.15642724194162985,0.3,0.7407407407407407,0.5165656565656566,0.1602892826413564,0.2828282828282828,0.6666666666666666,0.5306547918312624,0.15438388445762713,0.38461538461538464,0.7619047619047619,0.7686868686868686,0.22281579644402505,0.45454545454545453,1.0,0.6131662910732679,0.14563734724213823,0.4166666666666667,0.8205128205128205,0.2644444444444444,0.14063348739819323,0.1111111111111111,0.4444444444444444,13.2,4.8166378315169185,8.0,18.0
