feature,n_valid,mean_benign,mean_malignant,median_benign,median_malignant,shapiro_p_benign,shapiro_p_malignant,normal_in_both_classes,correlation_method,correlation_coefficient,correlation_p_value,class_difference_test,class_difference_stat,class_difference_p_value,cohen_d_malignant_minus_benign,correlation_q_value_fdr,class_difference_q_value_fdr
Post2_Morph_Compacity,114,15.7259716918,17.68138785890625,15.726982465,16.585598315,0.0004486820754049963,2.3721822041379936e-09,False,Spearman,0.33520622998652283,0.00026672507671945625,Mann_Whitney_U,976.0,0.00037023968271058345,0.6278485648416983,0.010223530756184764,0.01017448926972126
Post2_Morph_Compactness1,114,0.03633255354,0.032983710875,0.035873995000000006,0.034016855,0.06092036468666864,0.0003357476069658914,False,Spearman,-0.33520622998652283,0.00026672507671945625,Mann_Whitney_U,2224.0,0.00037023968271058345,-0.7061069632213589,0.010223530756184764,0.01017448926972126
Post2_Morph_Compactness2,114,0.47460927444000006,0.396167613390625,0.4572585355,0.4111410155,0.08330041721178258,0.06660176333737046,True,Pearson_point_biserial_equivalent,-0.33973801005860493,0.00021725623082914975,Welch_t_test,3.868444484862775,0.00018645124558544932,-0.7215434668614537,0.010223530756184764,0.01017448926972126
Post2_Morph_SphericalDisproportion,114,1.2960647178600002,1.397361020296875,1.298014273,1.344837914,0.001356424923896451,1.4224792956642453e-08,False,Spearman,0.33520622998652283,0.00026672507671945625,Mann_Whitney_U,976.0,0.00037023968271058345,0.6449060749310744,0.010223530756184764,0.01017448926972126
Post2_Morph_Sphericity,114,0.77590947758,0.72620307875,0.7704076195,0.743584215,0.038769699158175554,4.282360505026962e-05,False,Spearman,-0.33520622998652283,0.00026672507671945625,Mann_Whitney_U,2224.0,0.00037023968271058345,-0.6974501184417757,0.010223530756184764,0.01017448926972126
Post2_Morph_Asphericity,114,0.29606471786,0.39736102029687503,0.298014273,0.34483791399999997,0.0013564249238964799,1.422479295664253e-08,False,Spearman,0.33520622998652283,0.00026672507671945625,Mann_Whitney_U,976.0,0.00037023968271058345,0.6449060749310768,0.010223530756184764,0.01017448926972126
Post2_IB_MeanIntensity,114,301.20982082239993,397.86049764703125,302.1568151,413.07903905,0.10658624976161188,0.08191069285826706,True,Pearson_point_biserial_equivalent,0.314905856752134,0.0006437685228439238,Welch_t_test,-3.5965395035516603,0.0004817218668435038,0.6627423577046907,0.010223530756184764,0.01017448926972126
Post2_IB_MedianIntensity,114,302.0866408566,407.2679021335938,312.93945314999996,433.38597104999997,0.07094549660361893,0.10263398778835846,True,Pearson_point_biserial_equivalent,0.312967670394229,0.0006980546067930119,Welch_t_test,-3.5940512355649434,0.00048535738888827413,0.6582188596049016,0.010223530756184764,0.01017448926972126
Post2_IB_50thIntensityPercentile,114,302.0866408566,407.2679021335938,312.93945314999996,433.38597104999997,0.07094549660361893,0.10263398778835846,True,Pearson_point_biserial_equivalent,0.312967670394229,0.0006980546067930119,Welch_t_test,-3.5940512355649434,0.00048535738888827413,0.6582188596049016,0.010223530756184764,0.01017448926972126
Post2_IB_AreaUnderCurveCIVH,114,6471.739944669999,8568.50645159375,6509.358669499999,8930.087851,0.06728165643900083,0.08812907986602742,True,Pearson_point_biserial_equivalent,0.31789028731619506,0.0005677119896564802,Welch_t_test,-3.638398645688184,0.00041672685804090495,0.6697256945076334,0.010223530756184764,0.01017448926972126
Post2_IH_IntensityHistogramMean_Intensity,114,14.451363497360001,18.91312695665625,14.489140575,19.60055336,0.11201260514421155,0.08172721400970168,True,Pearson_point_biserial_equivalent,0.31438924980421684,0.000657846106125297,Welch_t_test,-3.589881897988886,0.0004928818330435503,0.6615357620471858,0.010223530756184764,0.01017448926972126
Post2_IH_IntensityHistogramMode_Intensity,114,12.48,19.359375,14.0,21.0,0.007261445350539384,0.34310351405456646,False,Spearman,0.3393495465447446,0.00022113761341078646,Mann_Whitney_U,969.0,0.0003127824653786484,0.7127692078830475,0.010223530756184764,0.01017448926972126
Post2_IH_AreaUnderCurveCIVH_Intensity,114,312.28493307,408.700852815625,313.10127220000004,423.55570780000005,0.11201260486156919,0.081727213969434,True,Pearson_point_biserial_equivalent,0.3143892498000067,0.0006578461062411753,Welch_t_test,-3.5898818979347458,0.0004928818331352859,0.6615357620373553,0.010223530756184764,0.01017448926972126
Post2_GLRLM_LongRunHighGreyLevelEmphasis,114,416.10961325642,632.6475138029688,379.0349845,599.32822655,0.3208025532866673,0.13314300807921983,True,Pearson_point_biserial_equivalent,0.3175386710794065,0.000576222638269763,Welch_t_test,-3.7388518093842604,0.00029813165181383585,0.6689017951361582,0.010223530756184764,0.01017448926972126
Post2_IH_IntensityHistogramMedian_Intensity,114,14.46,19.3125,15.0,20.5,0.03212462729795572,0.09368836778898075,False,Spearman,0.3232222140254591,0.00045203334603052104,Mann_Whitney_U,999.0,0.0005968523203897725,0.6537715091959573,0.010223530756184764,0.010185315201007765
Post2_IH_IntensityHistogram50thPercentile,114,14.46,19.3125,15.0,20.5,0.03212462729795572,0.09368836778898075,False,Spearman,0.3232222140254591,0.00045203334603052104,Mann_Whitney_U,999.0,0.0005968523203897725,0.6537715091959573,0.010223530756184764,0.010185315201007765
Post2_GLCM_Autocorrelation,114,296.63763341586,491.4145462226094,268.54113275,467.71566895,0.028210850406020463,0.039407395049284165,False,Spearman,0.31533021955462964,0.0006324119634989292,Mann_Whitney_U,1013.0,0.0008105960194573653,0.701861108310821,0.010223530756184764,0.010185315201007765
Post2_GLRLM_HighGreyLevelRunEmphasis,114,293.14907612732003,474.26533956029687,261.6834404,461.79937270000005,0.03633786684283436,0.0644127256105537,False,Spearman,0.31909054585255536,0.0005395228280767217,Mann_Whitney_U,1006.0,0.0007011633931910173,0.704748519187054,0.010223530756184764,0.010185315201007765
Post2_GLRLM_ShortRunHighGreyLevelEmphasis,114,269.89414132718,440.67299471232815,234.11965179999999,419.70396335,0.018638727375330476,0.060554506185735144,False,Spearman,0.31909054585255536,0.0005395228280767217,Mann_Whitney_U,1006.0,0.0007011633931910173,0.7034349579554228,0.010223530756184764,0.010185315201007765
Post2_IB_RootMeanSquareIntensity,114,331.10768346859993,432.5800472115625,339.75149154999997,456.5198901,0.393506031694779,0.11789436398823097,True,Pearson_point_biserial_equivalent,0.3105524856103956,0.0007715654764046938,Welch_t_test,-3.5164754898447756,0.000635310917814542,0.6525948513943041,0.010618210603855071,0.010185315201007765
Post2_IH_IntensityHistogram25thPercentile,114,10.12,13.5625,11.0,14.0,0.2929014601479351,0.21437016326571245,True,Pearson_point_biserial_equivalent,0.30173869535838027,0.001104050316316557,Welch_t_test,-3.4624585881482233,0.0007590861105978098,0.6321884555574934,0.011257926060231554,0.010185315201007765
Post2_GLCM_JointAverage,114,15.162643429200003,19.881837588265626,15.39721501,20.996602805000002,0.25779556686861865,0.07498739805434125,True,Pearson_point_biserial_equivalent,0.30364337416955606,0.001022739729011565,Welch_t_test,-3.4477286570066203,0.000798545739844789,0.6365829459022444,0.011257926060231554,0.010185315201007765
Post2_GLCM_SumAverage,114,30.3252868579,39.76367517609375,30.79443001,41.993205610000004,0.2577955670090477,0.07498739795864952,True,Pearson_point_biserial_equivalent,0.30364337418380377,0.0010227397284243425,Welch_t_test,-3.4477286571781316,0.0007985457393876158,0.6365829459351484,0.011257926060231554,0.010185315201007765
Post2_GLCM_JointMaximum,114,0.08254847776,0.035518070468749996,0.034381497,0.015788542,1.7841577148795513e-11,2.935977021320893e-14,False,Spearman,-0.3126442721989684,0.0007075107789747241,Mann_Whitney_U,2182.0,0.0008982449527152622,-0.44022329436136076,0.010223530756184764,0.010383711653388432
Post2_IB_25thIntensityPercentile,114,207.76080301359997,281.780412493125,219.67159270000002,283.01719665,0.47227350124021183,0.3071467043511554,True,Pearson_point_biserial_equivalent,0.2985101202843292,0.0012554511558334842,Welch_t_test,-3.4208395772750606,0.0008722447421535498,0.624758441631849,0.011338293251121154,0.010383711653388432
Post2_IH_IntensityHistogram75thPercentile,114,18.54,24.4375,19.0,26.0,0.5128987973837035,0.09332744402736011,True,Pearson_point_biserial_equivalent,0.3019161547774537,0.0010962327693384375,Welch_t_test,-3.400685270331508,0.0009374002923954096,0.6325975383423275,0.011257926060231554,0.010419564788548975
Post2_IH_IntensityHistogramRange_Intensity,114,27.7,35.109375,26.0,37.0,0.18930037190722426,0.09465109335925574,True,Pearson_point_biserial_equivalent,0.3041921913796262,0.0010003470992837613,Welch_t_test,-3.3669499104446974,0.00106656978253039,0.6378507381033476,0.011257926060231554,0.01096676625700133
Post2_GLSZM_HighGrayLevelZoneEmphasis,114,291.7306991398,444.0813068625,241.87529765,421.7473148,0.02337432837054244,0.08094291819394647,False,Spearman,0.3072723774876459,0.0008827683186412469,Mann_Whitney_U,1028.0,0.0011004713545087839,0.6734576830279774,0.011257926060231554,0.01096676625700133
Post2_IB_75thIntensityPercentile,114,391.0530979138,516.3915317000001,394.5,547.6798400499999,0.48965670122684735,0.13317161817936735,True,Pearson_point_biserial_equivalent,0.2993157945236215,0.0012159952326831892,Welch_t_test,-3.3676863048498142,0.001045270029485405,0.6266103436226733,0.0113362136208207,0.01096676625700133
Post2_IB_IntensityRange,114,605.574736642,764.5550711078125,571.5,813.0,0.1854475610354311,0.09147595861283708,True,Pearson_point_biserial_equivalent,0.30116465057887,0.0011296880821685643,Welch_t_test,-3.331147175291243,0.0011978851109337404,0.6308656515720082,0.011257926060231554,0.011167380550317773
Post2_IH_IntensityHistogramMaximumGreyLevel_Intensity,114,29.5,36.734375,27.5,38.0,0.2377321008130083,0.06109417437151982,True,Pearson_point_biserial_equivalent,0.30188401436824464,0.001097644881963158,Welch_t_test,-3.3333293783813542,0.001192446358666558,0.6325234423038982,0.011257926060231554,0.011167380550317773
Post2_IB_MaximumIntensity,114,626.999055784,781.967377653125,580.0,813.0,0.20891276266342593,0.05420159776192226,True,Pearson_point_biserial_equivalent,0.29991975218157374,0.0011871625139124732,Welch_t_test,-3.3090491643580613,0.0012900652898665953,0.6279995502121677,0.0113362136208207,0.01165090214910769
Post2_IH_Uniformity_Intensity,114,0.11011911764,0.065090658734375,0.063026395,0.046374039,1.9124952740645616e-10,3.5190544306363866e-13,False,Spearman,-0.2884707459980172,0.001854921838753203,Mann_Whitney_U,2137.0,0.0021866852295561743,-0.46141611029059415,0.01302793010672463,0.014639078550171651
Post2_GLSZM_SmallZoneHighGreyLevelEmphasis,114,131.96052449076,194.06206578523438,98.65936034,156.99847445,5.828524606444208e-06,0.010187961890807304,False,Spearman,0.2879335565268849,0.0018933324030534061,Mann_Whitney_U,1064.0,0.002228787045700874,0.524894677030339,0.01302793010672463,0.014639078550171651
ADC_Morph_SurfaceToVolumeRatio_cm,114,15.733274678599999,17.40183673375,15.726860935000001,16.51097783,0.0002791182385836803,3.8283452111228574e-09,False,Spearman,0.28900793546914944,0.001817218849839754,Mann_Whitney_U,1062.0,0.0021453135589838326,0.5655815048294793,0.01302793010672463,0.014639078550171651
ADC_Morph_Compacity,114,0.0363126684,0.033415557359375,0.035874272,0.0341705775,0.025598333558107252,0.0023661856475670788,False,Spearman,-0.28900793546914944,0.001817218849839754,Mann_Whitney_U,2138.0,0.0021453135589838326,-0.6211352827157746,0.01302793010672463,0.014639078550171651
ADC_Morph_Compactness1,114,0.47408010146,0.40590923462499995,0.457265593,0.41486513550000004,0.027565455013042778,0.3197362255786354,False,Spearman,-0.28900793546914944,0.001817218849839754,Mann_Whitney_U,2138.0,0.0021453135589838326,-0.6266905248875145,0.01302793010672463,0.014639078550171651
ADC_Morph_Compactness2,114,1.296482293,1.3831498234062498,1.2980075869999999,1.340801229,0.000803526059666903,3.119351481003192e-08,False,Spearman,0.28900793546914944,0.001817218849839754,Mann_Whitney_U,1062.0,0.0021453135589838326,0.57936856811171,0.01302793010672463,0.014639078550171651
ADC_Morph_SphericalDisproportion,114,0.7756306888199999,0.7327092076249999,0.7704115855,0.745822745,0.017587800442602265,0.00026638358106653595,False,Spearman,-0.28900793546914944,0.001817218849839754,Mann_Whitney_U,2138.0,0.0021453135589838326,-0.616350775858132,0.01302793010672463,0.014639078550171651
ADC_Morph_Sphericity,114,0.29648229299999995,0.3831498234062499,0.298007587,0.340801229,0.0008035260596669541,3.119351481003267e-08,False,Spearman,0.28900793546914944,0.001817218849839754,Mann_Whitney_U,1062.0,0.0021453135589838326,0.5793685681117108,0.01302793010672463,0.014639078550171651
ADC_GLSZM_LargeZoneEmphasis,114,0.09755403124,0.03765156676562499,0.03018191,0.010716878999999999,3.9148667420333314e-12,2.3475340449702974e-14,False,Spearman,-0.28954571129131645,0.001780171898971561,Mann_Whitney_U,2139.0,0.0021046167533550117,-0.4048804383674513,0.01302793010672463,0.014639078550171651
ADC_GLSZM_LowGrayLevelZoneEmphasis,114,339.3310506806,557.4887213748436,175.4603213,497.99610229999996,3.3726727769273036e-07,3.924761230815047e-05,False,Spearman,0.2938432357631727,0.001507848431099289,Mann_Whitney_U,1053.0,0.0018039647506066187,0.4964066864322823,0.01302793010672463,0.014639078550171651
Post2_IB_90thIntensityPercentile,114,470.9613761924,601.413971665625,453.0,625.7401428000001,0.4176511490842332,0.1717069923648869,True,Pearson_point_biserial_equivalent,0.28439967878899536,0.0021645011854408733,Welch_t_test,-3.1534025222611675,0.0020942452851634803,0.5925570804084306,0.013405172226624039,0.014639078550171651
Post2_IH_IntensityHistogram90thPercentile,114,22.3,28.34375,21.0,29.0,0.32406202241366683,0.1872098470977629,True,Pearson_point_biserial_equivalent,0.28582669691775947,0.0020510331488983393,Welch_t_test,-3.170311901947492,0.0019862040938882592,0.5957941207589991,0.013405172226624039,0.014639078550171651
Post2_IH_IntensityHistogramEntropyLog10_Intensity,114,1.2014272992800001,1.3539367548437502,1.2788759075,1.4038000565,0.0004092098199215902,7.709773504095145e-06,False,Spearman,0.2847104197000915,0.0021393202540244544,Mann_Whitney_U,1070.0,0.00249738521314952,0.566674585763592,0.013405172226624039,0.01558539846233918
Post2_IH_IntensityHistogramEntropyLog2_Intensity,114,3.991055099360001,4.497680544359374,4.248333806,4.6633228465,0.00040920981801641785,7.709773480933979e-06,False,Spearman,0.2847104197000915,0.0021393202540244544,Mann_Whitney_U,1070.0,0.00249738521314952,0.5666745855559794,0.013405172226624039,0.01558539846233918
Post2_GLCM_JointEntropyLog2,114,7.338059951279999,8.300874369484376,7.807245114500001,8.606199846500001,0.0004111381139601647,2.1759300068060856e-05,False,Spearman,0.283636040757827,0.0022275253190272497,Mann_Whitney_U,1072.0,0.002593298123001335,0.5749715054915226,0.013405172226624039,0.01558539846233918
Post2_GLCM_JointEntropyLog10,114,2.20897615524,2.4988121754062496,2.350214963,2.5907243025,0.0004111381120801668,2.175930001259911e-05,False,Spearman,0.283636040757827,0.0022275253190272497,Mann_Whitney_U,1072.0,0.002593298123001335,0.5749715055646946,0.013405172226624039,0.01558539846233918
Post2_GLSZM_LargeZoneLowGreyLevelEmphasis,114,753.2957017248601,108.85498352889064,1.1098672514999999,0.2650304845,1.4134728831761973e-15,8.4345063080954e-17,False,Spearman,-0.28309885128669476,0.002272849270258055,Mann_Whitney_U,2127.0,0.002642507005725328,-0.19425631060803847,0.013405172226624039,0.01558539846233918
Post2_NGTDM_Complexity,114,1302.03209494358,1942.5201661009376,668.7987975,1576.6687915,4.9109722927491915e-09,0.001286185222116053,False,Spearman,0.28095009340216576,0.0024625976088322654,Mann_Whitney_U,1077.0,0.0028479956727528928,0.4002228379481815,0.014233814179050494,0.016429202080405755
Post2_GLCM_SumEntropy,114,7.23414741856,8.218830778312501,7.7316414845,8.606199846500001,0.00032011446345972506,2.0267689997075946e-05,False,Spearman,0.2798757144599013,0.0025627347425297236,Mann_Whitney_U,1079.0,0.002956119405470932,0.5523948960921929,0.01424289116521327,0.016429202080405755
Post2_GLCM_AngularSecondMoment,114,0.03949717303999999,0.0124649391875,0.0070412105,0.004263146,4.823554450762067e-13,1.1488813528099494e-15,False,Spearman,-0.2798757144599013,0.0025627347425297236,Mann_Whitney_U,2121.0,0.002956119405470932,-0.38368468365890346,0.01424289116521327,0.016429202080405755
Post2_GLCM_ClusterProminence,114,97439.30816734149,143558.47212598406,22564.513305,82215.82475999999,1.0233925281335453e-10,3.9869386825826864e-08,False,Spearman,0.2782641460465045,0.0027198370521174194,Mann_Whitney_U,1082.0,0.003125340388224098,0.2682921951016698,0.014556164964109894,0.016726358744384526
Post2_GLSZM_NormalisedGreyLevelNonUniformity,114,0.0772896551,0.04846866378125,0.049850716,0.0397178185,3.1257066322591625e-13,9.859764358129086e-13,False,Spearman,-0.2782641460465045,0.0027198370521174194,Mann_Whitney_U,2118.0,0.003125340388224098,-0.366401533118163,0.014556164964109894,0.016726358744384526
Post2_GLCM_DifferenceEntropy,114,4.886702888600001,6.026466246531251,5.422078406500001,6.509779601,0.019570605683196702,0.00016860943883739067,False,Spearman,0.27557819869084327,0.00300105073018122,Mann_Whitney_U,1087.0,0.003427099924137737,0.5405263754010033,0.015769157473134045,0.018007852328651017
Post2_GLSZM_GreyLevelVariance,114,52.864726173920005,71.89367526689063,37.977239885,63.111294295,2.2571252378679715e-06,0.009616681983422071,False,Spearman,0.2680575460949918,0.003932870597339564,Mann_Whitney_U,1101.0,0.004418390718218845,0.4102494926246842,0.019596544872950587,0.022802052099379393
