fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.7843137254901961,0.8854885624318609,0.6538461538461539,0.6568627450980392,0.7096774193548387,0.7857142857142857,0.6470588235294118,8
2,0.5,0.6842780748663101,0.4444444444444444,0.45,0.4444444444444444,0.5,0.4,16
3,0.7521008403361344,0.8009452643874186,0.6774193548387096,0.6554621848739496,0.75,0.6521739130434783,0.8823529411764706,4
4,0.5931372549019608,0.6605272665937152,0.5517241379310345,0.5686274509803921,0.5517241379310345,0.6666666666666666,0.47058823529411764,16
5,0.6296296296296295,0.5535714285714286,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.2727272727272727,1.0,6
