precision,recall,threshold
0.5555555555555556,1.0,0.11978681525633339
0.5517241379310345,0.9846153846153847,0.16094083959753364
0.5565217391304348,0.9846153846153847,0.16998628981293623
0.5526315789473685,0.9692307692307692,0.19364540288920543
0.5575221238938053,0.9692307692307692,0.20528302195224826
0.5535714285714286,0.9538461538461539,0.2211004180706545
0.5585585585585585,0.9538461538461539,0.22674114992717495
0.5636363636363636,0.9538461538461539,0.23617016412149525
0.5596330275229358,0.9384615384615385,0.25347994773104826
0.5555555555555556,0.9230769230769231,0.26703581485182915
0.5607476635514018,0.9230769230769231,0.29519484538479285
0.5660377358490566,0.9230769230769231,0.3167069325946491
0.5619047619047619,0.9076923076923077,0.3208199382314381
0.5673076923076923,0.9076923076923077,0.32894157437752924
0.5728155339805825,0.9076923076923077,0.34250614445957006
0.5784313725490197,0.9076923076923077,0.34914870696167133
0.5841584158415841,0.9076923076923077,0.36308082851046963
0.59,0.9076923076923077,0.36496443027378805
0.5959595959595959,0.9076923076923077,0.376983363895205
0.5918367346938775,0.8923076923076924,0.38723152400715055
0.5876288659793815,0.8769230769230769,0.3905427775080081
0.5833333333333334,0.8615384615384616,0.39464201340987104
0.5894736842105263,0.8615384615384616,0.40457651629326685
0.5851063829787234,0.8461538461538461,0.40795858616369757
0.5913978494623656,0.8461538461538461,0.4209267167183718
0.5869565217391305,0.8307692307692308,0.4255225506238568
0.5934065934065934,0.8307692307692308,0.44088880578128553
0.6,0.8307692307692308,0.4425851517125345
0.6067415730337079,0.8307692307692308,0.45128803053174255
0.6022727272727273,0.8153846153846154,0.45529772147220227
0.6091954022988506,0.8153846153846154,0.4597027142136585
0.6046511627906976,0.8,0.4606416469514991
0.6,0.7846153846153846,0.4790389366067641
0.6071428571428571,0.7846153846153846,0.4815485184496187
0.6144578313253012,0.7846153846153846,0.4876551768034019
0.6219512195121951,0.7846153846153846,0.5
0.620253164556962,0.7538461538461538,0.5067930334258028
0.6153846153846154,0.7384615384615385,0.5079554968410067
0.6233766233766234,0.7384615384615385,0.5098582570662387
0.618421052631579,0.7230769230769231,0.5125305920254247
0.6133333333333333,0.7076923076923077,0.5201667839328179
0.6216216216216216,0.7076923076923077,0.5216864334784861
0.6301369863013698,0.7076923076923077,0.5217177571474152
0.6388888888888888,0.7076923076923077,0.5259494524457352
0.647887323943662,0.7076923076923077,0.5392417343802383
0.6571428571428571,0.7076923076923077,0.5467987862731859
0.6666666666666666,0.7076923076923077,0.5486047151012192
0.6617647058823529,0.6923076923076923,0.5497951644651473
0.6716417910447762,0.6923076923076923,0.5500597761058331
0.6666666666666666,0.676923076923077,0.551140232005905
0.6615384615384615,0.6615384615384615,0.5639765429274087
0.65625,0.6461538461538462,0.568057316277607
0.6507936507936508,0.6307692307692307,0.5696703894660234
0.6451612903225806,0.6153846153846154,0.570517974178692
0.639344262295082,0.6,0.5726796919984901
0.65,0.6,0.5792418698120527
0.6440677966101694,0.5846153846153846,0.5815471563094385
0.6379310344827587,0.5692307692307692,0.588811074633093
0.6491228070175439,0.5692307692307692,0.5897378197917075
0.6428571428571429,0.5538461538461539,0.5978432798830764
0.6545454545454545,0.5538461538461539,0.6047115186596087
0.6481481481481481,0.5384615384615384,0.6066492157634025
0.660377358490566,0.5384615384615384,0.6075824810595597
0.6538461538461539,0.5230769230769231,0.6100101336789742
0.6470588235294118,0.5076923076923077,0.6145981827750452
0.66,0.5076923076923077,0.6203886307109631
0.6530612244897959,0.49230769230769234,0.6229155088122795
0.6666666666666666,0.49230769230769234,0.6245514530679918
0.6595744680851063,0.47692307692307695,0.6265455485305309
0.6739130434782609,0.47692307692307695,0.6309190785838006
0.6888888888888889,0.47692307692307695,0.6313303015883039
0.7045454545454546,0.47692307692307695,0.6377628376039248
0.6976744186046512,0.46153846153846156,0.6395567911987889
0.6904761904761905,0.4461538461538462,0.6437281935300418
0.7073170731707317,0.4461538461538462,0.6469202750862129
0.7,0.4307692307692308,0.6475178355584083
