Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful
SVM_RBF,0.6781537598204265,0.09839375713556,0.6396449704142013,0.6396449704142013,0.6434728614215794,0.7432898136869619,0.047765689789151,0.6963997214980628,0.5926762246117085,0.0979530356141848,0.6153846153846154,0.5923989898989899,0.0748139207806761,0.5942307692307692,0.5965151515151516,0.1241570290415424,0.6219512195121951,0.7936868686868687,0.1871714718690985,0.7846153846153846,0.6566145092460881,0.1121293175514729,0.6938775510204082,0.3911111111111111,0.181407392284076,0.4038461538461538,0.1751514587994435,0.1539463250617125,0.1948310139165009,0.2390975935676983,10.4,10.4,4.2708313008125245,6,8.0,18,0.500430731031875,0.7685890425709525,0.4926839193694041,0.8527333334901434,0.4928434065934066,0.7288413955214647,0.492421059332824,0.6961080878989276,0.439989010989011,0.7764705882352941,0.6144535283993116,0.9130745341614904,0.536551013397458,0.804749612803304,0.2432227682227682,0.5686274509803921,-0.015432739374802,0.4042522380052911,0.196372018870158,0.2892045235484382,2000,2000
LogisticRegression,0.6751360830527496,0.0638485577600353,0.6559171597633137,0.6559171597633136,0.6608225582584557,0.7092618793730947,0.1069977152913213,0.6858469804141478,0.6054425144747725,0.0461636402295643,0.6153846153846154,0.6083712121212121,0.0365940720551929,0.6115384615384616,0.6335434173669467,0.1355340733871801,0.65625,0.6478535353535353,0.1052869813121892,0.6461538461538462,0.6220481310803891,0.0853661034306195,0.6511627906976745,0.5688888888888888,0.1395583863831785,0.5769230769230769,0.2051954839540238,0.0751106427782112,0.2226487523992322,0.2379895143705409,10.4,10.4,4.2708313008125245,6,8.0,18,0.5310610325851293,0.7845664457070707,0.5053732501411713,0.8589529014606037,0.5083266129032258,0.7117117117117117,0.5062809092952681,0.7106749130891745,0.4615079365079366,0.8235492845786963,0.4719048123807505,0.7907063519611245,0.495049504950495,0.7654369212962963,0.4390136927685066,0.7307926829268291,0.0117899618115172,0.4082513585935737,0.192559529970311,0.2871408339373467,2000,2000
SVM_Linear,0.6640221661054995,0.0808696379147546,0.642603550295858,0.642603550295858,0.650668419899189,0.7021427074292755,0.1188427547643384,0.6861454912493428,0.6103685323040162,0.0848917480277397,0.6239316239316239,0.6063510101010101,0.0890704355870325,0.6038461538461538,0.6079106858054226,0.1142081910750408,0.6296296296296297,0.7993686868686869,0.1618480029016759,0.7846153846153846,0.6713513513513514,0.0902776352723104,0.6986301369863014,0.4133333333333333,0.165462315279878,0.4230769230769231,0.197328238132078,0.173710640304863,0.2142857142857143,0.235885989356467,10.4,10.4,4.2708313008125245,6,8.0,18,0.5200534986413043,0.7609831781511419,0.5034503246880663,0.8504365777245881,0.4999000000000002,0.7353183581124757,0.5,0.7033312677699204,0.4464064710042433,0.7850467289719626,0.6206218519953508,0.9069875107665804,0.5419798502021609,0.8088341550493029,0.2544318181818183,0.5862068965517241,0.0,0.4126096491228068,0.1994874550709053,0.2753138585145691,2000,2000
XGBoost,0.6442269921436587,0.1246339029639435,0.6251479289940829,0.6251479289940829,0.6253926510336767,0.6944591073625173,0.1197541206062013,0.6545395281039494,0.5588172043010753,0.1192353190754323,0.5897435897435898,0.5651136363636364,0.0804813034504357,0.5788461538461539,0.5782017543859649,0.1602814017021617,0.6197183098591549,0.6657828282828283,0.1539428818635054,0.676923076923077,0.5999526339696618,0.1448101571039915,0.6470588235294118,0.4644444444444445,0.1319184184858296,0.4807692307692308,0.1338993296063194,0.1598869553774175,0.1595330739299612,0.2889083318639631,10.4,10.4,4.2708313008125245,6,8.0,18,0.493458067262665,0.7634714887511828,0.4751967728014403,0.8360071510704341,0.4915254237288136,0.6942148760330579,0.4866715747975397,0.6793834711414869,0.44,0.7702702702702703,0.517813940092166,0.8333333333333334,0.5048498321386444,0.7604203345070422,0.3653409090909091,0.6170369211514393,-0.0266257117171109,0.3584114175955702,0.2053241947748969,0.3801970967843552,2000,2000
NaiveBayes,0.6418700897867564,0.0620451862438516,0.6535502958579882,0.6541420118343195,0.6473811089195705,0.6799397198239602,0.0835823552416475,0.67177320162913,0.5774395735686059,0.0601929307365965,0.5897435897435898,0.5480681818181818,0.0265747166445531,0.5538461538461539,0.560344827586207,0.1204354191408981,0.5876288659793815,0.8539141414141416,0.0852694433641708,0.8769230769230769,0.6698168498168499,0.1065996694603566,0.7037037037037037,0.2422222222222222,0.0989824775614226,0.2307692307692307,0.0956833992893811,0.0575385947266898,0.1147540983606558,0.3155959484558142,10.4,10.4,4.2708313008125245,6,8.0,18,0.5540460542509723,0.7593391997937907,0.488422414070932,0.8394506036348823,0.4574392097264437,0.7017967332123409,0.4954932432432432,0.6103292264210644,0.3950617283950617,0.7350574712643678,0.7882263814616756,0.9454668304668304,0.5396520146520146,0.8057328171239122,0.1346153846153846,0.3404376208897485,-0.0088846193102561,0.2355337605727316,0.2253347849692282,0.4136964513676027,2000,2000
LightGBM,0.6313201459034793,0.151046563745388,0.6060650887573964,0.6060650887573964,0.6056687851559647,0.7055236645663507,0.1035034441441078,0.6826222285324548,0.6248598474404926,0.0729222706365609,0.6324786324786325,0.6471969696969697,0.0759171782589456,0.6288461538461538,0.6450396825396826,0.1375794280311731,0.671875,0.6921717171717171,0.2018119981408759,0.6615384615384615,0.6409854198089493,0.1123881954669279,0.6666666666666666,0.6022222222222222,0.0974742764420502,0.5961538461538461,0.2645390943039307,0.129756522479998,0.257197696737044,0.3019609181751688,10.4,10.4,4.2708313008125245,6,8.0,18,0.4698666829745596,0.7410782095555642,0.5291691288594443,0.8199042221636866,0.5327765656327398,0.7261981074481074,0.5344729623824452,0.725238847359537,0.4909090909090909,0.8153947368421052,0.5072412737293326,0.8026638286893704,0.5237577639751554,0.7647240377632533,0.4705882352941176,0.74,0.0657453505595787,0.4445307481412857,0.2260590493923655,0.3895294655583102,2000,2000
ExtraTrees,0.5956916386083052,0.1390220827118734,0.6035502958579881,0.6035502958579881,0.6142888450580759,0.6624466388739395,0.0943342172382494,0.6573982379597165,0.5538911864718317,0.0804022123911934,0.5555555555555556,0.5437247474747474,0.0918768772621897,0.5461538461538462,0.5634920634920635,0.0997603578569566,0.5942028985507246,0.6296717171717171,0.1394168111817134,0.6307692307692307,0.5848047033805548,0.1011277359195136,0.6119402985074627,0.4577777777777777,0.135245547152915,0.4615384615384615,0.0762095995387176,0.1738211395782622,0.0930232558139535,0.2374127081079827,10.4,10.4,4.2708313008125245,6,8.0,18,0.4551253545112186,0.7300292334997495,0.4292810682580495,0.8370257467621557,0.4361530542210021,0.6666666666666666,0.4347885572139304,0.6488117145185689,0.3856868131868132,0.7714411027568921,0.4459084084084084,0.765625,0.4259160756501182,0.735298861480076,0.3076530612244899,0.6349567099567097,-0.1271311936322144,0.2925618042185701,0.2201771055704724,0.2568380530943127,2000,2000
GradientBoosting,0.5910620089786756,0.0787549663403176,0.5678994082840236,0.5678994082840236,0.5893783329680765,0.7011828875715006,0.0576368628615655,0.6248109101489633,0.5080222406028858,0.0786068630377901,0.5213675213675214,0.4930176767676767,0.0927441199677532,0.5038461538461538,0.5332706766917293,0.1203066910605776,0.5584415584415584,0.6660353535353536,0.0733367419971911,0.6615384615384615,0.5811149778541084,0.083324911738354,0.6056338028169014,0.3199999999999999,0.1904380914278093,0.3461538461538461,-0.0246556077105566,0.1942044036065217,0.0078740157480314,0.253686763007061,10.4,10.4,4.2708313008125245,6,8.0,18,0.4679453728574198,0.6666752136752135,0.4678563750265491,0.774167172778544,0.4166666666666667,0.618713600548133,0.4098421509267097,0.5978573962712646,0.3827069716775599,0.71875,0.5342237442922375,0.7808326198630137,0.4696969696969697,0.7023889961389961,0.1999295774647888,0.5091087344028519,-0.1791194660944748,0.1952143315026609,0.2266607994831931,0.2875325866971699,2000,2000
RandomForest,0.5867297979797981,0.1020295337766339,0.5831360946745563,0.5831360946745563,0.5891591789027686,0.6611384166996673,0.1016420415102723,0.6251216062645846,0.571298593879239,0.0773309357731834,0.5726495726495726,0.5701136363636363,0.0844558390287274,0.5692307692307692,0.5904411764705881,0.1085417005376106,0.6190476190476191,0.6046717171717171,0.1380059168972961,0.6,0.5840512265512265,0.0983263279782911,0.609375,0.5355555555555556,0.1246030735011216,0.5384615384615384,0.1279540094161788,0.1584357924564856,0.1379310344827586,0.2623832095564652,10.4,10.4,4.2708313008125245,6,8.0,18,0.4376462922514484,0.7162201675359571,0.4495954838850891,0.8052040151203358,0.4582827669902913,0.6771783692327714,0.4543010954381752,0.6777416648477572,0.4126488095238096,0.8,0.4423076923076923,0.7272727272727273,0.4443989071038252,0.7238302277432711,0.4,0.7017637178051511,-0.084158703440756,0.34767564535895,0.2122085905481568,0.3283916020034402,2000,2000
KNN,0.5628177609427609,0.1249454869427909,0.5045857988165681,0.5045857988165681,0.51329534662868,0.625456648169135,0.0861946230659905,0.5801142503288178,0.4970664460987041,0.0911171125232641,0.5128205128205128,0.5058585858585858,0.1107494069610776,0.4884615384615385,0.5294429590017826,0.1108088580959447,0.5476190476190477,0.7494949494949494,0.1816670422598566,0.7076923076923077,0.5992031115704,0.0784408164048211,0.6174496644295302,0.2622222222222222,0.115384488762197,0.2692307692307692,-0.0054046659001214,0.2140090307847589,-0.0239520958083832,0.2830778955707609,10.4,10.4,4.2708313008125245,6,8.0,18,0.3684868572967981,0.632990335590964,0.4056428373083581,0.7512121078402682,0.3870967741935484,0.6240836466165413,0.3797305785407351,0.5850104414485857,0.3692233009708738,0.6990791712541284,0.5305822328931573,0.8607682841068917,0.4554455445544554,0.738115763546798,0.1351351351351351,0.3889124293785309,-0.2436433563385974,0.1725384875655554,0.238778621676398,0.3311283225406713,2000,2000
