Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
LightGBM,SVM_RBF,0.6804733727810652,0.4736686390532545,0.20680473372781072,2.7607350632423477,0.005767143930317428,✓,✓,0.25952147686428423,✗
LightGBM,RandomForest,0.6804733727810652,0.5828402366863905,0.09763313609467472,2.5286649410321203,0.011449727333550146,✓,✗,0.5152377300097566,✗
SVM_Linear,SVM_RBF,0.6002958579881656,0.4736686390532545,0.12662721893491113,2.5247497717365923,0.011578069632367306,✓,✗,0.5210131334565288,✗
LightGBM,XGBoost,0.6804733727810652,0.584319526627219,0.09615384615384626,2.5240578686851065,0.011600883014001383,✓,✗,0.5220397356300622,✗
KNN,SVM_RBF,0.6186390532544379,0.4736686390532545,0.1449704142011834,2.352252069768403,0.01866012482463756,✓,✗,0.8397056171086902,✗
NaiveBayes,SVM_RBF,0.6190828402366864,0.4736686390532545,0.14541420118343185,2.1148850355977786,0.03443974690203465,✓,✗,1.0,✗
ExtraTrees,SVM_RBF,0.6152366863905325,0.4736686390532545,0.141568047337278,2.074671958496714,0.03801694796849275,✓,✗,1.0,✗
GradientBoosting,SVM_RBF,0.6069526627218935,0.4736686390532545,0.133284023668639,1.95532381577222,0.05054486190944224,✗,✗,1.0,✗
LightGBM,GradientBoosting,0.6804733727810652,0.6069526627218935,0.07352071005917171,1.9521880958998437,0.05091587698070275,✗,✗,1.0,✗
LogisticRegression,SVM_RBF,0.613905325443787,0.4736686390532545,0.14023668639053244,1.8318417097278339,0.0669750070547695,✗,✗,1.0,✗
RandomForest,SVM_RBF,0.5828402366863905,0.4736686390532545,0.109171597633136,1.6331654038188146,0.1024342140094051,✗,✗,1.0,✗
XGBoost,SVM_RBF,0.584319526627219,0.4736686390532545,0.11065088757396446,1.5428005637729096,0.12287917266243155,✗,✗,1.0,✗
LightGBM,ExtraTrees,0.6804733727810652,0.6152366863905325,0.0652366863905327,1.4250888192728672,0.15413152818962894,✗,✗,1.0,✗
LightGBM,SVM_Linear,0.6804733727810652,0.6002958579881656,0.08017751479289958,1.3238447787686873,0.18555460103336507,✗,✗,1.0,✗
LightGBM,LogisticRegression,0.6804733727810652,0.613905325443787,0.06656804733727828,1.2999074306762863,0.1936326980296077,✗,✗,1.0,✗
LightGBM,KNN,0.6804733727810652,0.6186390532544379,0.061834319526627324,1.1656663247514258,0.24374938050335204,✗,✗,1.0,✗
ExtraTrees,RandomForest,0.6152366863905325,0.5828402366863905,0.032396449704142016,1.1301295313209863,0.2584216477188386,✗,✗,1.0,✗
GradientBoosting,RandomForest,0.6069526627218935,0.5828402366863905,0.02411242603550301,0.9777934701307492,0.3281764812717649,✗,✗,1.0,✗
KNN,RandomForest,0.6186390532544379,0.5828402366863905,0.0357988165680474,0.956852976685555,0.3386414684764958,✗,✗,1.0,✗
LightGBM,NaiveBayes,0.6804733727810652,0.6190828402366864,0.06139053254437887,0.8766207698928576,0.3806926540214973,✗,✗,1.0,✗
KNN,XGBoost,0.6186390532544379,0.584319526627219,0.03431952662721893,0.666189507031633,0.5052899789630996,✗,✗,1.0,✗
ExtraTrees,XGBoost,0.6152366863905325,0.584319526627219,0.03091715976331355,0.6618552177702887,0.5080640141437409,✗,✗,1.0,✗
RandomForest,LogisticRegression,0.5828402366863905,0.613905325443787,-0.031065088757396442,-0.5848856720042003,0.5586245933271288,✗,✗,1.0,✗
GradientBoosting,XGBoost,0.6069526627218935,0.584319526627219,0.022633136094674544,0.5697610936731683,0.5688397470125064,✗,✗,1.0,✗
LogisticRegression,XGBoost,0.613905325443787,0.584319526627219,0.029585798816567976,0.5304389226582231,0.595807645558144,✗,✗,1.0,✗
NaiveBayes,RandomForest,0.6190828402366864,0.5828402366863905,0.03624260355029585,0.5139404307159157,0.6072936391949498,✗,✗,1.0,✗
NaiveBayes,XGBoost,0.6190828402366864,0.584319526627219,0.03476331360946738,0.46145217404737177,0.6444742265987415,✗,✗,1.0,✗
NaiveBayes,SVM_Linear,0.6190828402366864,0.6002958579881656,0.01878698224852071,0.3642679283125189,0.715657946578893,✗,✗,1.0,✗
SVM_Linear,KNN,0.6002958579881656,0.6186390532544379,-0.01834319526627226,-0.35614772325184546,0.7217299392019552,✗,✗,1.0,✗
SVM_Linear,RandomForest,0.6002958579881656,0.5828402366863905,0.017455621301775137,0.30886180996115814,0.7574266485840009,✗,✗,1.0,✗
SVM_Linear,ExtraTrees,0.6002958579881656,0.6152366863905325,-0.01494082840236688,-0.3022025817401626,0.762497636256718,✗,✗,1.0,✗
GradientBoosting,KNN,0.6069526627218935,0.6186390532544379,-0.011686390532544388,-0.2904135595829847,0.7714998714502419,✗,✗,1.0,✗
SVM_Linear,LogisticRegression,0.6002958579881656,0.613905325443787,-0.013609467455621305,-0.28450991441469764,0.7760196372364875,✗,✗,1.0,✗
