Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful
LightGBM,0.724244081277574,0.046708923904626644,0.6206250000000001,0.620625,0.6148045552477684,0.7620931137217737,0.08967590324468783,0.6793540935649682,0.6172725824899737,0.05874749889191906,0.6140350877192983,0.6501501860712386,0.038990357025168634,0.6190625000000001,0.721003996003996,0.15521708578702234,0.6851851851851852,0.6177246145667198,0.196796632011458,0.578125,0.6238371650136356,0.06700939474126628,0.6271186440677966,0.6825757575757576,0.20597703296328038,0.66,0.26989800705471395,0.07921911276310147,0.23302752293577977,0.2762222642447146,12.8,12.8,5.30659966456864,4,14.0,18,0.4693151507207299,0.7739369462901439,0.4658236565954824,0.8591501814183625,0.49572463768115943,0.7360027777777778,0.5085374935798664,0.7394111935028248,0.49295264339661155,0.848522727272727,0.38593117408906885,0.7692307692307693,0.453781512605042,0.7628933803581117,0.5,0.8235294117647058,0.015270702596284042,0.468135583114715,0.20195783344746443,0.3538756856438019,2000,2000
RandomForest,0.6970956546554632,0.06854427515819635,0.6190625,0.6190625,0.6173437980917205,0.7235794771096942,0.1037346111684121,0.6508062923443929,0.610841332580463,0.08557434739443671,0.6052631578947368,0.6386422495633022,0.06500694749588859,0.6112500000000001,0.6964102564102563,0.09429362982674921,0.6792452830188679,0.6066135034556086,0.2409073991011311,0.5625,0.6093063973063974,0.10374245985322,0.6153846153846154,0.6706709956709958,0.15339801031926917,0.66,0.25662757277560877,0.13451544435757695,0.21727189502593836,0.2414703817492907,12.8,12.8,5.30659966456864,4,14.0,18,0.47761904761904767,0.7489014148622222,0.441509539912076,0.8332626673811161,0.4814727463312369,0.7154471544715447,0.49364656717989114,0.7210262657132972,0.4583333333333333,0.8444540229885057,0.3589622641509434,0.7439218993253761,0.4273462783171521,0.7476742526931582,0.5094339622641509,0.813953488372093,-0.011307232567629173,0.424455568585581,0.21330856285743952,0.2714464624507888,2000,2000
XGBoost,0.681761681522447,0.05619393794917311,0.618125,0.618125,0.6128039396737458,0.6973150963875578,0.11720292350379949,0.6472190681112063,0.5986578638752551,0.0525750148369754,0.5964912280701754,0.6328700539226855,0.029901004590373155,0.5946875,0.67825311942959,0.13849526868946704,0.65,0.6549175970228601,0.1853981415672881,0.609375,0.6288819875776397,0.05386008090819281,0.6290322580645161,0.6108225108225108,0.19076694652254195,0.58,0.2388577651723942,0.0709355197906152,0.18773234200743494,0.28854787054921216,12.8,12.8,5.30659966456864,4,14.0,18,0.47730312308634415,0.7665797483766232,0.45108874158626144,0.8385025658927053,0.484195427092321,0.7193064436792916,0.4886842364088908,0.7149156458922241,0.45651220442410373,0.8182133838383837,0.4264705882352941,0.7922438672438671,0.4716703662597115,0.7558506434861141,0.42857142857142855,0.75,-0.021301840586056418,0.41432521168190284,0.2081012365104417,0.37220006380145243,2000,2000
LogisticRegression,0.6380321211660924,0.0816870710446316,0.580625,0.580625,0.5915666358879657,0.6737251077300779,0.1356533337185629,0.6330412592252307,0.5626894844286149,0.0906896593047416,0.5614035087719298,0.6049407609933926,0.07550854640814789,0.5503125,0.648098633392751,0.15985052712929426,0.6029411764705882,0.6975438596491228,0.26415623495690027,0.640625,0.6150621118012423,0.09136506621803567,0.6212121212121212,0.5123376623376623,0.2971047110198193,0.46,0.1861645546306966,0.14912751814174052,0.10151324085750313,0.2639607442237908,12.8,12.8,5.30659966456864,4,14.0,18,0.44252742682302576,0.7311430921052632,0.4118304105800281,0.8361555545460411,0.4356220404649161,0.6979215801886792,0.4380351844673878,0.6818192959001783,0.3888725490196079,0.8046216475095784,0.4696969696969697,0.813953488372093,0.4515838419064226,0.7575879765395893,0.2998943661971833,0.6857589285714283,-0.11982813129284212,0.3529014657586996,0.2155521935388076,0.3174681178301275,2000,2000
ExtraTrees,0.6363055825974485,0.05713301735406173,0.5796875,0.5796875,0.590027700831025,0.6817333641976595,0.12367282336613221,0.6371293026043579,0.5819122906079428,0.09608118640366779,0.5789473684210527,0.6060664919875446,0.0997441303337321,0.58125,0.611078431372549,0.21291797439767052,0.6428571428571429,0.5914619883040936,0.33067237887949624,0.5625,0.5560846560846561,0.2233180338944409,0.6,0.6206709956709957,0.16845125976016906,0.6,0.18727046406459805,0.20063748017674543,0.15970515970515975,0.24502090322082712,12.8,12.8,5.30659966456864,4,14.0,18,0.4223717893590185,0.7290123552123552,0.44351651597280245,0.81431054379714,0.43408914728682174,0.7079820221587345,0.43941262485722393,0.7070879007543608,0.39655172413793105,0.821925418569254,0.34615384615384615,0.7560975609756098,0.3898250055029716,0.75,0.41506180871828247,0.7693181818181813,-0.11686921421292965,0.4026937624614001,0.2327861030233584,0.2588493406842158,2000,2000
GradientBoosting,0.6272499603001995,0.10901899545948752,0.5578125,0.5578125,0.5574792243767313,0.6537749543569852,0.12350707320230087,0.6367735476882639,0.5760138412312326,0.0857608270117735,0.5701754385964912,0.5772930432140958,0.06813750055194472,0.5821875000000001,0.658073593073593,0.05517500705955247,0.6595744680851063,0.4910579479000532,0.23599411885757443,0.484375,0.5293152569014637,0.14439688775392306,0.5585585585585585,0.6635281385281385,0.15823843223283443,0.68,0.15730809301182316,0.1309861001424205,0.15848147032238635,0.268725895672951,12.8,12.8,5.30659966456864,4,14.0,18,0.4051809848788974,0.7058850989954619,0.4570357477330254,0.8075259387518835,0.44858317757009347,0.6875,0.4646071428571429,0.689608238456673,0.4411764705882353,0.8181818181818182,0.28300861361771945,0.6666666666666666,0.3655862282878412,0.6917563516634723,0.5348837209302325,0.8261078595317725,-0.06855687464230185,0.371601307705805,0.22287465457119668,0.32497656089259175,2000,2000
KNN,0.6257739447332747,0.10380824018627507,0.611875,0.611875,0.6109956909818406,0.7002916755782977,0.11284221408042705,0.6895730406328127,0.5174173652434522,0.08578054410580968,0.5175438596491229,0.536340282524493,0.10212501052630743,0.5178125,0.5858823529411764,0.1574713682988436,0.5789473684210527,0.5383732057416268,0.17895543085261223,0.515625,0.5358839627805144,0.09666883962910539,0.5454545454545454,0.5343073593073593,0.20819304322416884,0.52,0.05989087283603729,0.16773966146629687,0.03508771929824561,0.24582757318724616,12.8,12.8,5.30659966456864,4,14.0,18,0.47943880273604894,0.7270682183033015,0.47068810480068246,0.8432976672183097,0.3999609375000001,0.6173976982097186,0.40187364718614715,0.61812994496044,0.3589285714285715,0.75,0.3333333333333333,0.6615384615384615,0.3618996960486322,0.6666666666666666,0.36359717868338565,0.6724137931034483,-0.19327750597599283,0.22667792901031372,0.20789545545325336,0.28809033319418753,2000,2000
SVM_Linear,0.607694224081784,0.0958824093787992,0.556875,0.556875,0.5498614958448753,0.6539210067020353,0.1290810145117516,0.6025514807543728,0.529480664263273,0.08611377428557959,0.5263157894736842,0.5606013138907876,0.07168277380989858,0.5365625,0.511984126984127,0.2849262058968117,0.6041666666666666,0.48538011695906436,0.35715629203748467,0.453125,0.44765501864452395,0.2513410902602312,0.5178571428571429,0.6358225108225108,0.2635564710939952,0.62,0.10875870240542365,0.13956616524837195,0.07065217391304357,0.2687771426803573,12.8,12.8,5.30659966456864,4,14.0,18,0.41267164137653306,0.6986772479909232,0.401825225513266,0.8267692416746145,0.3982964372189554,0.6476395089285714,0.40503239115081224,0.6611722425288521,0.35997435897435903,0.8205223880597015,0.2580522971652004,0.625,0.3157599053814311,0.6666666666666666,0.40382462686567167,0.8334183673469383,-0.18604641833923347,0.3037016977704603,0.22570686876189694,0.3155659103997812,2000,2000
NaiveBayes,0.5726258483674751,0.12487471162955945,0.55,0.549921875,0.5588642659279779,0.6399165479675312,0.13863778623412087,0.6024634295433984,0.5453068670459975,0.10062964093453813,0.5526315789473685,0.521234335839599,0.07714907573691997,0.511875,0.5622222222222222,0.13637276437836676,0.5684210526315789,0.8484210526315789,0.1358470343570791,0.84375,0.6641025641025641,0.10140369196556506,0.6792452830188679,0.19404761904761905,0.1423403350250964,0.18,0.041027300459939894,0.15850847268149196,0.02547770700636931,0.38184145572432987,12.8,12.8,5.30659966456864,4,14.0,18,0.39934777102330304,0.6883513513060727,0.3997850092879964,0.779367505180012,0.4135025062656642,0.6730867346938776,0.4373089517992196,0.5836787811941753,0.38461538461538464,0.7261904761904762,0.7049180327868853,0.9636525974025973,0.5185051958433253,0.7884797297297296,0.08,0.30437801932367137,-0.1281185137329287,0.1808759738127287,0.2844537119772993,0.4903310512936865,2000,2000
SVM_RBF,0.4192496737712048,0.13502778167803262,0.50296875,0.50296875,0.5087719298245614,0.5423703555283844,0.17047506262591133,0.5960505257357538,0.49473714691105997,0.11108820674069766,0.5,0.49308270676691723,0.09765034357629182,0.49124999999999996,0.4604347826086957,0.30218532978119844,0.5538461538461539,0.5480701754385965,0.3246279685177831,0.5625,0.4703403601842804,0.2629987929580244,0.5581395348837209,0.43809523809523804,0.407581217648203,0.42,-0.027765367750475778,0.15745773087513693,-0.017538365173817683,0.260611814455747,12.8,12.8,5.30659966456864,4,14.0,18,0.34094481374639407,0.6499359259334101,0.3576921088399816,0.8067038037831027,0.3611111111111111,0.630439678809244,0.36194292852537535,0.6093400688065321,0.31146630236794176,0.7619047619047619,0.3392857142857143,0.7435975609756097,0.3333333333333333,0.7133776585838268,0.24236363636363648,0.6153846153846154,-0.27020203330887316,0.21010889260776694,0.2338571582641637,0.2897747336303747,2000,2000
