feature,n_valid,mean_benign,mean_malignant,median_benign,median_malignant,shapiro_p_benign,shapiro_p_malignant,normal_in_both_classes,correlation_method,correlation_coefficient,correlation_p_value,class_difference_test,class_difference_stat,class_difference_p_value,cohen_d_malignant_minus_benign,correlation_q_value_fdr,class_difference_q_value_fdr
Post1_Morph_Compacity,113,15.721567458999997,17.731158898253973,15.726982465,16.5978999,0.00044230825815566875,2.918994187644891e-09,False,Spearman,0.347400968432565,0.0001632583448752355,Mann_Whitney_U,939.0,0.00023910467553420368,0.6451523332167716,0.007863610278157176,0.011516875204897477
Post1_Morph_Compactness1,113,0.0363445694,0.03289159390476191,0.035873995000000006,0.033991625,0.0587632068655891,0.00035935746465764595,False,Spearman,-0.347400968432565,0.0001632583448752355,Mann_Whitney_U,2211.0,0.00023910467553420368,-0.7292680203011069,0.007863610278157176,0.011516875204897477
Post1_Morph_Compactness2,113,0.47494428242000003,0.3939713005079365,0.4572585355,0.410531127,0.08104169770253336,0.06437580002156365,True,Pearson_point_biserial_equivalent,-0.3503044828013372,0.00014258579355646967,Welch_t_test,3.9813975129899672,0.00012403536782914625,-0.7463118533268471,0.007863610278157176,0.011516875204897477
Post1_Morph_SphericalDisproportion,113,1.2958150462400002,1.3999829243968251,1.298014273,1.345502894,0.0013300341966999347,1.7152705591341838e-08,False,Spearman,0.347400968432565,0.0001632583448752355,Mann_Whitney_U,939.0,0.00023910467553420368,0.6633359314718513,0.007863610278157176,0.011516875204897477
Post1_Morph_Sphericity,113,0.7760764497,0.7248480635238094,0.7704076195,0.743216536,0.037416169834816514,4.709697243546706e-05,False,Spearman,-0.347400968432565,0.0001632583448752355,Mann_Whitney_U,2211.0,0.00023910467553420368,-0.7198444032577918,0.007863610278157176,0.011516875204897477
Post1_Morph_Asphericity,113,0.29581504624000005,0.3999829243968254,0.298014273,0.345502894,0.0013300341966999026,1.715270559134209e-08,False,Spearman,0.347400968432565,0.0001632583448752355,Mann_Whitney_U,939.0,0.00023910467553420368,0.6633359314718543,0.007863610278157176,0.011516875204897477
Post1_IH_IntensityHistogramMode_Intensity,113,10.9,16.174603174603174,12.0,16.0,0.009223580309961633,0.294284863836892,False,Spearman,0.3008234511301131,0.0012054938056437466,Mann_Whitney_U,1025.0,0.0014690854925194787,0.6589739558980985,0.024884836416503055,0.028465065743802417
Post1_IH_MinimumHistogramGradientGreyLevel_Intensity,113,11.22,17.26984126984127,11.0,18.0,0.0011824090186873422,0.10342454738646355,False,Spearman,0.30263787163014677,0.0011217245601519135,Mann_Whitney_U,1022.5,0.0013746587877509755,0.6488801379095028,0.024884836416503055,0.028465065743802417
ADC_Morph_SurfaceToVolumeRatio_cm,113,15.733274678599999,17.447170453650795,15.726860935000001,16.51665418,0.00027911823858367443,4.843618517710653e-09,False,Spearman,0.3009715937206655,0.0011984464224971865,Mann_Whitney_U,1024.0,0.0014611362366316316,0.5808225912592531,0.024884836416503055,0.028465065743802417
ADC_Morph_Compacity,113,0.036312668400000005,0.033330295095238084,0.035874272,0.03415883,0.025598333558107252,0.002769645656130128,False,Spearman,-0.3009715937206655,0.0011984464224971865,Mann_Whitney_U,2126.0,0.0014611362366316316,-0.640418127737107,0.024884836416503055,0.028465065743802417
ADC_Morph_Compactness1,113,0.47408010146,0.40386755065079366,0.457265593,0.41457988,0.02756545501304284,0.33627240325952307,False,Spearman,-0.3009715937206655,0.0011984464224971865,Mann_Whitney_U,2126.0,0.0014611362366316316,-0.6466853412187945,0.024884836416503055,0.028465065743802417
ADC_Morph_Compactness2,113,1.296482293,1.3855461529523807,1.2980075869999999,1.341108534,0.000803526059666903,3.9003506001520905e-08,False,Spearman,0.3009715937206655,0.0011984464224971865,Mann_Whitney_U,1024.0,0.0014611362366316316,0.5954809843216622,0.024884836416503055,0.028465065743802417
ADC_Morph_SphericalDisproportion,113,0.77563068882,0.7314574642857143,0.7704115855,0.745651806,0.017587800442603174,0.0003174090298972088,False,Spearman,-0.3009715937206655,0.0011984464224971865,Mann_Whitney_U,2126.0,0.0014611362366316316,-0.6351925589953669,0.024884836416503055,0.028465065743802417
