Fold,Feature_Rank_in_Fold,Feature_Name
1,1,Morph_Compactness1
1,2,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist
1,3,IB_90thIntensityPercentile
1,4,IH_IntensityHistogramSkewness_Intensity
1,5,IH_IntensityHistogram90thPercentile
1,6,IH_IntensityHistogramMode_Intensity
1,7,IH_Uniformity_Intensity
1,8,GLCM_DifferenceEntropy
1,9,GLRLM_LowGreyLevelRunEmphasis
1,10,GLSZM_HighGrayLevelZoneEmphasis
2,1,Morph_Compactness2
2,2,NGTDM_Complexity
2,3,GLRLM_LongRunHighGreyLevelEmphasis
2,4,GLCM_NormalisedInverseDifference
2,5,GLCM_JointEntropyLog2
2,6,IH_MinimumHistogramGradientGreyLevel_Intensity
2,7,IH_RootMeanSquare_Intensity
2,8,IH_IntensityHistogramMode_Intensity
2,9,IH_IntensityHistogram10thPercentile
2,10,IH_IntensityHistogramSkewness_Intensity
2,11,IB_MinimumIntensity
2,12,Morph_SphereDiameter_mm
2,13,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
2,14,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist
2,15,Morph_CentreOfMassShift_mm
2,16,Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist
2,17,GLSZM_ZonePercentage
2,18,GLSZM_GreyLevelVariance
3,1,Morph_Compactness2
3,2,GLSZM_NormalisedZoneSizeNonUniformity
3,3,GLSZM_NormalisedGreyLevelNonUniformity
3,4,GLSZM_SmallZoneHighGreyLevelEmphasis
3,5,GLSZM_SmallZoneLowGreyLevelEmphasis
3,6,GLSZM_LowGrayLevelZoneEmphasis
3,7,GLCM_NormalisedInverseDifference
3,8,IH_Uniformity_Intensity
3,9,IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity
3,10,IH_IntensityHistogramSkewness_Intensity
3,11,IB_90thIntensityPercentile
3,12,IB_IntensitySkewness
3,13,Morph_SphereDiameter_mm
3,14,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
3,15,Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm
3,16,Morph_CentreOfMassShift_mm
3,17,GLSZM_ZonePercentage
3,18,GLSZM_ZoneSizeVariance
4,1,Morph_Compactness1
4,2,Morph_Compactness2
4,3,Morph_Sphericity
4,4,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist
4,5,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
4,6,Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
4,7,IB_IntensitySkewness
4,8,IH_MaximumHistogramGradientGreyLevel_Intensity
4,9,IH_MinimumHistogramGradientGreyLevel_Intensity
4,10,GLCM_DifferenceVariance
4,11,GLCM_NormalisedInverseDifference
4,12,GLRLM_LongRunLowGreyLevelEmphasis
4,13,NGTDM_Complexity
4,14,GLSZM_NormalisedGreyLevelNonUniformity
5,1,Morph_Compactness2
5,2,GLSZM_SmallZoneLowGreyLevelEmphasis
5,3,GLRLM_GreyLevelNonUniformity
5,4,GLRLM_LongRunHighGreyLevelEmphasis
5,5,GLRLM_ShortRunLowGreyLevelEmphasis
5,6,GLRLM_LowGreyLevelRunEmphasis
5,7,IH_MinimumHistogramGradientGreyLevel_Intensity
5,8,IH_IntensityHistogramCoefficientOfVariation_Intensity
5,9,IH_IntensityHistogramMode_Intensity
5,10,IH_IntensityHistogramSkewness_Intensity
5,11,IB_IntensityBasedCoefficientOfVariation
5,12,IB_IntensityBasedRobustMeanAbsoluteDeviation
5,13,IB_IntensitySkewness
5,14,Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
5,15,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist
5,16,Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist
5,17,Morph_CentreOfMassShift_mm
5,18,Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist
5,19,GLSZM_LargeZoneLowGreyLevelEmphasis
5,20,GLSZM_ZoneSizeEntropy
