Feature_Original,Feature_Sanitized,MeanAbsSHAP,Selection_Count
IB_IntensitySkewness,IB_IntensitySkewness,0.05181349939877365,5
GLSZM_GreyLevelVariance,GLSZM_GreyLevelVariance,0.04047409637728482,4
Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,0.0355189852452116,3
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,0.03298431890450365,2
Morph_Asphericity,Morph_Asphericity,0.02978437482825225,3
Morph_SphericalDisproportion,Morph_SphericalDisproportion,0.029714348172057512,4
Morph_Compacity,Morph_Compacity,0.02567602526020267,3
IB_MinimumIntensity,IB_MinimumIntensity,0.02081546862287018,2
GLRLM_ShortRunLowGreyLevelEmphasis,GLRLM_ShortRunLowGreyLevelEmphasis,0.020785258765176444,2
IH_IntensityHistogramMode_Intensity,IH_IntensityHistogramMode_Intensity,0.020341562413180567,2
NGTDM_Strength,NGTDM_Strength,0.015909792347547844,2
GLCM_ClusterShade,GLCM_ClusterShade,0.013342006081288353,2
Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,0.009509832598589875,2
IH_MinimumHistogramGradientGreyLevel_Intensity,IH_MinimumHistogramGradientGreyLevel_Intensity,0.009379119799147125,2
GLRLM_LongRunLowGreyLevelEmphasis,GLRLM_LongRunLowGreyLevelEmphasis,0.0038487473980658034,2
GLSZM_ZoneSizeVariance,GLSZM_ZoneSizeVariance,0.0028516486509072084,2
IH_MaximumHistogramGradient_Intensity,IH_MaximumHistogramGradient_Intensity,0.0026734408679307885,2
IH_MinimumHistogramGradient_Intensity,IH_MinimumHistogramGradient_Intensity,0.0020843596843452047,2
