Experiment_ID,FS_METHOD,Best_Model_No_SMOTE,Best_Model_SMOTE,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Mean_Specificity_No_SMOTE,Mean_Specificity_SMOTE,Delta_Mean_Specificity_SMOTE_minus_No_SMOTE,Pooled_Specificity_No_SMOTE,Pooled_Specificity_SMOTE,Delta_Pooled_Specificity_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
corr_mrmr_auto_k,corr_mrmr,LogisticRegression,ExtraTrees,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.715084129055421,0.6851080985291511,-0.029976030526269848,0.1095810933770847,0.1187652801057351,0.0091841867286504,0.6321875,0.6040625,-0.028125000000000067,0.8078322689893772,0.7962509123293213,-0.011581356660055886,0.7356387137813727,0.7191134477965746,-0.016525265984798088,0.643905407458039,0.6047387407913724,-0.03916666666666668,0.6146875,0.58125,-0.03343750000000001,0.6401656314699793,0.5941568898090637,-0.04600874166091562,0.639344262295082,0.6,-0.03934426229508203,0.6403679653679654,0.6153679653679653,-0.025000000000000022,0.62,0.6,-0.020000000000000018,14.0,14.0,0.0,53,53,0
elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_Linear,SVM_RBF,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7912903240654436,0.802000283076838,0.010709959011394377,0.1117114349870889,0.095892962648782,-0.015818472338306896,0.735625,0.7234375000000001,-0.012187499999999907,0.8282404881379927,0.8440880904250359,0.015847602287043183,0.7809075126125268,0.7968824456939129,0.01597493308138609,0.7103083466241361,0.7189845826687933,0.00867623604465717,0.6893750000000001,0.7003125,0.010937499999999933,0.7189968503872842,0.7010839118255998,-0.01791293856168441,0.7244094488188977,0.7008547008547008,-0.023554747964196876,0.6757575757575757,0.7636363636363637,0.087878787878788,0.66,0.76,0.09999999999999998,13.2,13.2,0.0,37,37,0
mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,ExtraTrees,KNN,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7186949927619783,0.7251465382924713,0.006451545530492986,0.0918503439620147,0.0807778479059722,-0.011072496056042505,0.6146874999999999,0.6348437500000002,0.02015625000000021,0.7970884221629027,0.7875762442091692,-0.009512177953733492,0.6569320852450984,0.7324214800631004,0.07548939481800199,0.6652618288144604,0.6420839978734716,-0.023177830940988797,0.63125,0.6012500000000001,-0.029999999999999916,0.6267436267436267,0.6017391304347826,-0.02500449630884416,0.6260869565217392,0.6101694915254238,-0.01591746499631541,0.7386363636363636,0.6787878787878788,-0.05984848484848482,0.7,0.64,-0.05999999999999994,10.8,10.8,0.0,42,42,0
