fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.7777777777777778,0.8185185185185185,0.7083333333333334,0.7083333333333334,0.6666666666666666,0.7777777777777778,0.5833333333333334,16
2,0.4785714285714286,0.5063595617152623,0.5,0.4857142857142857,0.4,0.4,0.4,12
3,0.875,0.9148860398860399,0.7058823529411765,0.7013888888888888,0.7368421052631579,0.7,0.7777777777777778,4
4,0.725,0.7921691328489573,0.6071428571428571,0.65,0.6206896551724138,0.8181818181818182,0.5,4
5,0.7142857142857144,0.8891647568118156,0.75,0.7738095238095238,0.8,0.9090909090909091,0.7142857142857143,6
