metric,mean,std,min,max,pooled
AUC,0.6861469032057268,0.11595089156613916,0.49019607843137253,0.8148148148148149,0.655048076923077
PR_AUC,0.7355168333377771,0.0971848768917132,0.5983899298808021,0.8983102451182037,0.7263256204064201
Accuracy,0.6248709392202161,0.09729372403884404,0.5,0.7307692307692307,0.6379310344827587
Bal_Accuracy,0.6539565826330531,0.07738915884846347,0.5024509803921569,0.7156862745098038,0.6304086538461539
F1_Score,0.6515741677506384,0.10708412966667183,0.5,0.7878787878787878,0.6818181818181818
Precision,0.6534803921568628,0.18250997349941986,0.3333333333333333,0.8333333333333334,0.6617647058823529
Recall,0.7352941176470588,0.1764705882352941,0.5,1.0,0.703125
