Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC,Kappa
1,90,27,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",LogisticRegression,0.654320987654321,0.7407407407407407,0.6944444444444444,0.7723016477480964,0.7894736842105263,0.8333333333333334,0.8108108108108109,0.5555555555555556,0.6904285714285714,0.4
1,90,27,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",SVM_RBF,0.6728395061728395,0.7037037037037037,0.6388888888888888,0.8143531147995635,0.75,0.8333333333333334,0.7894736842105263,0.4444444444444444,0.7172142857142858,0.2941176470588236
1,90,27,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",SVM_Linear,0.6666666666666667,0.7037037037037037,0.6388888888888888,0.8121601323434231,0.75,0.8333333333333334,0.7894736842105263,0.4444444444444444,0.7247692307692308,0.2941176470588236
1,90,27,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",RandomForest,0.8024691358024691,0.7777777777777778,0.7222222222222222,0.9086061405914349,0.8,0.8888888888888888,0.8421052631578947,0.5555555555555556,0.750578947368421,0.47058823529411764
1,90,27,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",GradientBoosting,0.7253086419753086,0.7037037037037037,0.6666666666666667,0.7849541256339502,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.7176842105263157,0.33333333333333337
1,90,27,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",ExtraTrees,0.7469135802469136,0.7777777777777778,0.75,0.8624313277499553,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.7703157894736842,0.5
1,90,27,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",KNN,0.648148148148148,0.6296296296296297,0.5833333333333333,0.8016058016058016,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.4444444444444444,0.6747692307692307,0.16666666666666663
1,90,27,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",NaiveBayes,0.6790123456790123,0.6666666666666666,0.5277777777777778,0.822569671231952,0.68,0.9444444444444444,0.7906976744186046,0.1111111111111111,0.6863076923076923,0.06896551724137945
1,90,27,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",XGBoost,0.8148148148148148,0.7777777777777778,0.7222222222222222,0.9145677715530658,0.8,0.8888888888888888,0.8421052631578947,0.5555555555555556,0.6747692307692307,0.47058823529411764
1,90,27,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",LightGBM,0.7438271604938271,0.7037037037037037,0.6944444444444444,0.7978186839151752,0.8125,0.7222222222222222,0.7647058823529411,0.6666666666666666,0.6689999999999999,0.36842105263157887
