Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
SVM_RBF,0.7559943977591036,0.1839374122358487,0.7133413461538461,0.8328546045814754,0.1338146082183603,0.7452620340191469,0.6728406681688106,0.1438875934820609,0.6637931034482759,0.6855648926237162,0.155948184106682,0.6646634615384616,0.6896428571428571,0.1045042828056178,0.711864406779661,0.691764705882353,0.2212765730919293,0.65625,0.6724549643904483,0.1321954481692872,0.6829268292682927,0.6793650793650793,0.137953768076411,0.6730769230769231,15.2,15.2,2.4,12,14.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/Post1_Post2_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,41,4,1.853658536585366
SVM_RBF,0.7523062558356676,0.1849647835403156,0.658653846153846,0.8346301804775091,0.1332763417469493,0.7080020743693619,0.5680746888755788,0.1438788888200367,0.603448275862069,0.5977941176470589,0.0819406567002654,0.5865384615384616,0.5874065394828619,0.1695051864279652,0.6153846153846154,0.7705882352941177,0.1845222016630367,0.75,0.6319887955182073,0.1367465780356291,0.676056338028169,0.425,0.1841731606027864,0.4230769230769231,15.2,15.2,2.4,12,14.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/Post1_Post2_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,41,4,1.853658536585366
SVM_Linear,0.7386064425770308,0.1609812780819452,0.6941105769230769,0.7657839592976631,0.1272882695181485,0.7340266731934922,0.6417443883517298,0.1333442082748532,0.6551724137931034,0.6625583566760037,0.1427929437165086,0.6514423076923077,0.642389306599833,0.1519760188589395,0.6875,0.7235294117647058,0.2084711193725806,0.6875,0.6574764195434823,0.130999118548934,0.6875,0.6015873015873016,0.1103602748937694,0.6153846153846154,15.2,15.2,2.4,12,14.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/Post1_Post2_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,41,4,1.853658536585366
KNN,0.7359379863056332,0.1580792902247267,0.7016225961538461,0.7927397335494168,0.0900503316916459,0.7400868932097633,0.6586553910803077,0.1088147967025194,0.6637931034482759,0.6810690943043884,0.117842012377325,0.6574519230769231,0.7030555555555555,0.2176161531767731,0.6865671641791045,0.7470588235294117,0.1680336100833611,0.71875,0.678918918918919,0.1015936312785004,0.7022900763358778,0.615079365079365,0.2541913702478721,0.5961538461538461,15.2,15.2,2.4,12,14.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/Post1_Post2_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,41,4,1.853658536585366
SVM_Linear,0.7306178026766261,0.1505900185328672,0.6914062499999999,0.7542981872270803,0.1349465391299994,0.7260480698154287,0.6014080222089121,0.0974482190176741,0.6206896551724138,0.619967320261438,0.080776249147984,0.6057692307692308,0.5963853367433931,0.1466025624054832,0.631578947368421,0.7788235294117647,0.16957508467508,0.75,0.6505882352941177,0.1135522683483638,0.6857142857142857,0.4611111111111111,0.0777777777777777,0.4615384615384615,15.2,15.2,2.4,12,14.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/Post1_Post2_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,41,4,1.853658536585366
KNN,0.7272047152194212,0.1771482217571386,0.6721754807692307,0.8073881619894057,0.1307051186886671,0.7332849005797802,0.5954013481265983,0.0757820507350217,0.6120689655172413,0.5987044817927171,0.0581445912692499,0.5889423076923077,0.5807056277056277,0.1300912112464458,0.611764705882353,0.8176470588235294,0.1768623103337989,0.8125,0.654720133667502,0.1127490282700664,0.697986577181208,0.3797619047619047,0.1279083430339361,0.3653846153846153,15.2,15.2,2.4,12,14.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/Post1_Post2_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,41,4,1.853658536585366
LightGBM,0.7231271397447868,0.0948903911085609,0.6505408653846154,0.7476424732424736,0.0805269194418633,0.6837437920867164,0.6179743874960782,0.1055502917760573,0.6293103448275862,0.6489098972922502,0.0651967635806973,0.6262019230769231,0.6316666666666667,0.1570130135363088,0.6666666666666666,0.7164705882352941,0.2335938568657102,0.65625,0.6285714285714286,0.152529689314733,0.6614173228346457,0.5813492063492064,0.138786810560616,0.5961538461538461,15.2,15.2,2.4,12,14.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/Post1_Post2_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,41,4,1.853658536585366
XGBoost,0.7180788982259569,0.0592075457776064,0.7160456730769231,0.7212031645350304,0.15482804386055,0.7182690282795262,0.611431505091127,0.0926719429773908,0.6379310344827587,0.6201680672268907,0.078675728681884,0.6358173076923077,0.6292759528053645,0.1929430054987588,0.6774193548387096,0.6450980392156862,0.1127067283388228,0.65625,0.6153471915081822,0.1368390346982811,0.6666666666666666,0.5952380952380952,0.1358974907492317,0.6153846153846154,15.2,15.2,2.4,12,14.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/Post1_Post2_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,41,4,1.853658536585366
LogisticRegression,0.7167841581076876,0.1562032096770755,0.689002403846154,0.7376520984374524,0.1546087509382462,0.7246742300563318,0.627951284903454,0.1482438614514802,0.6379310344827587,0.6483426704014938,0.1593794732706207,0.6340144230769231,0.6290559732664995,0.1579183425972193,0.671875,0.7117647058823529,0.2204116940611199,0.671875,0.6449764195434824,0.1419865470711388,0.671875,0.5849206349206348,0.1291384713088352,0.5961538461538461,15.2,15.2,2.4,12,14.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/Post1_Post2_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,41,4,1.853658536585366
LogisticRegression,0.7158037659508247,0.1508596619034656,0.6956129807692308,0.7355090724494981,0.1516692169617102,0.7306788408666144,0.6348478366275919,0.1403146837166791,0.646551724137931,0.6566760037348273,0.1492235703704788,0.6436298076923077,0.6366750208855472,0.1539862713731146,0.6825396825396826,0.7117647058823529,0.2204116940611199,0.671875,0.6482022259950952,0.1388037143568125,0.6771653543307087,0.6015873015873016,0.1103602748937694,0.6153846153846154,15.2,15.2,2.4,12,14.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/Post1_Post2_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,41,4,1.853658536585366
