Feature_Original,Feature_Sanitized,MeanAbsSHAP,Selection_Count
Post2_GLRLM_ShortRunHighGreyLevelEmphasis,Post2_GLRLM_ShortRunHighGreyLevelEmphasis,0.047888544200488894,2
Post2_GLCM_Autocorrelation,Post2_GLCM_Autocorrelation,0.04744931704152576,2
Post2_GLRLM_HighGreyLevelRunEmphasis,Post2_GLRLM_HighGreyLevelRunEmphasis,0.046359628492839554,2
Post2_IH_IntensityHistogramMode_Intensity,Post2_IH_IntensityHistogramMode_Intensity,0.03841622012000659,4
Pre_GLCM_ClusterProminence,Pre_GLCM_ClusterProminence,0.024834694848474097,2
Pre_IB_StandardDeviation,Pre_IB_StandardDeviation,0.022860381263569856,2
Pre_IH_IntensityHistogramVariance_Intensity,Pre_IH_IntensityHistogramVariance_Intensity,0.022462451131645682,2
Pre_Morph_Compactness2,Pre_Morph_Compactness2,0.020824922623560175,2
Post2_Morph_Compactness2,Post2_Morph_Compactness2,0.02080501531748501,2
Pre_Morph_Compactness1,Pre_Morph_Compactness1,0.020097710098643508,3
Post2_Morph_Compactness1,Post2_Morph_Compactness1,0.020037228069269414,4
Post2_Morph_Sphericity,Post2_Morph_Sphericity,0.01966515096951089,2
Pre_IB_IntensityBasedQuartileCoefficientOfDispersion,Pre_IB_IntensityBasedQuartileCoefficientOfDispersion,0.009360645989087691,2
Pre_IB_IntensityBasedCoefficientOfVariation,Pre_IB_IntensityBasedCoefficientOfVariation,0.005841116754636224,4
Pre_IB_TotalLesionGlycolysis,Pre_IB_TotalLesionGlycolysis,0.002457873780255848,3
Post2_Morph_Volume_cm3,Post2_Morph_Volume_cm3,0.0023914368235992303,2
