model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
SVM_RBF,0.8015481081031319,0.03982360227546053,0.7390625000000001,0.8418781897663958,0.05820526414797202,0.7816540913636056,0.7378693769998117,0.13180796060399705,0.7280701754385965,0.7608466241360978,0.08152104756247484,0.7381249999999999,0.7349542483660131,0.14000329783804305,0.7304347826086957,0.8520634920634921,0.0948266243590205,0.8235294117647058,0.7027538543328017,0.22225113298859303,0.65625,114,5
KNN,0.792024499955122,0.08158039570071168,0.7731249999999998,0.8022300827221504,0.11710376431010687,0.8035607882699738,0.7225310920963095,0.12210069146317219,0.7192982456140351,0.7265024303182198,0.0981264404083504,0.7128125000000001,0.7427609427609427,0.125541825846386,0.7538461538461538,0.7415404040404041,0.14076533161193483,0.7424242424242424,0.7808187134502924,0.19675226325681575,0.765625,114,5
SVM_Linear,0.777127978348074,0.05314256191880291,0.71875,0.8313105933091001,0.07560366512844045,0.7640426297254302,0.7014680971202709,0.11859328759054946,0.6929824561403509,0.723346624136098,0.08175399099082362,0.6959375,0.7085385147456454,0.13534987211911836,0.7107438016528925,0.7808333333333333,0.11924531204388894,0.7543859649122807,0.72093567251462,0.24129037650073734,0.671875,114,5
LogisticRegression,0.7606157151372464,0.059234999828342384,0.7206250000000001,0.8135943102705777,0.0737989593866654,0.7657069248822257,0.7109542631281762,0.12406429392688356,0.7017543859649122,0.7333466241360977,0.08695531613794615,0.708125,0.7152271528494439,0.1278770736182751,0.711864406779661,0.815595238095238,0.1087657513288605,0.7777777777777778,0.7076023391812866,0.2383773790373195,0.65625,114,5
ExtraTrees,0.7595731293338949,0.04365541588334265,0.715625,0.7818817233804431,0.06720400383608491,0.7545786377384793,0.6917242178111743,0.13083610021539632,0.6842105263157895,0.7037831320726057,0.08414418937974578,0.6903125,0.6746761133603238,0.16470564645631888,0.6949152542372882,0.7523249299719887,0.07426855913891312,0.7592592592592593,0.6671982987772461,0.25940347181226336,0.640625,114,5
RandomForest,0.7519359809072729,0.04233777930381891,0.7306250000000001,0.7725170353508946,0.07299531295476767,0.7528294996608861,0.7237168628472975,0.08472366859564731,0.7192982456140351,0.7168485607959292,0.0858912839957919,0.7171875,0.7292307692307693,0.1264130194216163,0.746031746031746,0.747626491155903,0.05860445125181719,0.7580645161290323,0.7469005847953216,0.2223115856022485,0.734375,114,5
XGBoost,0.7081639014892602,0.056174358334404526,0.6609375,0.778248227696021,0.0430943719998086,0.7445443267798331,0.648421144073318,0.12078603134349548,0.6403508771929824,0.6443132452342979,0.10242388085709933,0.63375,0.6836156406136122,0.10445740513995617,0.6821705426356589,0.6965969977734684,0.09463711257780812,0.676923076923077,0.7266135034556087,0.21146110937709622,0.6875,114,5
NaiveBayes,0.7021624884065074,0.13010431341329623,0.6068749999999999,0.7729690501227165,0.08439689970142862,0.6719524667260129,0.5753898275637406,0.14879330389357553,0.5789473684210527,0.5491604010025062,0.14088535895386894,0.5396875,0.685672514619883,0.12802210104672304,0.6962025316455697,0.5857289002557544,0.15665711344865885,0.5851063829787234,0.8673684210526316,0.16810496654886004,0.859375,114,5
GradientBoosting,0.7015457951582353,0.08167465157500214,0.6434375,0.7532281354435871,0.0736952841131217,0.7213676524998822,0.6304217521608826,0.11854036985363244,0.6228070175438597,0.6467050201260728,0.1022569951714366,0.6268750000000001,0.6416201227965934,0.1074527356454158,0.6386554621848739,0.6976800976800976,0.05422455287451736,0.6909090909090909,0.639946836788942,0.21867257929040848,0.59375,114,5
LightGBM,0.6458991602053803,0.07094082334261045,0.6096874999999998,0.7370977641359253,0.04974772469273886,0.6889821111836195,0.5933298585472497,0.11873570141925548,0.5877192982456141,0.5894395078605605,0.11073416966927009,0.5803125,0.6336188237050305,0.10738725386229461,0.6356589147286822,0.641131221719457,0.09761329456217023,0.6307692307692307,0.6736842105263158,0.20430575943034796,0.640625,114,5
