feature,variance,log10_variance
ADC_Morph_Compacity,2.3439941326774003e-05,-4.6300434612202706
T2_Morph_Compactness1,2.4859845582611313e-05,-4.604501555844451
ADC_GLCM_InverseDifferenceMoment,0.00010380891210831233,-3.9837653560485227
T2_GLSZM_SmallZoneLowGreyLevelEmphasis,0.00013439081004646943,-3.871630425093517
T2_GLCM_NormalisedInverseDifferenceMoment,0.0001344595082720453,-3.8714084780941747
ADC_GLSZM_HighGrayLevelZoneEmphasis,0.0002681378958987018,-3.5716418012693807
ADC_IH_Uniformity_Intensity,0.0003451327032100712,-3.4620138857244247
T2_IH_RootMeanSquare_Intensity,0.00037603313063220623,-3.4247738884469796
ADC_GLCM_InverseDifference,0.0007265953479623519,-3.138707386443646
T2_NGTDM_Coarseness,0.0007945842869749326,-3.0998600268885728
T2_GLCM_NormalisedInverseDifference,0.0008079709232356321,-3.0926042675313865
T2_Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,0.0029461290459869313,-2.5307482340151535
ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0.003567340288228816,-2.447655461257259
T2_GLRLM_ShortRunLowGreyLevelEmphasis,0.004129664591418583,-2.384085219911893
ADC_Morph_SphericalDisproportion,0.0052180005089197574,-2.2824958827951454
T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0.005238006931347214,-2.2808339311345076
ADC_GLRLM_RunEntropy,0.005453165104851857,-2.263351352950465
T2_Morph_Sphericity,0.005598491404246847,-2.251928984179856
T2_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,0.005880299666985648,-2.230600541128563
ADC_Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm,0.006950365071914307,-2.1579923831813757
ADC_GLRLM_HighGreyLevelRunEmphasis,0.007126624225935302,-2.1471161401045307
ADC_GLSZM_NormalisedZoneSizeNonUniformity,0.00890821769752067,-2.0502091782443093
T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0.010034076054966711,-1.9985226114444568
ADC_GLCM_NormalisedInverseDifferenceMoment,0.011405445154044817,-1.942887759523089
T2_GLSZM_ZonePercentage,0.01144498314438152,-1.9413848425589613
T2_GLCM_InverseVariance,0.011651101070919061,-1.9336330302720752
ADC_Morph_Compactness1,0.012769604875587181,-1.893822540682763
T2_Morph_Compactness2,0.013126397794516088,-1.8818544385843687
ADC_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,0.013203193767325457,-1.879321003022247
T2_GLSZM_NormalisedZoneSizeNonUniformity,0.01495493808556264,-1.8252153806079128
T2_GLSZM_SmallZoneEmphasis,0.015216558089007733,-1.8176835717154172
ADC_GLSZM_ZoneSizeNonUniformity,0.016006809531913413,-1.795695222754648
T2_GLRLM_ShortRunsEmphasis,0.016710417359612484,-1.7770127030002414
T2_GLRLM_RunPercentage,0.017663009239497776,-1.7529353038610076
ADC_NGTDM_Strength,0.017731775782668345,-1.75124776894338
ADC_GLCM_ClusterProminence,0.017779714965068437,-1.7500752056636613
ADC_GLSZM_GreyLevelNonUniformity,0.018457892906577848,-1.7338178781119562
ADC_NGTDM_Coarseness,0.01947662001219475,-1.7104864086987848
ADC_GLRLM_RunLengthNonUniformity,0.020548033273406208,-1.6872297396734497
T2_IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity,0.021624669682851223,-1.6650505176470245
ADC_GLCM_Dissimilarity,0.021683653000298845,-1.6638675512543348
T2_GLSZM_NormalisedGreyLevelNonUniformity,0.02180511490740198,-1.661441620343299
ADC_GLSZM_LargeZoneEmphasis,0.0223890182058499,-1.6499649504895806
T2_GLSZM_LowGrayLevelZoneEmphasis,0.022719297266818626,-1.64360510594643
T2_IB_IntensityBasedQuartileCoefficientOfDispersion,0.02283727000541343,-1.641355813386466
ADC_GLCM_InverseVariance,0.023222059183577632,-1.6340992724162207
ADC_Morph_Sphericity,0.023833972605674953,-1.6228035641425818
ADC_Morph_Compactness2,0.023833972605674963,-1.6228035641425815
T2_GLCM_InverseDifference,0.02398020085148468,-1.6201471836741814
T2_IH_IntensityHistogramCoefficientOfVariation_Intensity,0.024521508457285884,-1.6104528173934518
T2_NGTDM_Contrast,0.026068405930525625,-1.5838855248849315
T2_Morph_Asphericity,0.026765141288009088,-1.5724304597016203
T2_Morph_SphericalDisproportion,0.02676514128800909,-1.5724304597016203
T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,0.027964583793977683,-1.5533916400185381
ADC_Morph_CentreOfMassShift_mm,0.028124947465735253,-1.5509082800780318
ADC_GLCM_NormalisedInverseDifference,0.028339160917768176,-1.5476130127245358
T2_GLCM_Correlation,0.02865617482891268,-1.5427817818776954
ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,0.030964555953092075,-1.5091351435914444
T2_GLCM_InverseDifferenceMoment,0.03198592854407274,-1.4950410372819531
T2_GLRLM_LowGreyLevelRunEmphasis,0.03432756267644663,-1.4643570312177971
T2_IB_IntensityBasedCoefficientOfVariation,0.034887986375766955,-1.4573240959200489
ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,0.03743442157235297,-1.4267288730860097
T2_IH_Uniformity_Intensity,0.03786147836108074,-1.421802432317311
T2_GLCM_AngularSecondMoment,0.03794048786407507,-1.420897088952159
T2_Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,0.03878693236513438,-1.4113145671166905
T2_GLCM_JointMaximum,0.042827802047549386,-1.3682742133148562
ADC_IH_AreaUnderCurveCIVH_Intensity,0.04291786667327222,-1.3673618737195519
ADC_GLCM_SumEntropy,0.04444317976154025,-1.3521948762855693
ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,0.04812147377261083,-1.3176610803773818
T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,0.04847934383444222,-1.3144432669476938
ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,0.05226997793966428,-1.281747683186156
ADC_GLRLM_LongRunsEmphasis,0.05283257600546224,-1.277098213501635
ADC_LOCAL_INTENSITY_HISTOGRAM_LocalIntensityPeak_Intensity,0.0558434424903828,-1.2530278173023566
T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,0.057469298801056085,-1.240564101774525
ADC_IH_IntensityHistogramCoefficientOfVariation_Intensity,0.06002962041324902,-1.2216344028130128
T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,0.06675085872140268,-1.1755431429071757
ADC_Morph_MaxIntensityCoor_RoiCentroidCoor_Dist_cm,0.08275960275697525,-1.0821816025934632
T2_Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,0.0857534559289268,-1.066748368532386
ADC_Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm,0.09282101892516095,-1.0323536685006955
ADC_IH_IntensityHistogramMedianAbsoluteDeviation_Intensity,0.10530433318005053,-0.9775537576093851
ADC_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,0.10595982646915428,-0.9748587616159934
T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,0.1079863409527904,-0.9666311743607304
ADC_IB_IntensityBasedCoefficientOfVariation,0.11183930946966583,-0.9514055230540915
T2_IH_IntensityHistogramEntropyLog10_Intensity,0.1170846820204314,-0.9314999191779825
ADC_IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity,0.11915433453421616,-0.9238901544884365
ADC_Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,0.12689951127797203,-0.8965400504762515
T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,0.14379878987140685,-0.8422447687093773
T2_Morph_CentreOfMassShift_mm,0.15350591157698049,-0.8138748949994301
ADC_Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,0.3051690046919128,-0.5154595787591479
ADC_GLCM_JointEntropyLog2,0.3748231718439644,-0.426173568549111
T2_GLCM_JointEntropyLog10,0.3844082546945835,-0.4152072949622591
T2_Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm,0.6372025549882803,-0.19572249147806067
T2_GLRLM_RunEntropy,0.6798470671633042,-0.1675887716415529
ADC_GLRLM_RunLengthVariance,0.6985279658813316,-0.15581620202617572
T2_IB_IntensitySkewness,0.9095876913394919,-0.041155425210242916
ADC_IB_IntensityBasedMedianAbsoluteDeviation,0.9363432028029117,-0.028564937838459682
ADC_GLCM_Contrast,1.140375607460678,0.057047919214334365
ADC_GLCM_JointEntropyLog10,1.140375607460678,0.057047919214334365
T2_IH_IntensityHistogramSkewness_Intensity,1.1652793631667593,0.06643005526569123
