Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LogisticRegression,0.7150000000000001,0.7146546644210198,0.6178969170001025,0.8048670476074512,0.7583947247864167,0.762727579305732,0.6492506240522059,0.8639646914005462,0.6929824561403509,0.698125,0.65625,0.74,0.7636363636363637,0.6271186440677966,0.7058823529411765,0.3885994483604046,0.21654692347717466,37,13,22,42,8.8,5.019960159204453
KNN,0.69640625,0.695113159122011,0.5962199315156337,0.7855724605455208,0.7161931771569332,0.7229454821692377,0.6017875476879258,0.8354182147125347,0.6666666666666666,0.6571875,0.734375,0.58,0.6911764705882353,0.6304347826086957,0.7121212121212122,0.31715006305170235,0.21949639798001808,29,21,17,47,8.8,5.019960159204453
SVM_RBF,0.68125,0.6805830203996484,0.5819942157654021,0.7791120556619837,0.726074934421272,0.7319001651713987,0.6071327038936218,0.8428351104021954,0.6929824561403509,0.685,0.75,0.62,0.7164179104477612,0.6595744680851063,0.732824427480916,0.37244416483170806,0.22458337626795533,31,19,16,48,8.8,5.019960159204453
SVM_Linear,0.678125,0.6778025445981927,0.5742151657960481,0.7763365449553227,0.719736333207229,0.7260014245282822,0.6015656026411856,0.8399972075870288,0.6842105263157895,0.6771875,0.734375,0.62,0.7121212121212122,0.6458333333333334,0.7230769230769231,0.35593220338983045,0.23507826430597512,31,19,17,47,8.8,5.019960159204453
RandomForest,0.6771875,0.6774945778954834,0.5735410033304056,0.779652315038432,0.6989402193437736,0.7069254923677641,0.5878353676112282,0.8210860399454099,0.6491228070175439,0.6481250000000001,0.65625,0.64,0.7,0.5925925925925926,0.6774193548387096,0.29368029739776946,0.22857062672383124,32,18,22,42,8.8,5.019960159204453
NaiveBayes,0.67421875,0.6751297601760261,0.5725794603035231,0.7725348553974635,0.705342378164023,0.7152176412155986,0.585490723099968,0.8319785980201463,0.631578947368421,0.615,0.75,0.48,0.6486486486486487,0.6,0.6956521739130435,0.2351437699680511,0.2793765008070573,24,26,16,48,8.8,5.019960159204453
GradientBoosting,0.65140625,0.6520870553866613,0.5503194634184533,0.7466390335648145,0.712350206849806,0.7166114197803511,0.5969701487478443,0.8271078717328487,0.6140350877192983,0.6125,0.625,0.6,0.6666666666666666,0.5555555555555556,0.6451612903225806,0.2230483271375464,0.23633713971084502,30,20,24,40,8.8,5.019960159204453
ExtraTrees,0.6453125000000001,0.6447456993594756,0.5435929945273895,0.7437600061576355,0.6706897619654246,0.6847915524928926,0.554649475077506,0.8143967941758306,0.6666666666666666,0.6703125,0.640625,0.7,0.7321428571428571,0.603448275862069,0.6833333333333333,0.33476658476658483,0.24447185189801812,35,15,23,41,8.8,5.019960159204453
LightGBM,0.63234375,0.6333821093222973,0.5332755402423482,0.7335903679653679,0.703209352172646,0.7078730197750688,0.5915986267144278,0.8104276871047856,0.6052631578947368,0.6134375000000001,0.546875,0.68,0.6862745098039216,0.5396825396825397,0.6086956521739131,0.22060164083865097,0.24012654676000997,34,16,29,35,8.8,5.019960159204453
XGBoost,0.591875,0.5936911054307402,0.48213088817961697,0.6981255787037038,0.6298508942723773,0.6408792915712702,0.5172661420833332,0.7578160499867241,0.5877192982456141,0.586875,0.59375,0.58,0.6440677966101694,0.5272727272727272,0.6178861788617886,0.1718701700154559,0.29195695802138494,29,21,26,38,8.8,5.019960159204453
