Feature,Variance
Post2_Morph_Compactness1,2.4959191229249557e-05
Post1_Morph_Compactness1,2.5008665729971155e-05
Post2_GLSZM_SmallZoneLowGreyLevelEmphasis,0.00010764411693253602
Post2_IH_RootMeanSquare_Intensity,0.00012635976515664178
Post1_IH_RootMeanSquare_Intensity,0.00015529979238623244
Post1_GLSZM_SmallZoneLowGreyLevelEmphasis,0.00016896511219720122
Post2_GLCM_NormalisedInverseDifferenceMoment,0.0002616385823742348
Post1_GLCM_NormalisedInverseDifferenceMoment,0.0002959593834144205
Post2_NGTDM_Coarseness,0.00040699697937964256
Post1_NGTDM_Coarseness,0.00046210214325963163
Post2_GLCM_NormalisedInverseDifference,0.0009908369899114932
Post1_GLCM_NormalisedInverseDifference,0.001042069909085772
Post2_Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,0.0027651135798668737
Post2_GLSZM_LowGrayLevelZoneEmphasis,0.002851031789166364
Post1_Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,0.0037216657489023744
Post1_GLSZM_NormalisedGreyLevelNonUniformity,0.003847451438734644
Post2_GLRLM_ShortRunLowGreyLevelEmphasis,0.004125538772997727
Post2_GLSZM_NormalisedZoneSizeNonUniformity,0.004371462841218052
Post1_GLSZM_NormalisedZoneSizeNonUniformity,0.004564856437277513
Post2_GLCM_AngularSecondMoment,0.004977290380027226
Post1_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0.005174522810100115
Post1_GLRLM_ShortRunLowGreyLevelEmphasis,0.005224786717898873
Post1_GLSZM_LowGrayLevelZoneEmphasis,0.005378600174887999
Post2_Morph_Sphericity,0.005607850322749489
Post1_Morph_Sphericity,0.005617884231310984
Post1_GLCM_AngularSecondMoment,0.005642018917149745
Post2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0.005787293958088226
Post2_GLRLM_ShortRunsEmphasis,0.005802513109851342
Post1_GLRLM_ShortRunsEmphasis,0.005902493154242756
Post2_GLSZM_NormalisedGreyLevelNonUniformity,0.00616858702913541
Post2_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,0.006485512491803633
Post1_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,0.007980965999006835
Post2_GLCM_InverseVariance,0.008932617223466026
Post2_GLRLM_RunPercentage,0.009378560908874112
Post1_GLCM_InverseVariance,0.009440352095692776
Post1_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0.009604696891664214
Post2_IH_Uniformity_Intensity,0.009705830766155762
Post1_GLRLM_RunPercentage,0.010097576758344466
Post1_IH_Uniformity_Intensity,0.010771359905706676
Post2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0.010947715616703891
Post2_GLSZM_SmallZoneEmphasis,0.011536316400171723
Post2_GLCM_JointMaximum,0.01166708611674072
Post1_GLSZM_SmallZoneEmphasis,0.012400434635701077
Post1_GLCM_JointMaximum,0.012800947673489637
Post1_GLCM_Correlation,0.01298798854987446
Post2_GLRLM_LowGreyLevelRunEmphasis,0.01299459234916132
Post2_GLCM_Correlation,0.01312165956210957
Post2_Morph_Compactness2,0.013271532616666451
Post1_Morph_Compactness2,0.013305094948204496
Post1_GLRLM_LowGreyLevelRunEmphasis,0.014985082462506976
Post2_GLCM_InverseDifference,0.0195718232456378
Post2_IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity,0.01965876638198881
Post1_GLCM_InverseDifference,0.01972059174744783
Post1_GLSZM_ZonePercentage,0.020895607723289956
Post2_GLSZM_ZonePercentage,0.0226054286187561
