Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LogisticRegression,0.7653968253968254,0.7659169794474959,0.6745060331825038,0.8488916040100251,0.8359820539337195,0.8381267244970283,0.7528164029000349,0.9044148512181216,0.6902654867256637,0.6953968253968255,0.6507936507936508,0.74,0.7592592592592593,0.6271186440677966,0.7008547008547008,0.38366838086333166,0.19940580031115562,37,13,22,41,5.6,1.6733200530681511
SVM_RBF,0.765079365079365,0.765284908075618,0.6729369491550676,0.8466698717948717,0.832102855190535,0.8341297999999526,0.74605335182572,0.9035776143010311,0.6637168141592921,0.6695238095238095,0.6190476190476191,0.72,0.7358490566037735,0.6,0.6724137931034483,0.33219284603421473,0.19873434048423513,36,14,24,39,5.6,1.6733200530681511
SVM_Linear,0.7612698412698412,0.761660454195995,0.667082126685575,0.8420660902305744,0.8261903927398786,0.8285589221062953,0.7398825037512048,0.9005412279049574,0.672566371681416,0.6774603174603174,0.6349206349206349,0.72,0.7407407407407407,0.6101694915254238,0.6837606837606838,0.34844943119837923,0.19957937401484,36,14,23,40,5.6,1.6733200530681511
RandomForest,0.7003174603174603,0.7002291725550684,0.5999307398397956,0.798120886019191,0.7437067534848858,0.7494479329585849,0.6317565397670591,0.8559960131726112,0.6814159292035398,0.6874603174603174,0.6349206349206349,0.74,0.7547169811320755,0.6166666666666667,0.6896551724137931,0.36734059097978233,0.22654456279812726,37,13,23,40,5.6,1.6733200530681511
KNN,0.6941269841269841,0.6941702044466835,0.5946342817366261,0.7914425366300365,0.6910564507134833,0.7039046203218491,0.5795375019220425,0.8321325161268124,0.6371681415929203,0.6415873015873016,0.6031746031746031,0.68,0.7037037037037037,0.576271186440678,0.6495726495726496,0.27801153186847427,0.24680139725340178,34,16,25,38,5.6,1.6733200530681511
ExtraTrees,0.6907936507936507,0.690751310209185,0.5860012554927809,0.7865968309365627,0.7575324147653713,0.7618869801155793,0.6548966118156663,0.8536744561743308,0.6460176991150443,0.6495238095238096,0.6190476190476191,0.68,0.7090909090909091,0.5862068965517241,0.6610169491525424,0.2941911305434103,0.22971189867290723,34,16,24,39,5.6,1.6733200530681511
GradientBoosting,0.6887301587301586,0.6887621169824096,0.5861084905660378,0.7844444444444444,0.7253167518024826,0.7375145745015234,0.6093681153335011,0.8497174918238071,0.672566371681416,0.6774603174603174,0.6349206349206349,0.72,0.7407407407407407,0.6101694915254238,0.6837606837606838,0.34844943119837923,0.23670861069951027,36,14,23,40,5.6,1.6733200530681511
NaiveBayes,0.6790476190476191,0.6801993888459269,0.5733442755466178,0.774656082500362,0.7714502495448605,0.7737736112773353,0.6670703689445406,0.8624095123412173,0.5663716814159292,0.5285714285714286,0.8571428571428571,0.2,0.574468085106383,0.5263157894736842,0.6878980891719745,0.061047990503645955,0.3978440824990735,10,40,9,54,5.6,1.6733200530681511
XGBoost,0.6631746031746031,0.6636345235944384,0.5567249293785311,0.7647424156321034,0.6884986689933017,0.7008709018219713,0.5691831897140376,0.8240501498090538,0.6283185840707964,0.6315873015873016,0.6031746031746031,0.66,0.6909090909090909,0.5689655172413793,0.6440677966101694,0.2589006870705809,0.25745796300090895,33,17,25,38,5.6,1.6733200530681511
LightGBM,0.6493650793650795,0.6504863074117684,0.5439550171227447,0.7484126984126984,0.7318984216886637,0.736755671677195,0.6233500856098971,0.8338039420493173,0.6194690265486725,0.6257142857142857,0.5714285714285714,0.68,0.6923076923076923,0.5573770491803278,0.6260869565217392,0.24584820735682145,0.25442170806561426,34,16,27,36,5.6,1.6733200530681511
