Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
SVM_Linear,0.7770315596152917,0.1007745733046511,0.6865625,0.6865625,0.6845952600800246,0.8428949481675712,0.0644388836920264,0.7826902951133206,0.6644587296761209,0.1010098625875118,0.6578947368421053,0.7011855396065922,0.0703803179999263,0.67125,0.7823287823287824,0.1123977718645063,0.7659574468085106,0.6084316852737904,0.2059666069865905,0.5625,0.6520060331825038,0.1031310146308067,0.6486486486486487,0.793939393939394,0.1205855015216456,0.78,0.3682937942823775,0.1567421814595414,0.3302199457667972,0.2306588406586769,8.4,8.4,4.079215610874228,4,8.0,16,0.5323461279655037,0.8102145729818426,0.6064258101805936,0.8983004713868935,0.534476854038734,0.7631629168340699,0.5573553734448811,0.7716763251283599,0.5581283542039356,0.9090909090909092,0.3683941997851772,0.7250122549019606,0.4634146341463415,0.7745821570999685,0.6521739130434783,0.8958333333333334,0.1099379462082498,0.523083667863934,0.1780959169423111,0.2936378222106913,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,30,4,1.4
SVM_Linear,0.7728631035808069,0.112310366718077,0.6746875,0.6746875000000001,0.6768621114188981,0.8452306422006336,0.0699144203581069,0.7867970631061638,0.6354167571558876,0.1168400547240571,0.631578947368421,0.6770188729399255,0.0934153680263413,0.6303125,0.7294117647058824,0.1664196554800658,0.6833333333333333,0.704795321637427,0.2449298183480491,0.640625,0.6648351648351648,0.1099625255901965,0.6612903225806451,0.6492424242424243,0.2429870361243947,0.62,0.3218869647384621,0.1970879588432296,0.258364312267658,0.2350368661338307,8.4,8.4,4.079215610874228,4,8.0,16,0.5173558245689266,0.8048962644013133,0.6114133155924741,0.9010846957625092,0.5042735042735043,0.741393214682981,0.5027390054859724,0.740770596590909,0.4776034599728629,0.84375,0.4347621000820345,0.814021317829457,0.4782512504809542,0.7865205992509363,0.441843365253078,0.7777777777777778,0.0054585046584646,0.4677049621706697,0.1843020925211909,0.2966556734698222,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,30,4,1.4
LogisticRegression,0.7684547111580604,0.0973074806938922,0.70125,0.70125,0.6989843028624192,0.8396512971703315,0.0601498695674403,0.791969760689702,0.6553301770693075,0.1031643830237294,0.6491228070175439,0.6934077618288145,0.0644366184910774,0.66125,0.7733333333333332,0.1176624172981519,0.75,0.6110579479000531,0.2098378164963188,0.5625,0.646588042011383,0.1008650356992831,0.6428571428571429,0.7757575757575758,0.1469462649236889,0.76,0.3558726460289948,0.1491320334985041,0.3115942028985508,0.2263184813758968,8.4,8.4,4.079215610874228,4,8.0,16,0.5662001237240952,0.8210701866439571,0.6086824830894957,0.9003577400378628,0.5318648845244591,0.7480807086614171,0.5525624258787905,0.7564186118234627,0.5415865384615386,0.8889322916666664,0.3728813559322034,0.7272727272727273,0.4615000000000001,0.7669443609022555,0.631578947368421,0.875,0.0986751753993133,0.4922094219529015,0.1736316377589655,0.2850192210661821,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,30,4,1.4
LogisticRegression,0.7682780297852068,0.1018829529278926,0.705,0.705,0.6997537703908895,0.8399400071703418,0.0639812486682444,0.8001904814591709,0.6553301770693074,0.1070949868371927,0.6491228070175439,0.6924986709197235,0.072215116453948,0.6634375,0.7757142857142858,0.1133533395707278,0.7608695652173914,0.5910579479000531,0.2146490790754643,0.546875,0.6370556136554252,0.1112747262536066,0.6363636363636364,0.793939393939394,0.1205855015216456,0.78,0.3542949393665424,0.1614919112509726,0.3144918821407095,0.2261896512936758,8.4,8.4,4.079215610874228,4,8.0,16,0.5637084398976983,0.8280507116774721,0.6280104072100774,0.9040310981601049,0.53125,0.7524238875878217,0.551172138047138,0.7610674677414386,0.53125,0.9019727403156385,0.359364983974359,0.7069070647603027,0.4444444444444444,0.7612289273059163,0.65,0.8936170212765957,0.0959190371280212,0.5041831378639503,0.170938134322817,0.2914247513014444,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,30,4,1.4
SVM_RBF,0.7590463187353139,0.0992441807561101,0.6643749999999999,0.6643749999999999,0.6735149276700523,0.8299844258541009,0.0655348113821218,0.7701067327158005,0.611236589497459,0.1006367382253687,0.6052631578947368,0.6482203615098353,0.0713568008794346,0.615625,0.7284632034632035,0.1392400874487552,0.6938775510204082,0.5805316321105795,0.2262841863151548,0.53125,0.6017952069716775,0.1042403478202129,0.6017699115044248,0.7159090909090909,0.1862773882710501,0.7,0.2716555732790481,0.1464254583970649,0.2239031770045385,0.2386055799393471,8.4,8.4,4.079215610874228,4,8.0,16,0.5030655690776173,0.8024704852806887,0.5702363018356693,0.885224028920536,0.4818097643097643,0.7155172413793104,0.4964494712863274,0.717248358706333,0.4799318181818183,0.840014492753623,0.3333333333333333,0.7142857142857143,0.4096385542168674,0.7368421052631579,0.5555555555555556,0.8214484126984125,-0.0063979224602167,0.429579043638875,0.1806150583229329,0.3096046956300695,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,30,4,1.4
SVM_RBF,0.7535783328845531,0.0946821903947703,0.65,0.65,0.6607032933210217,0.83160237046351,0.0590841108735559,0.7661745157536963,0.6463768115942029,0.1009289739323035,0.6403508771929824,0.685089048378522,0.0640015242531263,0.6425000000000001,0.7447075800016977,0.1456933260186539,0.7017543859649122,0.6876023391812864,0.245073869960236,0.625,0.6627186360550205,0.107082627828265,0.6611570247933884,0.6825757575757576,0.2059770329632803,0.66,0.3393680243419559,0.1496404071085861,0.2807017543859649,0.2421334315110233,8.4,8.4,4.079215610874228,4,8.0,16,0.4852328874508872,0.7945372596153846,0.5707226332991302,0.8815548857886869,0.5080582157258065,0.7551056086770371,0.5152662659245303,0.7550574712643677,0.5,0.8412698412698413,0.4181750339213025,0.8143131868131867,0.4674946412810491,0.7875205291970802,0.5085526315789478,0.7843487394957981,0.027978171485194,0.502919179201157,0.1844371337261439,0.3107025711908515,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,30,4,1.4
RandomForest,0.7519659226118557,0.1327951559291149,0.6768750000000001,0.676875,0.6779778393351801,0.8051148931328017,0.1121575432536311,0.7486562672989392,0.6440125092299006,0.0837083619054983,0.6403508771929824,0.6688729399255715,0.0894255025412107,0.6446875000000001,0.7186813186813186,0.1498056543995778,0.7090909090909091,0.643806485911749,0.2197367060057285,0.609375,0.6466621396033162,0.113093395004579,0.6554621848739496,0.693939393939394,0.1731918261113158,0.68,0.3045128689011176,0.1707661002868964,0.2837879252221882,0.2272787185541846,8.4,8.4,4.079215610874228,4,8.0,16,0.5169160487288136,0.8046980363883116,0.5452704422613164,0.8845544714025411,0.5046611167831618,0.7563025210084033,0.5163813164893617,0.7580530753968254,0.5,0.855072463768116,0.4038377192982456,0.7868852459016393,0.4666666666666667,0.7826637314254262,0.5238095238095238,0.8125,0.0305702873647747,0.5074968816494239,0.1883543685841085,0.2783712511233682,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,30,4,1.4
SVM_Linear,0.7501455429206626,0.125704063209087,0.6778124999999999,0.6778124999999999,0.6795552477685441,0.8116309997007548,0.1424549499831046,0.7748796444400892,0.6486122573079094,0.0680185506636271,0.6491228070175439,0.6818992557150452,0.0716902723045347,0.6415625,0.7071428571428571,0.1726149424799224,0.6818181818181818,0.7448591174906964,0.1545978806362305,0.703125,0.6925977011494253,0.0559558174610012,0.6923076923076923,0.6189393939393939,0.2196656194977903,0.58,0.3239073748391208,0.1274184328204118,0.2843691148775894,0.2335353512139769,10.8,10.8,5.878775382679628,4,12.0,18,0.5244150680673443,0.801903766825879,0.5808036886162589,0.8965752075421944,0.5195806100217866,0.7685363247863246,0.5136499613016836,0.7597916260954234,0.4716913746630728,0.8533709677419353,0.5272727272727272,0.8475211864406775,0.5306122448979592,0.8142878528656972,0.4081443688586546,0.7674418604651163,0.0271084869219733,0.5162740216374787,0.1817074814356531,0.2941437653481223,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Post2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,25,5,2.16
NaiveBayes,0.749079137237032,0.0548892954211417,0.7059375,0.7059375000000001,0.6949830717143736,0.7876402788275951,0.0986831148815346,0.7678293676448443,0.6102795754969668,0.0767687424185546,0.6140350877192983,0.5722117794486216,0.052444207887874,0.5928125,0.6219696969696968,0.0953582968336943,0.6282051282051282,0.7456140350877193,0.1787408509045618,0.765625,0.6636314363143632,0.0929336850915362,0.6901408450704225,0.3988095238095238,0.2568229932981494,0.42,0.1495685700438832,0.1069953968024589,0.1914893617021276,0.287614848595102,8.4,8.4,4.079215610874228,4,8.0,16,0.5531849145034561,0.8223344120049,0.5618442498575608,0.884959186085833,0.4891243961352657,0.7166703539823008,0.4749481606167057,0.6895937499999999,0.4354838709677419,0.7666860465116279,0.5789315155358276,0.9054054054054054,0.5184967320261438,0.7953280992536589,0.2444444444444444,0.5715045592705162,-0.0518505134676679,0.3844447316326448,0.2059296623613366,0.3883978417993637,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,30,4,1.4
SVM_RBF,0.7484975754353744,0.109003675308197,0.6809375,0.6809375,0.6822483841181901,0.8248104257259794,0.122536759802322,0.7912363758518925,0.658136066831719,0.0593225891245729,0.6578947368421053,0.6902325890483785,0.065095856325964,0.6515625,0.7138095238095238,0.1649599690325503,0.6923076923076923,0.7448591174906964,0.1545978806362305,0.703125,0.6979310344827586,0.0518053003071385,0.6976744186046512,0.6356060606060605,0.199609352186357,0.6,0.3398113021354531,0.1157000219901231,0.3037895396179142,0.2359718047556486,10.8,10.8,5.878775382679628,4,12.0,18,0.5181730091613813,0.8124435699435699,0.5938529672071954,0.8997359913978517,0.5356986215538847,0.7698430257058576,0.5347222222222222,0.7592468635545967,0.5,0.8428641456582633,0.5217391304347826,0.8518670309653915,0.5287247885491217,0.8108108108108109,0.4499202127659576,0.7560975609756098,0.0685848007298449,0.5114260246803054,0.1823390320594725,0.3020419173702738,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/ADC_Post2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,25,5,2.16
