Fold,n_train,n_test,n_features,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC
1,90,27,14,"['Post_D2_P1', 'Post_D2_P10', 'Post_D2_P16', 'Post_D2_P20', 'Post_D2_P22', 'Post_D2_P25', 'Post_D2_P3', 'Post_D2_P31', 'Post_D2_P4', 'Post_D2_P49', 'Post_D2_P7']",SVM_RBF,0.7654320987654322,0.7037037037037037,0.6666666666666667,0.8862177640726234,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.7270714285714286
2,97,20,14,"['Post_D2_P13', 'Post_D2_P14', 'Post_D2_P24', 'Post_D2_P26', 'Post_D2_P29', 'Post_D2_P30', 'Post_D2_P33', 'Post_D2_P36', 'Post_D2_P40', 'Post_D2_P48', 'Post_D2_P5']",SVM_RBF,0.5252525252525253,0.55,0.5505050505050505,0.7079436559312721,0.6,0.5454545454545454,0.5714285714285714,0.5555555555555556,0.8017894736842105
3,86,31,14,"['Post_D2_P15', 'Post_D2_P18', 'Post_D2_P27', 'Post_D2_P41', 'Post_D2_P43', 'Post_D2_P46', 'Post_D2_P47', 'Post_D2_P50', 'Post_D2_P6']",SVM_RBF,0.7833333333333333,0.5806451612903226,0.56875,0.8315874941629252,0.5555555555555556,0.9375,0.6976744186046512,0.2,0.6526666666666666
4,91,26,14,"['Post_D2_P11', 'Post_D2_P12', 'Post_D2_P17', 'Post_D2_P19', 'Post_D2_P21', 'Post_D2_P34', 'Post_D2_P35', 'Post_D2_P39']",SVM_RBF,0.7437499999999999,0.6153846153846154,0.66875,0.8405341900746313,0.875,0.4375,0.5833333333333334,0.9,0.7866535947712419
5,104,13,14,"['Post_D2_P2', 'Post_D2_P23', 'Post_D2_P28', 'Post_D2_P32', 'Post_D2_P37', 'Post_D2_P42', 'Post_D2_P44', 'Post_D2_P45', 'Post_D2_P9']",SVM_RBF,1.0,0.6923076923076923,0.7777777777777778,1.0,0.5,1.0,0.6666666666666666,0.5555555555555556,0.6997096774193549
