Fold,Feature_Rank_in_Fold,Feature_Name
1,1,NGTDM_Strength
1,2,IB_IntensitySkewness
1,3,GLSZM_GreyLevelVariance
1,4,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
1,5,Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist
1,6,IB_10thIntensityPercentile
1,7,GLSZM_NormalisedGreyLevelNonUniformity
1,8,IB_IntensityBasedEnergy
1,9,GLCM_InverseDifference
1,10,IB_IntensityBasedQuartileCoefficientOfDispersion
1,11,GLCM_DifferenceVariance
1,12,GLRLM_LongRunsEmphasis
1,13,IH_MaximumHistogramGradientGreyLevel_Intensity
1,14,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
1,15,GLCM_JointVariance
1,16,GLSZM_GreyLevelNonUniformity
1,17,IB_25thIntensityPercentile
1,18,IB_75thIntensityPercentile
1,19,GLCM_InverseDifferenceMoment
1,20,GLRLM_LongRunLowGreyLevelEmphasis
2,1,Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
2,2,GLSZM_GreyLevelVariance
2,3,Morph_Compacity
2,4,IB_IntensityBasedEnergy
2,5,GLCM_ClusterShade
2,6,Morph_SphericalDisproportion
2,7,Morph_Asphericity
2,8,GLCM_DifferenceVariance
2,9,IH_IntensityHistogramMinimumGreyLevel_Intensity
2,10,Morph_Compactness1
2,11,IB_MaximumIntensity
2,12,Morph_Sphericity
2,13,IH_IntensityHistogramCoefficientOfVariation_Intensity
2,14,Morph_SurfaceArea_cm2
2,15,IB_IntensityBasedMedianAbsoluteDeviation
2,16,Morph_Compactness2
2,17,NGTDM_Strength
2,18,IH_IntensityHistogramInterquartileRange_Intensity
2,19,Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm
2,20,GLCM_SumVariance
3,1,IB_IntensitySkewness
3,2,GLSZM_GreyLevelVariance
3,3,Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist
3,4,IB_IntensityBasedEnergy
3,5,GLCM_ClusterProminence
3,6,GLSZM_ZonePercentage
3,7,GLSZM_NormalisedGreyLevelNonUniformity
3,8,GLCM_JointVariance
3,9,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
3,10,IH_IntensityHistogramSkewness_Intensity
3,11,GLSZM_NormalisedZoneSizeNonUniformity
3,12,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
3,13,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
3,14,GLRLM_GreyLevelVariance
3,15,IB_MedianIntensity
3,16,GLSZM_LargeZoneHighGreyLevelEmphasis
3,17,IB_50thIntensityPercentile
3,18,GLCM_SumVariance
3,19,Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist
3,20,GLCM_ClusterTendency
4,1,GLSZM_GreyLevelVariance
4,2,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
4,3,GLCM_InverseDifferenceMoment
4,4,IH_IntensityHistogram25thPercentile
4,5,GLCM_InverseDifference
4,6,GLSZM_NormalisedZoneSizeNonUniformity
5,1,IB_IntensityBasedEnergy
5,2,GLSZM_ZonePercentage
5,3,Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist
5,4,GLSZM_SmallZoneHighGreyLevelEmphasis
5,5,GLSZM_GreyLevelNonUniformity
5,6,Morph_SphericalDisproportion
5,7,NGTDM_Strength
5,8,IH_IntensityHistogramMinimumGreyLevel_Intensity
5,9,Morph_Asphericity
5,10,GLSZM_GreyLevelVariance
5,11,Morph_SurfaceArea_cm2
5,12,Morph_Compacity
5,13,IH_IntensityHistogram25thPercentile
5,14,Morph_Compactness1
5,15,Morph_Sphericity
5,16,Morph_Compactness2
5,17,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
5,18,GLCM_InverseDifferenceMoment
