fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.617283950617284,0.7942028985507248,0.5555555555555556,0.4722222222222222,0.6842105263157895,0.65,0.7222222222222222,6
2,0.5353535353535352,0.7285231999135744,0.6,0.6262626262626263,0.5,0.8,0.36363636363636365,6
3,0.6749999999999999,0.7336581753952454,0.7096774193548387,0.7083333333333333,0.7272727272727273,0.7058823529411765,0.75,6
4,0.6625,0.8140478904265669,0.5769230769230769,0.61875,0.56,0.7777777777777778,0.4375,6
5,0.8611111111111112,0.8125,0.7692307692307693,0.7638888888888888,0.6666666666666666,0.6,0.75,6
6,0.6666666666666666,0.739063714063714,0.631578947368421,0.6388888888888888,0.5882352941176471,0.7142857142857143,0.5,6
7,0.5571428571428572,0.7422627717584676,0.41935483870967744,0.5452380952380953,0.3076923076923077,0.8,0.19047619047619047,6
8,0.5454545454545455,0.68021855506114,0.5405405405405406,0.55,0.5641025641025641,0.6470588235294118,0.5,6
9,0.3,0.30952380952380953,0.5714285714285714,0.4,0.0,0.0,0.0,6
10,0.5,0.5125279684719044,0.4782608695652174,0.4461538461538461,0.25,0.3333333333333333,0.2,6
11,0.6823529411764706,0.6843572168572168,0.48148148148148145,0.5470588235294118,0.5333333333333333,0.4,0.8,6
12,0.538888888888889,0.6940422705567185,0.4642857142857143,0.538888888888889,0.4,0.7142857142857143,0.2777777777777778,6
13,0.5823529411764706,0.72222852683379,0.5185185185185185,0.47352941176470587,0.6285714285714286,0.6111111111111112,0.6470588235294118,6
14,0.6458333333333334,0.3647186147186147,0.6875,0.4583333333333333,0.0,0.0,0.0,6
15,0.7708333333333334,0.9603521671826626,0.5263157894736842,0.71875,0.6086956521739131,1.0,0.4375,6
