file_name,old_column_name,cleaned_column_name,final_column_name
Post1_Pre_T2_M1_triple.csv,Post1__MORPHOLOGICAL_RadiusSphereNorm-MaxIntensityCoor-PerimeterCoor-2DCoronalSmallestDist(IBSI:No)[],Post1_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,Post1_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
Post1_Pre_T2_M1_triple.csv,Post1__MORPHOLOGICAL_RadiusRoiNorm-MaxIntensityCoor-PerimeterCoor-2DCoronalSmallestDist(IBSI:No)[],Post1_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,Post1_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
Post1_Pre_T2_M1_triple.csv,Post1__MORPHOLOGICAL_MaxIntensityCoor-PerimeterCoor-2DSagittalSmallestDist(IBSI:No)[mm],Post1_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,Post1_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
Post1_Pre_T2_M1_triple.csv,Post1__MORPHOLOGICAL_RadiusSphereNorm-MaxIntensityCoor-PerimeterCoor-2DSagittalSmallestDist(IBSI:No)[],Post1_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,Post1_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
Post1_Pre_T2_M1_triple.csv,Post1__MORPHOLOGICAL_RadiusRoiNorm-MaxIntensityCoor-PerimeterCoor-2DSagittalSmallestDist(IBSI:No)[],Post1_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,Post1_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
Post1_Pre_T2_M1_triple.csv,Post1__MORPHOLOGICAL_Maximum3DDiameter(IBSI:L0JK)[mm],Post1_Morph_Maximum3DDiameter_mm,Post1_Morph_Maximum3DDiameter_mm
Post1_Pre_T2_M1_triple.csv,Post1__MORPHOLOGICAL_SphereDiameter(IBSI:No)[mm],Post1_Morph_SphereDiameter_mm,Post1_Morph_SphereDiameter_mm
Post1_Pre_T2_M1_triple.csv,Post1__MORPHOLOGICAL_IntegratedIntensity(IBSI:99N0)[Intensity],Post1_Morph_IntegratedIntensity_Intensity,Post1_Morph_IntegratedIntensity_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_MeanIntensity(IBSI:Q4LE)[],Post1_IB_MeanIntensity,Post1_IB_MeanIntensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_IntensityVariance(IBSI:ECT3)[],Post1_IB_IntensityVariance,Post1_IB_IntensityVariance
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_IntensitySkewness(IBSI:KE2A)[],Post1_IB_IntensitySkewness,Post1_IB_IntensitySkewness
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_IntensityKurtosis(IBSI:IPH6)[],Post1_IB_IntensityKurtosis,Post1_IB_IntensityKurtosis
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_MedianIntensity(IBSI:Y12H)[],Post1_IB_MedianIntensity,Post1_IB_MedianIntensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_MinimumIntensity(IBSI:1GSF)[],Post1_IB_MinimumIntensity,Post1_IB_MinimumIntensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_10thIntensityPercentile(IBSI:QG58)[],Post1_IB_10thIntensityPercentile,Post1_IB_10thIntensityPercentile
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_25thIntensityPercentile(IBSI:No)[],Post1_IB_25thIntensityPercentile,Post1_IB_25thIntensityPercentile
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_50thIntensityPercentile(IBSI:Y12H)[],Post1_IB_50thIntensityPercentile,Post1_IB_50thIntensityPercentile
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_75thIntensityPercentile(IBSI:No)[],Post1_IB_75thIntensityPercentile,Post1_IB_75thIntensityPercentile
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_90thIntensityPercentile(IBSI:8DWT)[],Post1_IB_90thIntensityPercentile,Post1_IB_90thIntensityPercentile
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_StandardDeviation(IBSI:No)[],Post1_IB_StandardDeviation,Post1_IB_StandardDeviation
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_MaximumIntensity(IBSI:84IY)[],Post1_IB_MaximumIntensity,Post1_IB_MaximumIntensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_IntensityInterquartileRange(IBSI:SALO)[],Post1_IB_IntensityInterquartileRange,Post1_IB_IntensityInterquartileRange
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_IntensityRange(IBSI:2OJQ)[],Post1_IB_IntensityRange,Post1_IB_IntensityRange
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_IntensityBasedMeanAbsoluteDeviation(IBSI:4FUA)[],Post1_IB_IntensityBasedMeanAbsoluteDeviation,Post1_IB_IntensityBasedMeanAbsoluteDeviation
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_IntensityBasedRobustMeanAbsoluteDeviation(IBSI:1128)[],Post1_IB_IntensityBasedRobustMeanAbsoluteDeviation,Post1_IB_IntensityBasedRobustMeanAbsoluteDeviation
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_IntensityBasedMedianAbsoluteDeviation(IBSI:N72L)[],Post1_IB_IntensityBasedMedianAbsoluteDeviation,Post1_IB_IntensityBasedMedianAbsoluteDeviation
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_IntensityBasedCoefficientOfVariation(IBSI:7TET)[],Post1_IB_IntensityBasedCoefficientOfVariation,Post1_IB_IntensityBasedCoefficientOfVariation
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_IntensityBasedQuartileCoefficientOfDispersion(IBSI:9S40)[],Post1_IB_IntensityBasedQuartileCoefficientOfDispersion,Post1_IB_IntensityBasedQuartileCoefficientOfDispersion
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_AreaUnderCurveCIVH(IBSI:No)[],Post1_IB_AreaUnderCurveCIVH,Post1_IB_AreaUnderCurveCIVH
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_IntensityBasedEnergy(IBSI:N8CA)[],Post1_IB_IntensityBasedEnergy,Post1_IB_IntensityBasedEnergy
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_RootMeanSquareIntensity(IBSI:5ZWQ)[],Post1_IB_RootMeanSquareIntensity,Post1_IB_RootMeanSquareIntensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-BASED_TotalLesionGlycolysis(IBSI:No)[],Post1_IB_TotalLesionGlycolysis,Post1_IB_TotalLesionGlycolysis
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogramMean(IBSI:X6K6)[Intensity],Post1_IH_IntensityHistogramMean_Intensity,Post1_IH_IntensityHistogramMean_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogramVariance(IBSI:CH89)[Intensity],Post1_IH_IntensityHistogramVariance_Intensity,Post1_IH_IntensityHistogramVariance_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogramSkewness(IBSI:88K1)[Intensity],Post1_IH_IntensityHistogramSkewness_Intensity,Post1_IH_IntensityHistogramSkewness_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogramKurtosis(IBSI:C3I7)[Intensity],Post1_IH_IntensityHistogramKurtosis_Intensity,Post1_IH_IntensityHistogramKurtosis_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogramMedian(IBSI:WIFQ)[Intensity],Post1_IH_IntensityHistogramMedian_Intensity,Post1_IH_IntensityHistogramMedian_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogramMinimumGreyLevel(IBSI:1PR8)[Intensity],Post1_IH_IntensityHistogramMinimumGreyLevel_Intensity,Post1_IH_IntensityHistogramMinimumGreyLevel_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogram10thPercentile(IBSI:GPMT)[],Post1_IH_IntensityHistogram10thPercentile,Post1_IH_IntensityHistogram10thPercentile
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogram25thPercentile(IBSI:No)[],Post1_IH_IntensityHistogram25thPercentile,Post1_IH_IntensityHistogram25thPercentile
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogram50thPercentile(IBSI:No)[],Post1_IH_IntensityHistogram50thPercentile,Post1_IH_IntensityHistogram50thPercentile
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogram75thPercentile(IBSI:No)[],Post1_IH_IntensityHistogram75thPercentile,Post1_IH_IntensityHistogram75thPercentile
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogram90thPercentile(IBSI:OZ0C)[],Post1_IH_IntensityHistogram90thPercentile,Post1_IH_IntensityHistogram90thPercentile
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogramStd(IBSI:No)[Intensity],Post1_IH_IntensityHistogramStd_Intensity,Post1_IH_IntensityHistogramStd_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogramMaximumGreyLevel(IBSI:3NCY)[Intensity],Post1_IH_IntensityHistogramMaximumGreyLevel_Intensity,Post1_IH_IntensityHistogramMaximumGreyLevel_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogramMode(IBSI:AMMC)[Intensity],Post1_IH_IntensityHistogramMode_Intensity,Post1_IH_IntensityHistogramMode_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogramInterquartileRange(IBSI:WR0O)[Intensity],Post1_IH_IntensityHistogramInterquartileRange_Intensity,Post1_IH_IntensityHistogramInterquartileRange_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogramRange(IBSI:5Z3W)[Intensity],Post1_IH_IntensityHistogramRange_Intensity,Post1_IH_IntensityHistogramRange_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogramMeanAbsoluteDeviation(IBSI:D2ZX)[Intensity],Post1_IH_IntensityHistogramMeanAbsoluteDeviation_Intensity,Post1_IH_IntensityHistogramMeanAbsoluteDeviation_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogramRobustMeanAbsoluteDeviation(IBSI:WRZB)[Intensity],Post1_IH_IntensityHistogramRobustMeanAbsoluteDeviation_Intensity,Post1_IH_IntensityHistogramRobustMeanAbsoluteDeviation_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogramMedianAbsoluteDeviation(IBSI:4RNL)[Intensity],Post1_IH_IntensityHistogramMedianAbsoluteDeviation_Intensity,Post1_IH_IntensityHistogramMedianAbsoluteDeviation_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogramCoefficientOfVariation(IBSI:CWYJ)[Intensity],Post1_IH_IntensityHistogramCoefficientOfVariation_Intensity,Post1_IH_IntensityHistogramCoefficientOfVariation_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogramQuartileCoefficientOfDispersion(IBSI:SLWD)[Intensity],Post1_IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity,Post1_IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogramEntropyLog10(IBSI:No)[Intensity],Post1_IH_IntensityHistogramEntropyLog10_Intensity,Post1_IH_IntensityHistogramEntropyLog10_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_IntensityHistogramEntropyLog2(IBSI:TLU2)[Intensity],Post1_IH_IntensityHistogramEntropyLog2_Intensity,Post1_IH_IntensityHistogramEntropyLog2_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_AreaUnderCurveCIVH(IBSI:No)[Intensity],Post1_IH_AreaUnderCurveCIVH_Intensity,Post1_IH_AreaUnderCurveCIVH_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_Uniformity(IBSI:BJ5W)[Intensity],Post1_IH_Uniformity_Intensity,Post1_IH_Uniformity_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_RootMeanSquare(IBSI:No)[Intensity],Post1_IH_RootMeanSquare_Intensity,Post1_IH_RootMeanSquare_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_MaximumHistogramGradient(IBSI:12CE)[Intensity],Post1_IH_MaximumHistogramGradient_Intensity,Post1_IH_MaximumHistogramGradient_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_MaximumHistogramGradientGreyLevel(IBSI:8E6O)[Intensity],Post1_IH_MaximumHistogramGradientGreyLevel_Intensity,Post1_IH_MaximumHistogramGradientGreyLevel_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_MinimumHistogramGradient(IBSI:VQB3)[Intensity],Post1_IH_MinimumHistogramGradient_Intensity,Post1_IH_MinimumHistogramGradient_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__INTENSITY-HISTOGRAM_MinimumHistogramGradientGreyLevel(IBSI:RHQZ)[Intensity],Post1_IH_MinimumHistogramGradientGreyLevel_Intensity,Post1_IH_MinimumHistogramGradientGreyLevel_Intensity
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_JointMaximum(IBSI:GYBY),Post1_GLCM_JointMaximum,Post1_GLCM_JointMaximum
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_JointAverage(IBSI:60VM),Post1_GLCM_JointAverage,Post1_GLCM_JointAverage
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_JointVariance(IBSI:UR99),Post1_GLCM_JointVariance,Post1_GLCM_JointVariance
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_JointEntropyLog2(IBSI:TU9B),Post1_GLCM_JointEntropyLog2,Post1_GLCM_JointEntropyLog2
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_JointEntropyLog10(IBSI:No),Post1_GLCM_JointEntropyLog10,Post1_GLCM_JointEntropyLog10
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_DifferenceAverage(IBSI:TF7R),Post1_GLCM_DifferenceAverage,Post1_GLCM_DifferenceAverage
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_DifferenceVariance(IBSI:D3YU),Post1_GLCM_DifferenceVariance,Post1_GLCM_DifferenceVariance
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_DifferenceEntropy(IBSI:NTRS),Post1_GLCM_DifferenceEntropy,Post1_GLCM_DifferenceEntropy
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_SumAverage(IBSI:ZGXS),Post1_GLCM_SumAverage,Post1_GLCM_SumAverage
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_SumVariance(IBSI:OEEB),Post1_GLCM_SumVariance,Post1_GLCM_SumVariance
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_SumEntropy(IBSI:P6QZ),Post1_GLCM_SumEntropy,Post1_GLCM_SumEntropy
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_AngularSecondMoment(IBSI:8ZQL),Post1_GLCM_AngularSecondMoment,Post1_GLCM_AngularSecondMoment
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_Contrast(IBSI:ACUI),Post1_GLCM_Contrast,Post1_GLCM_Contrast
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_Dissimilarity(IBSI:8S9J),Post1_GLCM_Dissimilarity,Post1_GLCM_Dissimilarity
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_InverseDifference(IBSI:IB1Z),Post1_GLCM_InverseDifference,Post1_GLCM_InverseDifference
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_NormalisedInverseDifference(IBSI:NDRX),Post1_GLCM_NormalisedInverseDifference,Post1_GLCM_NormalisedInverseDifference
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_InverseDifferenceMoment(IBSI:WF0Z),Post1_GLCM_InverseDifferenceMoment,Post1_GLCM_InverseDifferenceMoment
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_NormalisedInverseDifferenceMoment(IBSI:1QCO),Post1_GLCM_NormalisedInverseDifferenceMoment,Post1_GLCM_NormalisedInverseDifferenceMoment
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_InverseVariance(IBSI:E8JP),Post1_GLCM_InverseVariance,Post1_GLCM_InverseVariance
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_Correlation(IBSI:NI2N),Post1_GLCM_Correlation,Post1_GLCM_Correlation
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_Autocorrelation(IBSI:QWB0),Post1_GLCM_Autocorrelation,Post1_GLCM_Autocorrelation
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_ClusterTendency(IBSI:DG8W),Post1_GLCM_ClusterTendency,Post1_GLCM_ClusterTendency
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_ClusterShade(IBSI:7NFM),Post1_GLCM_ClusterShade,Post1_GLCM_ClusterShade
Post1_Pre_T2_M1_triple.csv,Post1__GLCM_ClusterProminence(IBSI:AE86),Post1_GLCM_ClusterProminence,Post1_GLCM_ClusterProminence
Post1_Pre_T2_M1_triple.csv,Post1__GLRLM_ShortRunsEmphasis(IBSI:22OV),Post1_GLRLM_ShortRunsEmphasis,Post1_GLRLM_ShortRunsEmphasis
Post1_Pre_T2_M1_triple.csv,Post1__GLRLM_LongRunsEmphasis(IBSI:W4KF),Post1_GLRLM_LongRunsEmphasis,Post1_GLRLM_LongRunsEmphasis
Post1_Pre_T2_M1_triple.csv,Post1__GLRLM_LowGreyLevelRunEmphasis(IBSI:V3SW),Post1_GLRLM_LowGreyLevelRunEmphasis,Post1_GLRLM_LowGreyLevelRunEmphasis
Post1_Pre_T2_M1_triple.csv,Post1__GLRLM_HighGreyLevelRunEmphasis(IBSI:G3QZ),Post1_GLRLM_HighGreyLevelRunEmphasis,Post1_GLRLM_HighGreyLevelRunEmphasis
Post1_Pre_T2_M1_triple.csv,Post1__GLRLM_ShortRunLowGreyLevelEmphasis(IBSI:HTZT),Post1_GLRLM_ShortRunLowGreyLevelEmphasis,Post1_GLRLM_ShortRunLowGreyLevelEmphasis
Post1_Pre_T2_M1_triple.csv,Post1__GLRLM_ShortRunHighGreyLevelEmphasis(IBSI:GD3A),Post1_GLRLM_ShortRunHighGreyLevelEmphasis,Post1_GLRLM_ShortRunHighGreyLevelEmphasis
Post1_Pre_T2_M1_triple.csv,Post1__GLRLM_LongRunLowGreyLevelEmphasis(IBSI:IVPO),Post1_GLRLM_LongRunLowGreyLevelEmphasis,Post1_GLRLM_LongRunLowGreyLevelEmphasis
Post1_Pre_T2_M1_triple.csv,Post1__GLRLM_LongRunHighGreyLevelEmphasis(IBSI:3KUM),Post1_GLRLM_LongRunHighGreyLevelEmphasis,Post1_GLRLM_LongRunHighGreyLevelEmphasis
Post1_Pre_T2_M1_triple.csv,Post1__GLRLM_GreyLevelNonUniformity(IBSI:R5YN),Post1_GLRLM_GreyLevelNonUniformity,Post1_GLRLM_GreyLevelNonUniformity
Post1_Pre_T2_M1_triple.csv,Post1__GLRLM_RunLengthNonUniformity(IBSI:W92Y),Post1_GLRLM_RunLengthNonUniformity,Post1_GLRLM_RunLengthNonUniformity
Post1_Pre_T2_M1_triple.csv,Post1__GLRLM_RunPercentage(IBSI:9ZK5),Post1_GLRLM_RunPercentage,Post1_GLRLM_RunPercentage
Post1_Pre_T2_M1_triple.csv,Post1__GLRLM_GreyLevelVariance(IBSI:8CE5),Post1_GLRLM_GreyLevelVariance,Post1_GLRLM_GreyLevelVariance
Post1_Pre_T2_M1_triple.csv,Post1__GLRLM_RunLengthVariance(IBSI:SXLW),Post1_GLRLM_RunLengthVariance,Post1_GLRLM_RunLengthVariance
Post1_Pre_T2_M1_triple.csv,Post1__GLRLM_RunEntropy(IBSI:HJ90),Post1_GLRLM_RunEntropy,Post1_GLRLM_RunEntropy
