Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
ExtraTrees,SVM_Linear,0.68698224852071,0.5343195266272189,0.15266272189349106,3.2674736104240463,0.0010851198238209401,✓,✓,0.048830392071942307,✓
ExtraTrees,SVM_RBF,0.68698224852071,0.56301775147929,0.12396449704141999,2.75603449292376,0.0058506826776637206,✓,✓,0.26328072049486745,✗
ExtraTrees,RandomForest,0.68698224852071,0.6168639053254439,0.07011834319526611,2.3708272463419995,0.017748324483368945,✓,✗,0.7986746017516025,✗
XGBoost,SVM_Linear,0.6618343195266272,0.5343195266272189,0.12751479289940826,2.262649928045372,0.023657277748502046,✓,✗,1.0,✗
GradientBoosting,SVM_Linear,0.6471893491124261,0.5343195266272189,0.11286982248520716,2.1222523810493987,0.033816549959889364,✓,✗,1.0,✗
ExtraTrees,LightGBM,0.68698224852071,0.6096153846153847,0.07736686390532532,1.943147612456327,0.051998325666333105,✗,✗,1.0,✗
XGBoost,SVM_RBF,0.6618343195266272,0.56301775147929,0.09881656804733718,1.8215563629763372,0.06852232720580297,✗,✗,1.0,✗
RandomForest,SVM_Linear,0.6168639053254439,0.5343195266272189,0.08254437869822495,1.7414693453977015,0.081601342081106,✗,✗,1.0,✗
ExtraTrees,NaiveBayes,0.68698224852071,0.5997041420118343,0.08727810650887569,1.709634847199365,0.08733341755515286,✗,✗,1.0,✗
GradientBoosting,SVM_RBF,0.6471893491124261,0.56301775147929,0.08417159763313609,1.6477055465126267,0.09941310932147915,✗,✗,1.0,✗
SVM_Linear,LightGBM,0.5343195266272189,0.6096153846153847,-0.07529585798816574,-1.5312461074972117,0.1257085793717036,✗,✗,1.0,✗
ExtraTrees,KNN,0.68698224852071,0.6181952662721895,0.06878698224852053,1.5109596945414576,0.13079872024071787,✗,✗,1.0,✗
KNN,SVM_Linear,0.6181952662721895,0.5343195266272189,0.08387573964497053,1.4678911955209186,0.14213378015538383,✗,✗,1.0,✗
ExtraTrees,LogisticRegression,0.68698224852071,0.6088757396449704,0.07810650887573956,1.4046595114545675,0.16012255096568428,✗,✗,1.0,✗
LogisticRegression,SVM_Linear,0.6088757396449704,0.5343195266272189,0.0745562130177515,1.3902182029531143,0.16446262754516905,✗,✗,1.0,✗
XGBoost,LightGBM,0.6618343195266272,0.6096153846153847,0.05221893491124252,1.2806383933825354,0.20032070795986678,✗,✗,1.0,✗
XGBoost,RandomForest,0.6618343195266272,0.6168639053254439,0.044970414201183306,1.257604998426264,0.20853464478135464,✗,✗,1.0,✗
RandomForest,SVM_RBF,0.6168639053254439,0.56301775147929,0.05384615384615388,1.23154773166188,0.21811807603913824,✗,✗,1.0,✗
NaiveBayes,SVM_Linear,0.5997041420118343,0.5343195266272189,0.06538461538461537,1.1496338642543744,0.25029470428188016,✗,✗,1.0,✗
KNN,SVM_RBF,0.6181952662721895,0.56301775147929,0.05517751479289945,1.0946326833456048,0.2736775909521264,✗,✗,1.0,✗
NaiveBayes,XGBoost,0.5997041420118343,0.6618343195266272,-0.062130177514792884,-1.0527086784016608,0.29247452997757806,✗,✗,1.0,✗
GradientBoosting,LightGBM,0.6471893491124261,0.6096153846153847,0.03757396449704142,0.9314860111267041,0.3516022174335237,✗,✗,1.0,✗
LogisticRegression,SVM_RBF,0.6088757396449704,0.56301775147929,0.04585798816568043,0.9238903586811057,0.3555434033223508,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.68698224852071,0.6471893491124261,0.0397928994082839,0.9109148967278946,0.3623402159932201,✗,✗,1.0,✗
LogisticRegression,XGBoost,0.6088757396449704,0.6618343195266272,-0.05295857988165675,-0.9092165006287078,0.36323585590890384,✗,✗,1.0,✗
XGBoost,KNN,0.6618343195266272,0.6181952662721895,0.04363905325443773,0.8981518138580941,0.36910461873216316,✗,✗,1.0,✗
LightGBM,SVM_RBF,0.6096153846153847,0.56301775147929,0.04659763313609466,0.8908240437646372,0.37302357408202047,✗,✗,1.0,✗
GradientBoosting,RandomForest,0.6471893491124261,0.6168639053254439,0.03032544378698221,0.8366874760496729,0.40276826066600724,✗,✗,1.0,✗
NaiveBayes,GradientBoosting,0.5997041420118343,0.6471893491124261,-0.047485207100591786,-0.8301485447390815,0.40645480327745886,✗,✗,1.0,✗
ExtraTrees,XGBoost,0.68698224852071,0.6618343195266272,0.025147928994082802,0.6599569027826231,0.509281486410202,✗,✗,1.0,✗
SVM_Linear,SVM_RBF,0.5343195266272189,0.56301775147929,-0.028698224852071075,-0.6531137014120447,0.5136829798193498,✗,✗,1.0,✗
LogisticRegression,GradientBoosting,0.6088757396449704,0.6471893491124261,-0.038313609467455656,-0.6184387674712802,0.5362861495640728,✗,✗,1.0,✗
NaiveBayes,SVM_RBF,0.5997041420118343,0.56301775147929,0.0366863905325443,0.6109011905635204,0.5412649966145808,✗,✗,1.0,✗
GradientBoosting,KNN,0.6471893491124261,0.6181952662721895,0.028994082840236635,0.6036542425928082,0.5460735417140787,✗,✗,1.0,✗
GradientBoosting,XGBoost,0.6471893491124261,0.6618343195266272,-0.014644970414201097,-0.3520279097358989,0.7248173315587277,✗,✗,1.0,✗
NaiveBayes,KNN,0.5997041420118343,0.6181952662721895,-0.018491124260355152,-0.311147269311108,0.7556886676166323,✗,✗,1.0,✗
NaiveBayes,RandomForest,0.5997041420118343,0.6168639053254439,-0.017159763313609577,-0.28065982858480437,0.7789713228918985,✗,✗,1.0,✗
