Model,Mean_AUC,Std_AUC,Min_AUC,Max_AUC,Mean_PR_AUC,Std_PR_AUC,Min_PR_AUC,Max_PR_AUC,Mean_Accuracy,Std_Accuracy,Min_Accuracy,Max_Accuracy,Mean_Balanced_Accuracy,Std_Balanced_Accuracy,Min_Balanced_Accuracy,Max_Balanced_Accuracy,Mean_Precision,Std_Precision,Min_Precision,Max_Precision,Mean_Recall,Std_Recall,Min_Recall,Max_Recall,Mean_F1,Std_F1,Min_F1,Max_F1,Mean_Specificity,Std_Specificity,Min_Specificity,Max_Specificity,Mean_n_feats,Std_n_feats,Min_n_feats,Max_n_feats
ExtraTrees,0.6540249719416386,0.12675720805297538,0.49375,0.8333333333333334,0.6970541448691198,0.17871050017831966,0.40638528138528135,0.8285894660894662,0.6661749839169194,0.1580186597462123,0.4230769230769231,0.8387096774193549,0.6536363636363636,0.16835582271649138,0.4,0.8416666666666667,0.6974508824508824,0.21362986239433898,0.42857142857142855,0.9230769230769231,0.705050505050505,0.14543130776780203,0.5,0.8888888888888888,0.6852023779744638,0.1451150949431478,0.5161290322580645,0.8275862068965517,0.6022222222222222,0.29901071453613065,0.3,0.9333333333333333,9.2,4.147288270665544,6.0,16.0
LogisticRegression,0.6206172839506172,0.18607229008746448,0.3375,0.7777777777777778,0.6905446882257043,0.1336436964954162,0.5625,0.843373575325447,0.616012315044573,0.12575101298303057,0.4230769230769231,0.7692307692307693,0.5814646464646465,0.14527464147948937,0.4,0.7638888888888888,0.6275559947299078,0.07105146818746494,0.5333333333333333,0.7272727272727273,0.6984848484848485,0.18972697990907306,0.5,0.9090909090909091,0.649567269866247,0.09539897224788489,0.5161290322580645,0.7407407407407407,0.4644444444444445,0.30816061228353464,0.1111111111111111,0.8,9.2,4.147288270665544,6.0,16.0
NaiveBayes,0.6179040404040403,0.10813295258689498,0.4625,0.7575757575757576,0.6610831822894947,0.14704841621697828,0.4333333333333333,0.8002639072157789,0.6003427993750574,0.07877999994002345,0.46153846153846156,0.65,0.5739141414141414,0.0756433060759954,0.4722222222222222,0.6515151515151515,0.6058416945373467,0.11963364923784972,0.4,0.7,0.6411616161616162,0.28267379438720863,0.25,0.9444444444444444,0.5930846930846931,0.1788974897564012,0.36363636363636365,0.7727272727272727,0.5066666666666666,0.3183289703016886,0.0,0.8,9.2,4.147288270665544,6.0,16.0
GradientBoosting,0.6095258136924804,0.19950075149297455,0.33333333333333337,0.8916666666666667,0.6407401120479681,0.2105772158884505,0.2784090909090909,0.81460012134838,0.6446493888429373,0.1695104947243418,0.46153846153846156,0.8709677419354839,0.6566287878787878,0.13946115746374851,0.51875,0.8666666666666667,0.6618341307814992,0.19475394958863507,0.3333333333333333,0.8,0.7132575757575758,0.22482743867441965,0.4375,1.0,0.6622671254250202,0.1839293838060839,0.46153846153846156,0.8888888888888888,0.6000000000000001,0.174977952755818,0.3333333333333333,0.7777777777777778,9.2,4.147288270665544,6.0,16.0
XGBoost,0.6055555555555556,0.18044868632124125,0.3611111111111111,0.8333333333333333,0.6696683397551897,0.2208037288560324,0.2901785714285714,0.8202617541771955,0.6226762246117085,0.11529431745174636,0.46153846153846156,0.7096774193548387,0.6058585858585859,0.11428737657353864,0.43125,0.7104166666666667,0.6313888888888889,0.1644869033024353,0.375,0.7777777777777778,0.7161616161616162,0.14496480953306867,0.5625,0.9444444444444444,0.6563402457757297,0.1239601716312125,0.5,0.8095238095238095,0.4955555555555556,0.2508750119181627,0.2222222222222222,0.7777777777777778,9.2,4.147288270665544,6.0,16.0
KNN,0.594739758698092,0.15650302598173707,0.403125,0.7770833333333332,0.6214161346897453,0.19508151941979707,0.3117424242424242,0.7830318740399386,0.5815209999080967,0.13338918512861306,0.38461538461538464,0.7419354838709677,0.5686363636363636,0.12021421646013233,0.4722222222222222,0.7395833333333333,0.5971014492753624,0.17156765255709894,0.3,0.7222222222222222,0.7439393939393939,0.08289528463041648,0.6363636363636364,0.8333333333333334,0.6477420236387237,0.13145823801223805,0.42857142857142855,0.7647058823529411,0.39333333333333326,0.25839007739997566,0.1111111111111111,0.6666666666666666,9.2,4.147288270665544,6.0,16.0
RandomForest,0.5851248597081931,0.18680713842141292,0.36875,0.8416666666666667,0.6238761818295361,0.1827817527063349,0.3313852813852814,0.7701713217338217,0.6232974910394266,0.17236006121144581,0.46153846153846156,0.8387096774193549,0.6093434343434343,0.14587268944001064,0.49375,0.8395833333333333,0.6233333333333334,0.20254552909907614,0.3333333333333333,0.8666666666666667,0.740909090909091,0.19823765112186448,0.45454545454545453,1.0,0.6608899639260171,0.18435899153810914,0.46153846153846156,0.8571428571428571,0.47777777777777775,0.24011314205527012,0.3,0.8666666666666667,9.2,4.147288270665544,6.0,16.0
SVM_Linear,0.5735157126823793,0.17247684099831184,0.325,0.7291666666666667,0.643267210805724,0.11226913054314071,0.5220800660958109,0.7862854429521097,0.5996976380847349,0.1854763998846768,0.3076923076923077,0.7692307692307693,0.5637121212121212,0.17012794538557507,0.30625,0.7395833333333333,0.6174747474747474,0.12058317465550064,0.4166666666666667,0.7222222222222222,0.6007575757575758,0.2209237885849283,0.3125,0.8333333333333334,0.6029411764705882,0.16597968247986286,0.35714285714285715,0.7647058823529411,0.5266666666666666,0.27189322522991616,0.2222222222222222,0.8888888888888888,9.2,4.147288270665544,6.0,16.0
LightGBM,0.5536468855218855,0.1790042353630878,0.353125,0.8208333333333333,0.5902495969220377,0.15982427917521835,0.36041666666666666,0.7623981375843799,0.6148230861134086,0.15116677020927047,0.45,0.8064516129032258,0.6034469696969698,0.13729084961783455,0.4595959595959596,0.8,0.5950577200577201,0.16049752737181014,0.375,0.7619047619047619,0.7380050505050505,0.24199888372366019,0.36363636363636365,1.0,0.6461459077558149,0.1876368380562731,0.42105263157894735,0.8421052631578947,0.4688888888888889,0.1166402086400952,0.3,0.6,9.2,4.147288270665544,6.0,16.0
SVM_RBF,0.5510297418630753,0.15650775902216602,0.4,0.7291666666666667,0.6406789473888238,0.07112751007530477,0.5625,0.7382262462386211,0.5288870508225347,0.19489638153244226,0.2962962962962963,0.7096774193548387,0.5617676767676768,0.16600024113116993,0.3375,0.7125,0.47948717948717945,0.2956511439992419,0.0,0.7692307692307693,0.4590909090909091,0.290451522249169,0.0,0.75,0.46068965517241384,0.2764390517745578,0.0,0.6896551724137931,0.6644444444444443,0.22448844453199604,0.3,0.8888888888888888,9.2,4.147288270665544,6.0,16.0
