Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
ExtraTrees vs GradientBoosting,ExtraTrees,GradientBoosting,0.6746127946127947,0.664084595959596,0.010528198653198628,6.0,0.8125,0.8125
ExtraTrees vs KNN,ExtraTrees,KNN,0.6746127946127947,0.62918911335578,0.04542368125701457,4.0,0.4375,0.5625
ExtraTrees vs LightGBM,ExtraTrees,LightGBM,0.6746127946127947,0.5728156565656566,0.10179713804713804,4.0,0.4375,0.5625
ExtraTrees vs LogisticRegression,ExtraTrees,LogisticRegression,0.6746127946127947,0.603608305274972,0.07100448933782265,3.0,0.3125,0.5625
ExtraTrees vs NaiveBayes,ExtraTrees,NaiveBayes,0.6746127946127947,0.6388047138047138,0.0358080808080808,5.0,0.625,0.703125
ExtraTrees vs RandomForest,ExtraTrees,RandomForest,0.6746127946127947,0.6188103254769922,0.055802469135802446,1.0,0.125,0.5625
ExtraTrees vs SVM_Linear,ExtraTrees,SVM_Linear,0.6746127946127947,0.5315951178451178,0.1430176767676768,0.0,0.125,0.5625
ExtraTrees vs SVM_RBF,ExtraTrees,SVM_RBF,0.6746127946127947,0.7179096520763186,-0.043296857463524144,4.0,0.4375,0.5625
ExtraTrees vs XGBoost,ExtraTrees,XGBoost,0.6746127946127947,0.6345075757575758,0.04010521885521884,4.0,0.4375,0.5625
