Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
ExtraTrees,0.7091715976331361,0.7099806171956148,0.6101774691358024,0.8009038720332763,0.7585333202592015,0.7610138260014128,0.6498323616404921,0.850832646884129,0.6324786324786325,0.625,0.6923076923076923,0.5576923076923077,0.6617647058823529,0.5918367346938775,0.6766917293233082,0.2514506769825918,0.22309343091892295,29,23,20,45,8.4,2.9664793948382653
GradientBoosting,0.6769230769230768,0.6778044111411113,0.5791709250513872,0.772239876819113,0.7290625351729163,0.7311838189627656,0.6135871342456963,0.8267327926093094,0.6410256410256411,0.6384615384615384,0.6615384615384615,0.6153846153846154,0.6825396825396826,0.5925925925925926,0.671875,0.27586206896551724,0.2257140824336544,32,20,22,43,8.4,2.9664793948382653
XGBoost,0.6455621301775147,0.6475507294352385,0.543271011253891,0.7463789479081215,0.6971822255395845,0.7009130328204394,0.5788632131846767,0.805531290091288,0.6324786324786325,0.6211538461538462,0.7230769230769231,0.5192307692307693,0.6527777777777778,0.6,0.6861313868613139,0.24561403508771928,0.24941796555489448,27,25,18,47,8.4,2.9664793948382653
RandomForest,0.63698224852071,0.6374994801573667,0.5292625942577727,0.7367134609542239,0.7031770580618852,0.7061694848518504,0.5919946440783181,0.8067159552823311,0.6324786324786325,0.6269230769230769,0.676923076923077,0.5769230769230769,0.6666666666666666,0.5882352941176471,0.6717557251908397,0.2543352601156069,0.2387711434204986,30,22,21,44,8.4,2.9664793948382653
SVM_RBF,0.633431952662722,0.6333641112392168,0.5265259997441599,0.7300510336433861,0.7152981911347405,0.7198219859141375,0.6039551769358631,0.8196705689707213,0.5897435897435898,0.573076923076923,0.7230769230769231,0.4230769230769231,0.6103896103896104,0.55,0.6619718309859155,0.14960629921259838,0.23758077501831718,22,30,18,47,8.4,2.9664793948382653
KNN,0.6220414201183433,0.622895206773243,0.5191337336038007,0.7224748024126848,0.6476802723973344,0.6549696166143125,0.5303195090586722,0.7751342019394414,0.5982905982905983,0.5865384615384616,0.6923076923076923,0.4807692307692308,0.625,0.5555555555555556,0.656934306569343,0.17543859649122806,0.2558656384558098,25,27,20,45,8.4,2.9664793948382653
LightGBM,0.6136094674556214,0.6156399638599042,0.5134994298426918,0.7183157941960623,0.6363400961087238,0.645941008419538,0.5233958393928748,0.7675207504713569,0.6239316239316239,0.6153846153846154,0.6923076923076923,0.5384615384615384,0.6521739130434783,0.5833333333333334,0.6716417910447762,0.2325581395348838,0.28092762722311443,28,24,20,45,8.4,2.9664793948382653
NaiveBayes,0.6031065088757396,0.6023863075300037,0.4970683965716275,0.7047869857387534,0.6441932542820221,0.6547447117782099,0.5280737646959268,0.7660345896718911,0.5811965811965812,0.55,0.8307692307692308,0.2692307692307692,0.5869565217391305,0.56,0.6878980891719745,0.10547667342799183,0.348542473489767,14,38,11,54,8.4,2.9664793948382653
LogisticRegression,0.5994082840236686,0.6001220988405658,0.4926608420784047,0.7010209532684765,0.6300963148349926,0.6409404799277236,0.5166201313689889,0.7591250420600966,0.5641025641025641,0.55,0.676923076923077,0.4230769230769231,0.5945945945945946,0.5116279069767442,0.6330935251798561,0.10176125244618384,0.2523987135679896,22,30,21,44,8.4,2.9664793948382653
SVM_Linear,0.5338757396449705,0.5350697746920714,0.432123679383777,0.6358267587475359,0.5779412571130604,0.5895402923960148,0.47309931395178584,0.7028777195760335,0.5470085470085471,0.5192307692307693,0.7692307692307693,0.2692307692307692,0.5681818181818182,0.4827586206896552,0.6535947712418301,0.04024144869215307,0.26221569940499895,14,38,15,50,8.4,2.9664793948382653
