metric,mean,std,min,max,pooled
AUC,0.7395110710660949,0.07593867595124869,0.6333333333333333,0.8347107438016528,0.739375
PR_AUC,0.7856717415915725,0.10673544357992147,0.6213403880070547,0.9228551529534166,0.7675470747934058
Accuracy,0.7034907121863643,0.059643548568087554,0.6086956521739131,0.7727272727272727,0.7017543859649122
Bal_Accuracy,0.7106398572188045,0.07345285136229801,0.5833333333333333,0.7777777777777777,0.6993750000000001
F1_Score,0.7266277763373953,0.05928821650904198,0.631578947368421,0.8,0.7301587301587301
Precision,0.7369963369963369,0.09544637692575153,0.6666666666666666,0.9230769230769231,0.7419354838709677
Recall,0.7392450824029771,0.1322797714697027,0.6,0.9090909090909091,0.71875
