fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.7986111111111112,0.8241927326486149,0.625,0.625,0.6666666666666666,0.6,0.75,16
2,0.5,0.5750617519735166,0.5833333333333334,0.5571428571428572,0.4444444444444444,0.5,0.4,4
3,0.7777777777777778,0.7316578483245151,0.8235294117647058,0.8194444444444444,0.8421052631578947,0.8,0.8888888888888888,18
4,0.6,0.7709777078010243,0.5357142857142857,0.5277777777777778,0.6060606060606061,0.6666666666666666,0.5555555555555556,6
5,0.6428571428571428,0.8523150285755328,0.6,0.5238095238095238,0.7142857142857143,0.7142857142857143,0.7142857142857143,16
